Município;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006
Rs-Vanini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Venancio Aires;2;2;1;0;0;0;0;0;0;1;1;1;1;1;1;1
Rs-Vera Cruz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Veranopolis;0;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1
Rs-Vespasiano Correa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Viadutos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Viamao;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vicente Dutra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Victor Graeff;14;12;13;13;12;12;15;15;15;15;14;16;14;14;14;12
Rs-Vila Flores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vila Langaro;1;2;1;0;3;3;3;3;2;2;1;1;0;0;0;0
Rs-Vila Maria;1;0;0;1;1;0;1;2;1;1;1;0;0;0;0;0
Rs-Vila Nova do Sul;7;8;5;7;4;3;4;2;0;0;0;0;0;0;0;0
Rs-Vista Alegre;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vista Alegre do Prata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vista Gaucha;0;2;0;0;0;0;0;0;0;0;1;1;1;1;0;0
Rs-Vitoria das Missoes;4;6;4;4;5;5;5;5;4;4;3;4;3;3;1;2
Rs-Westfalia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Xangri-La;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Ignorado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Agua Clara;4;3;8;10;10;11;12;14;17;14;13;13;15;20;20;20
Ms-Alcinopolis;11;8;5;4;3;4;2;4;2;1;1;0;1;1;1;1
Ms-Amambai;213;186;165;163;169;164;153;151;138;117;105;42;39;37;42;46
Ms-Anastacio;13;7;3;1;1;2;2;2;2;1;1;3;3;3;3;1
Ms-Anaurilandia;23;15;15;10;11;10;7;5;4;2;2;1;1;2;3;3
Ms-Angelica;4;4;3;1;3;2;1;2;2;2;2;2;2;2;2;1
Ms-Antonio Joao;33;29;40;47;49;51;47;37;27;18;12;6;2;2;1;2
Ms-Aparecida do Taboado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Aquidauana;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
Ms-Aral Moreira;115;117;123;111;101;102;99;88;79;70;43;26;26;25;25;29
Ms-Bandeirantes;86;78;59;48;42;33;33;24;16;9;9;12;12;9;8;5
Ms-Bataguassu;10;6;7;6;4;3;3;2;1;0;0;0;0;0;0;0
Ms-Bataypora;22;18;19;20;22;18;11;9;6;6;7;6;7;6;5;8
Ms-Bela Vista;44;39;36;23;21;18;17;11;11;11;12;10;8;9;10;8
Ms-Bodoquena;7;5;4;1;2;1;0;0;4;3;2;2;2;2;2;2
Ms-Bonito;80;67;60;50;52;59;41;44;31;21;12;8;6;6;6;6
Ms-Brasilandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Caarapo;223;155;199;120;115;119;118;122;108;108;99;98;98;99;92;89
Ms-Camapua;23;21;19;17;7;11;11;9;5;5;4;4;3;3;4;7
Ms-Campo Grande;86;74;75;48;43;40;39;29;29;22;18;17;16;23;12;11
Ms-Caracol;3;2;3;3;5;2;2;2;2;3;4;3;4;4;3;2
Ms-Cassilandia;8;9;8;12;17;15;14;14;11;15;14;14;13;13;14;15
Ms-Chapadao do Sul;110;97;88;78;98;105;105;103;101;103;98;103;97;102;102;112
Ms-Corguinho;1;1;2;1;1;2;2;2;1;1;0;0;0;0;0;0
Ms-Coronel Sapucaia;17;18;18;10;10;10;11;10;9;6;4;3;5;6;6;4
Ms-Corumba;2;0;0;1;2;7;3;2;2;1;1;1;1;0;0;1
Ms-Costa Rica;51;56;53;49;49;52;44;49;48;49;54;56;49;44;40;39
Ms-Coxim;10;10;9;9;8;8;8;9;7;9;8;9;9;7;8;10
Ms-Deodapolis;9;8;8;6;6;7;7;7;7;7;7;7;6;5;8;7
Ms-Dois Irmaos do Buriti;18;14;10;7;5;6;3;3;0;0;0;0;0;0;0;1
Ms-Douradina;27;29;25;15;19;25;25;26;26;22;15;20;14;12;13;9
Ms-Dourados;270;261;251;225;214;220;224;193;172;169;168;158;170;173;168;181
Ms-Eldorado;15;12;13;11;13;11;9;7;6;5;3;1;0;1;1;7
Ms-Fatima do Sul;16;10;11;10;10;10;9;10;11;9;9;10;12;12;10;12
Ms-Figueirao;3;2;2;3;3;3;1;1;1;1;2;1;2;1;0;0
Ms-Gloria de Dourados;3;1;1;0;0;0;1;2;2;3;3;2;3;3;2;2
Ms-Guia Lopes da Laguna;32;29;32;24;22;12;12;6;6;5;2;4;3;2;1;2
Ms-Iguatemi;28;17;19;21;18;17;12;11;13;10;10;4;4;7;6;8
Ms-Inocencia;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Ms-Itapora;95;92;92;89;90;87;85;84;80;82;76;66;73;76;68;72
Ms-Itaquirai;40;42;42;36;32;32;27;27;21;17;15;12;14;15;13;14
Ms-Ivinhema;10;9;8;8;9;7;7;4;2;1;1;1;1;1;1;2
Ms-Japora;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1
Ms-Jaraguari;18;13;12;7;5;6;5;3;3;3;3;4;6;6;5;5
Ms-Jardim;24;19;21;12;9;8;9;4;2;1;1;1;1;2;1;1
Ms-Jatei;16;12;8;7;6;6;6;5;4;5;3;2;2;3;2;5
Ms-Juti;21;19;23;18;16;16;14;16;15;13;12;12;11;8;11;7
Ms-Ladario;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Ms-Laguna Carapa;114;117;113;101;117;113;105;89;84;87;84;65;59;68;49;52
Ms-Maracaju;474;409;398;349;383;380;386;354;329;295;263;212;214;217;175;164
Ms-Miranda;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Mundo Novo;8;10;8;9;11;11;10;10;9;5;4;4;3;3;2;3
Ms-Navirai;70;63;62;50;50;51;51;47;38;33;35;34;37;34;30;30
Ms-Nioaque;8;4;4;4;4;3;2;1;0;0;1;1;3;4;4;5
Ms-Nova Alvorada do Sul;60;50;50;45;38;34;29;21;14;13;17;12;11;17;14;12
Ms-Nova Andradina;21;20;19;16;12;12;8;7;3;3;3;3;3;4;2;2
Ms-Novo Horizonte do Sul;3;1;4;1;1;1;1;1;0;0;0;0;0;0;0;1
Ms-Paraiso das Aguas;53;42;33;28;25;21;11;10;1;0;0;0;0;0;0;0
Ms-Paranaiba;4;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1
Ms-Paranhos;11;9;8;6;4;2;1;3;3;4;3;0;0;0;1;0
Ms-Pedro Gomes;7;2;4;4;3;3;4;4;4;4;2;1;2;1;2;2
Ms-Ponta Pora;292;257;261;231;255;256;232;206;186;174;154;129;108;93;110;125
Ms-Porto Murtinho;6;5;5;8;9;10;5;5;4;3;3;2;1;1;1;2
Ms-Ribas do Rio Pardo;13;9;11;7;5;3;2;1;1;1;1;1;1;2;2;6
Ms-Rio Brilhante;187;186;170;163;161;158;148;144;136;123;116;108;112;81;90;47
Ms-Rio Negro;3;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Ms-Rio Verde de Mato Grosso;11;11;12;9;10;8;5;7;6;5;4;4;3;5;5;5
Ms-Rochedo;8;2;2;1;1;1;1;0;0;1;0;0;0;0;0;0
Ms-Santa Rita do Pardo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Sao Gabriel do Oeste;148;142;140;135;118;118;120;123;109;111;117;110;109;108;108;127
Ms-Sete Quedas;46;43;44;42;50;53;52;41;32;18;24;6;5;4;1;3
Ms-Selviria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Sidrolandia;247;236;206;201;212;203;192;175;161;146;138;111;109;109;93;97
Ms-Sonora;34;26;27;27;29;30;31;29;28;32;26;30;22;18;22;24
Ms-Tacuru;11;12;11;9;8;9;6;9;7;5;2;4;5;6;7;10
Ms-Taquarussu;4;4;4;3;3;2;4;4;1;2;2;1;0;0;1;1
Ms-Terenos;26;23;21;14;13;11;7;4;3;2;3;3;1;4;5;4
Ms-Tres Lagoas;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
Ms-Vicentina;7;5;3;6;7;7;6;5;5;3;3;3;4;3;2;3
Ms-Ignorado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Acorizal;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
Mt-Agua Boa;125;105;111;81;80;75;68;69;61;49;47;39;19;13;9;9
Mt-Alta Floresta;29;20;9;4;4;3;3;3;2;1;1;2;1;1;2;1
Mt-Alto Araguaia;32;26;23;20;20;27;25;23;24;20;14;13;9;11;16;13
Mt-Alto Boa Vista;20;14;11;11;9;8;7;7;6;1;1;2;1;3;1;0
Mt-Alto Garcas;47;46;47;49;50;52;53;53;55;53;50;48;42;48;43;42
Mt-Alto Paraguai;11;11;7;8;10;8;8;9;7;4;3;3;3;3;3;4
Mt-Alto Taquari;57;56;56;52;49;51;50;44;42;36;36;36;33;27;31;29
Mt-Apiacas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Araguaiana;4;4;4;2;3;3;1;2;2;2;1;0;1;1;0;0
Mt-Araguainha;0;0;2;1;1;1;1;0;1;0;0;0;0;0;0;0
Mt-Araputanga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Arenapolis;6;3;5;6;5;3;3;1;2;1;1;1;1;1;0;0
Mt-Aripuana;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Barao de Melgaco;2;2;3;3;1;1;0;0;0;0;0;0;1;1;1;1
Mt-Barra do Bugres;2;2;2;3;3;3;3;1;1;0;1;1;1;1;1;0
Mt-Barra do Garcas;9;7;7;7;9;9;8;14;12;11;7;7;4;3;5;4
Mt-Bom Jesus do Araguaia;35;31;23;23;19;19;21;18;18;14;11;9;6;2;3;4
Mt-Brasnorte;130;120;112;90;89;85;88;78;70;59;62;54;58;51;47;37
Mt-Caceres;11;8;6;4;3;1;1;3;2;3;2;3;3;3;2;1
Mt-Campinapolis;17;15;12;11;8;4;3;4;4;3;0;1;1;2;1;0
Mt-Campo Novo do Parecis;185;174;174;158;155;148;148;154;148;146;145;155;143;148;146;141
Mt-Campo Verde;184;165;159;141;139;142;134;144;137;141;124;126;122;106;119;128
Mt-Campos de Julio;129;120;121;105;109;113;102;100;95;87;78;67;64;62;63;69
Mt-Canabrava do Norte;25;20;14;11;11;8;7;3;1;1;1;1;2;1;1;1
Mt-Canarana;199;152;152;148;155;152;144;138;127;109;91;88;84;100;97;101
Mt-Carlinda;15;14;10;8;4;4;4;3;2;0;0;0;0;0;0;0
Mt-Castanheira;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0
Mt-Chapada dos Guimaraes;44;43;38;34;30;23;24;26;26;22;18;14;12;7;7;8
Mt-Claudia;106;90;85;69;64;61;59;54;49;48;34;32;25;23;26;22
Mt-Cocalinho;4;4;4;5;5;3;3;3;2;1;0;0;0;0;2;1
Mt-Colider;26;22;13;7;7;4;4;2;1;1;0;0;0;0;1;1
Mt-Colniza;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Comodoro;51;43;43;32;29;26;26;24;25;21;19;15;19;21;16;15
Mt-Confresa;38;25;17;14;12;12;12;5;4;3;1;1;2;1;1;1
Mt-Conquista D Oeste;4;4;4;4;3;3;2;2;0;0;0;0;0;1;1;0
Mt-Cotriguacu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Cuiaba;10;10;9;8;9;11;9;12;12;11;9;14;10;11;9;6
Mt-Curvelandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Denise;4;4;3;4;5;3;1;0;0;0;0;0;0;0;1;0
Mt-Diamantino;258;260;243;203;231;239;221;213;194;179;155;148;143;121;121;116
Mt-Dom Aquino;49;43;38;30;30;31;26;24;23;27;25;22;17;16;14;14
Mt-Feliz Natal;129;121;114;100;104;99;87;83;78;70;66;53;58;44;41;35
Mt-Figueiropolis D Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Gaucha do Norte;118;64;83;61;62;61;64;58;44;42;35;33;26;28;24;24
Mt-General Carneiro;50;47;44;40;39;40;42;34;38;34;37;34;29;28;23;25
Mt-Gloria D Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Guaranta do Norte;17;13;9;10;11;9;6;6;4;3;3;2;2;2;2;1
Mt-Guiratinga;36;35;32;32;32;38;40;35;40;37;40;42;37;38;37;40
Mt-Indiavai;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Mt-Ipiranga do Norte;176;157;143;123;115;112;108;114;114;107;98;83;67;60;21;22
Mt-Itanhanga;85;72;58;44;47;43;40;37;35;25;25;19;9;12;11;6
Mt-Itauba;56;48;50;39;39;40;36;36;30;29;27;25;22;19;16;24
Mt-Itiquira;98;98;97;91;96;93;88;85;84;82;78;70;67;71;66;68
Mt-Jaciara;71;60;57;41;40;40;36;40;37;38;36;36;30;31;38;32
Mt-Jangada;5;5;4;3;2;2;2;1;2;1;0;0;0;0;0;0
Mt-Jauru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Juara;30;27;26;17;13;16;9;7;6;3;0;2;1;4;4;3
Mt-Juina;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Mt-Juruena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Juscimeira;21;21;19;22;21;17;18;19;16;15;14;17;14;14;13;17
Mt-Lambari D Oeste;1;1;1;2;1;1;1;0;0;0;0;1;3;4;3;4
Mt-Lucas do Rio Verde;297;303;302;255;250;248;232;236;229;228;221;210;206;193;188;192
Mt-Luciara;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;2
Mt-Vila Bela da Santissima Trindade;5;5;3;2;2;4;4;3;2;1;0;1;0;0;0;0
Mt-Marcelandia;59;55;58;38;38;33;26;26;22;18;12;6;7;7;5;3
Mt-Matupa;25;20;18;15;11;11;9;8;8;5;3;2;3;2;3;3
Mt-Mirassol D Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Nobres;44;33;34;32;31;29;28;24;25;17;13;15;11;8;6;6
Mt-Nortelandia;17;17;20;18;21;19;10;13;13;11;7;8;6;4;2;3
Mt-Nossa Senhora do Livramento;2;2;1;0;3;3;1;0;1;0;0;0;0;0;0;0
Mt-Nova Bandeirantes;0;1;1;1;1;1;1;0;1;1;1;2;1;1;1;0
Mt-Nova Nazare;16;11;7;5;5;6;4;4;1;0;1;0;0;0;0;1
Mt-Nova Lacerda;7;7;6;2;1;1;1;1;1;1;2;1;1;0;0;0
Mt-Nova Santa Helena;27;25;19;10;8;5;7;6;6;8;5;5;3;2;2;0
Mt-Nova Brasilandia;16;11;7;5;7;5;5;3;4;3;3;0;0;0;0;0
Mt-Nova Canaa do Norte;25;21;20;15;12;10;9;7;4;6;4;3;1;1;1;2
Mt-Nova Mutum;352;331;317;273;287;275;283;270;270;261;258;254;249;239;227;211
Mt-Nova Olimpia;1;0;0;0;1;1;1;1;1;1;1;2;1;1;1;1
Mt-Nova Ubirata;276;255;238;210;203;201;197;197;180;183;177;165;136;132;116;117
Mt-Nova Xavantina;33;27;34;28;26;32;28;30;32;26;21;12;14;13;11;3
Mt-Novo Mundo;29;22;21;11;9;10;10;8;8;6;5;3;1;1;1;0
Mt-Novo Horizonte do Norte;5;2;2;2;1;2;1;1;0;0;0;0;0;0;0;0
Mt-Novo Sao Joaquim;54;54;47;38;35;34;39;42;43;39;35;33;34;42;42;44
Mt-Paranaita;8;5;6;4;3;1;1;0;0;0;0;0;0;0;0;0
Mt-Paranatinga;178;150;119;97;99;98;101;83;65;55;41;45;39;35;31;31
Mt-Novo Santo Antonio;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Pedra Preta;25;23;29;24;27;27;32;31;29;35;32;29;26;27;24;22
Mt-Peixoto de Azevedo;32;18;22;13;11;12;8;6;6;7;3;1;1;1;0;0
Mt-Planalto da Serra;14;13;12;10;10;9;9;6;4;3;1;0;0;1;1;2
Mt-Pocone;8;8;5;4;2;2;3;3;1;0;0;0;0;1;0;0
Mt-Pontal do Araguaia;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Ponte Branca;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0
Mt-Pontes e Lacerda;12;10;7;6;5;4;4;4;3;3;2;1;1;1;1;1
Mt-Porto Alegre do Norte;18;13;12;11;9;11;9;6;5;4;4;2;2;3;3;3
Mt-Porto dos Gauchos;97;81;70;57;62;58;56;49;46;43;28;23;18;14;14;11
Mt-Porto Esperidiao;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;0
Mt-Porto Estrela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Poxoreo;71;66;65;67;67;67;62;55;52;46;41;42;44;38;38;26
Mt-Primavera do Leste;275;261;254;237;246;261;252;271;262;259;243;253;244;245;234;242
Mt-Querencia;204;187;172;137;140;145;145;146;150;133;118;108;102;98;89;75
Mt-Sao Jose dos Quatro Marcos;3;2;2;1;1;1;1;2;1;0;0;0;0;0;0;0
Mt-Reserva do Cabacal;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Mt-Ribeirao Cascalheira;62;45;47;37;29;27;23;18;19;15;14;8;5;4;2;5
Mt-Ribeiraozinho;8;7;6;7;6;6;6;6;6;5;6;7;2;3;3;4
Mt-Rio Branco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Santa Carmem;110;102;86;75;76;70;60;62;58;58;55;52;43;43;37;27
Mt-Santo Afonso;2;2;2;7;5;7;7;5;4;3;2;0;2;0;0;0
Mt-Sao Jose do Povo;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
Mt-Sao Jose do Rio Claro;88;78;64;52;48;53;59;55;47;31;32;24;22;19;15;14
Mt-Sao Jose do Xingu;48;38;30;26;24;13;14;10;8;7;2;1;3;3;3;4
Mt-Sao Pedro da Cipa;1;2;2;2;2;0;0;0;1;1;0;0;0;0;0;0
Mt-Rondolandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Rondonopolis;64;62;62;60;61;62;72;77;72;72;64;83;82;77;83;94
Mt-Rosario Oeste;34;33;27;23;18;17;15;13;8;11;9;3;2;2;1;3
Mt-Santa Cruz do Xingu;32;21;19;13;11;10;10;8;9;7;6;2;3;4;2;8
Mt-Salto do Ceu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Santa Rita do Trivelato;87;74;71;58;64;65;66;68;68;64;59;55;48;39;24;30
Mt-Santa Terezinha;11;9;9;6;4;5;4;3;3;2;3;2;1;1;1;1
Mt-Santo Antonio do Leste;67;61;61;59;63;57;56;47;47;56;57;57;49;37;33;33
Mt-Santo Antonio do Leverger;16;20;20;22;22;22;22;21;23;21;16;17;19;15;11;14
Mt-Sao Felix do Araguaia;55;59;49;41;39;32;36;35;33;29;16;11;10;10;6;11
Mt-Sapezal;132;132;131;127;130;130;136;138;128;123;121;132;114;107;108;93
Mt-Serra Nova Dourada;5;3;2;2;1;2;2;2;1;1;0;0;0;0;0;0
Mt-Sinop;183;167;166;144;143;144;142;134;148;139;131;117;115;113;97;88
Mt-Sorriso;622;614;559;511;506;523;525;525;517;503;490;496;488;457;453;427
Mt-Tabapora;71;64;62;58;49;49;47;43;38;32;29;26;26;21;22;19
Mt-Tangara da Serra;86;81;74;61;61;62;59;61;56;45;43;59;52;65;65;65
Mt-Tapurah;256;239;217;188;183;182;198;197;186;168;167;162;159;149;169;169
Mt-Terra Nova do Norte;16;12;10;4;7;7;4;5;6;4;3;1;1;0;1;3
Mt-Tesouro;12;11;12;10;13;12;14;11;12;9;11;11;9;9;10;12
Mt-Torixoreu;7;7;6;7;5;4;2;2;2;2;3;3;3;3;1;1
Mt-Uniao do Sul;46;44;42;34;28;22;22;19;17;17;16;11;10;9;11;10
Mt-Vale de Sao Domingos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Varzea Grande;0;1;1;1;1;3;1;1;1;2;1;0;0;1;0;0
Mt-Vera;196;171;156;139;136;138;126;111;127;122;114;112;102;84;77;74
Mt-Vila Rica;24;16;14;10;10;6;6;6;4;3;3;1;1;1;1;1
Mt-Nova Guarita;11;10;10;6;7;5;6;5;5;4;1;0;1;0;0;1
Mt-Nova Marilandia;22;17;14;12;11;11;9;7;9;8;6;5;4;5;6;4
Mt-Nova Maringa;140;133;121;94;93;74;78;81;82;56;46;41;37;33;32;23
Mt-Nova Monte Verde;7;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0
Mt-Ignorado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Abadia de Goias;2;1;3;0;1;1;1;2;1;1;2;2;1;1;0;0
Go-Abadiania;11;12;12;10;8;8;5;6;7;6;7;7;8;6;4;5
Go-Acreuna;95;80;69;65;66;97;86;85;74;68;70;69;63;65;57;60
Go-Adelandia;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1
Go-Agua Fria de Goias;41;38;34;33;25;28;26;18;20;18;11;9;6;7;4;6
Go-Agua Limpa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Go-Aguas Lindas de Goias;1;1;2;3;2;0;0;0;1;0;0;0;0;0;0;0
Go-Alexania;5;5;3;7;5;6;5;5;4;5;5;5;3;3;5;3
Go-Almas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Aloandia;4;3;3;2;2;2;2;3;1;0;0;0;1;1;0;1
Go-Alto Horizonte;1;3;1;1;1;1;1;1;0;0;0;0;0;0;0;0
Go-Alto Paraiso de Goias;18;14;14;11;10;6;6;8;8;5;5;7;5;4;5;3
Go-Alvorada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Alvorada do Norte;7;4;3;3;3;3;3;2;3;3;4;3;3;3;3;2
Go-Amaralina;2;2;2;0;0;0;0;0;0;1;0;0;0;0;1;1
Go-Americano do Brasil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Amorinopolis;3;3;2;3;3;2;1;1;0;0;0;0;0;0;0;0
Go-Ananas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Anapolis;9;7;10;9;10;10;10;12;14;10;10;8;12;9;8;9
Go-Anhanguera;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Anicuns;5;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Go-Aparecida de Goiania;1;2;1;1;1;1;1;1;0;0;1;1;0;0;0;0
Go-Aparecida do Rio Doce;3;3;3;2;3;3;1;2;2;2;3;3;3;1;0;2
Go-Apore;21;7;10;8;7;6;7;5;4;3;9;6;5;4;3;4
Go-Aracu;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Aragarcas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Aragoiania;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Go-Araguacema;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Araguacu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Araguaina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Araguapaz;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Araguatins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Arapoema;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Arenopolis;8;8;7;6;6;4;4;4;4;4;3;2;1;1;1;1
Go-Arraias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Aruana;3;2;2;1;1;0;0;0;0;0;1;1;1;1;1;1
Go-Augustinopolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Aurilandia;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
Go-Aurora do Norte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Avelinopolis;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Axixa de Goias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Babaculandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Baliza;7;5;5;6;6;7;7;7;2;1;1;1;0;0;0;1
Go-Barro Alto;9;7;9;5;6;5;5;4;3;4;3;2;1;0;0;0
Go-Bela Vista de Goias;20;17;17;12;12;9;5;6;5;3;3;4;3;2;1;1
Go-Bom Jardim de Goias;6;4;5;3;4;6;7;5;4;3;3;2;2;2;1;1
Go-Bom Jesus de Goias;108;106;91;97;99;92;95;85;88;85;83;93;91;99;107;108
Go-Bonfinopolis;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
Go-Bonopolis;19;7;8;9;6;6;6;5;2;1;0;0;0;0;0;1
Go-Brazabrantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Go-Brejinho de Nazare;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Britania;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Buriti Alegre;12;10;8;5;4;5;7;6;6;3;4;3;4;2;2;2
Go-Buriti de Goias;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Go-Buritinopolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Cabeceiras;25;24;27;24;19;22;24;18;14;18;15;13;14;14;15;11
Go-Cachoeira Alta;6;6;3;2;2;2;2;2;2;2;2;2;3;1;1;1
Go-Cachoeira de Goias;2;1;0;0;0;0;2;3;2;4;1;3;4;5;4;6
Go-Cachoeira Dourada;13;11;11;12;14;12;14;16;14;14;14;13;12;14;14;15
Go-Cacu;7;3;1;1;1;1;2;2;2;3;3;5;5;6;6;7
Go-Caiaponia;90;71;60;47;43;43;50;41;41;43;37;37;28;26;15;20
Go-Caldas Novas;33;30;25;18;12;11;11;10;10;8;7;7;9;8;10;7
Go-Caldazinha;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Campestre de Goias;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0
Go-Campinacu;3;3;3;1;2;1;2;1;2;2;0;0;0;0;0;0
Go-Campinorte;6;6;5;4;3;2;1;0;0;0;0;0;0;0;0;0
Go-Campo Alegre de Goias;67;77;75;67;65;71;62;58;59;52;59;60;66;67;60;62
Go-Campo Limpo de Goias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Campos Belos;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1
Go-Campos Verdes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Carmo do Rio Verde;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Castelandia;9;6;5;4;4;4;4;5;3;4;5;1;1;2;2;2
Go-Catalao;115;106;103;94;97;97;109;95;79;84;70;59;59;59;59;59
Go-Caturai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Cavalcante;7;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0
Go-Ceres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
