Nível;Cód.;Município;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MU;3203601;Mucurici (ES);71708;77002;79853;89360;72363;84530;83186;88966;90860;84056;82126;80902;84098;70121;66908;67930;68176;75786;82044;86581
MU;3203700;Muniz Freire (ES);15870;15740;16577;18600;18600;19125;23248;25400;25585;25269;27063;27029;27580;29293;28365;28390;28156;29123;30160;30895
MU;3203809;Muqui (ES);14850;16023;16172;16835;17223;17138;20597;20826;20587;21117;20910;21515;19068;21087;21195;21955;22132;22910;24733;24577
MU;3203908;Nova Venécia (ES);72266;71556;81841;90089;95379;96054;97393;96449;99086;103964;102311;98545;89217;64905;61965;67833;71749;77014;80514;84328
MU;3204005;Pancas (ES);17108;19431;19236;23001;28342;26386;28017;28681;29474;31604;32946;33910;33616;29479;26423;25147;26199;27984;29809;30667
MU;3204054;Pedro Canário (ES);42532;43269;40433;33728;32186;26500;24759;25308;27121;28126;27920;27376;28329;25059;21660;21285;22411;23249;24088;25884
MU;3204104;Pinheiros (ES);62848;62900;65112;69842;62869;58762;60453;63430;61553;59779;56523;55556;54302;45888;40507;42358;45296;48067;52166;53298
MU;3204203;Piúma (ES);3978;4123;4531;5017;5627;6280;5870;5093;5786;5943;6333;5683;6245;6880;7011;6778;7028;6185;6813;6439
MU;3204252;Ponto Belo (ES);40484;47777;49810;52295;50805;47404;46039;45846;47970;48477;53033;50819;52203;44906;40593;41000;40692;46333;51719;49064
MU;3204302;Presidente Kennedy (ES);37769;46034;48130;36205;52452;45730;54680;53033;54324;57161;58179;50819;46088;50857;50858;53678;56926;63362;64068;65086
MU;3204351;Rio Bananal (ES);11513;12490;11976;13100;12629;11648;12989;11778;9816;11562;12338;11607;10280;6847;6260;6290;6612;7058;7024;7389
MU;3204401;Rio Novo do Sul (ES);13230;13619;14076;14844;15023;15713;16204;17704;16564;17175;17430;17190;16200;16441;16128;17983;17447;17348;17643;16665
MU;3204500;Santa Leopoldina (ES);15630;14680;15158;17555;14961;13564;14943;15518;16362;16439;18350;17619;14472;17518;16002;16782;17562;16705;17000;14390
MU;3204559;Santa Maria de Jetibá (ES);6520;5880;5350;5410;2034;2159;1904;2001;1893;2055;2287;2568;2336;2826;3797;5000;4666;5331;5941;6215
MU;3204609;Santa Teresa (ES);9219;9178;9420;10217;9467;9359;9341;9690;10275;10301;9933;10400;10121;9461;8735;9600;9178;9523;9829;10302
MU;3204658;São Domingos do Norte (ES);9993;10912;13453;14979;19258;19400;17582;17488;17174;17701;17300;17220;14982;8967;7983;8231;9337;9731;9991;10841
MU;3204708;São Gabriel da Palha (ES);14328;15137;16995;20107;22557;21375;22215;20637;20853;21594;22435;21847;18787;14089;13664;14349;13881;15130;16274;15691
MU;3204807;São José do Calçado (ES);14918;16834;16834;17820;19580;19267;21448;22320;21996;23113;22652;23157;23311;25637;24907;24408;23873;23125;23880;24121
MU;3204906;São Mateus (ES);71219;78123;96975;88615;89827;94867;88185;83035;83140;86332;88732;81706;83257;69859;69748;76319;75830;80841;81632;85632
MU;3204955;São Roque do Canaã (ES);7167;7257;7100;7953;9265;9057;10944;11196;11141;11904;12424;11857;11012;9071;7727;8221;8392;9131;9905;10764
MU;3205002;Serra (ES);21700;20100;18500;19000;14935;14172;15484;15322;16377;17605;17450;17459;17083;17702;17551;17000;16400;17114;17743;17968
MU;3205010;Sooretama (ES);14392;20454;18730;18857;18612;16358;15540;14203;13998;12705;12887;13118;14260;8238;7260;8618;9137;8862;8241;9950
MU;3205036;Vargem Alta (ES);5040;4368;4428;4478;4685;5370;7307;7596;7963;7965;7444;7773;7788;8319;8723;8457;8637;8094;8631;8812
MU;3205069;Venda Nova do Imigrante (ES);2350;2215;2138;2154;1962;1560;1695;1852;1980;2014;2456;2658;2778;3310;2975;3119;3180;3346;3017;3232
MU;3205101;Viana (ES);19200;21100;21880;23202;20789;19350;20636;18364;18904;18373;19059;19768;17842;18572;17466;18252;17386;17202;18417;18098
MU;3205150;Vila Pavão (ES);10750;14782;16159;18423;19703;20135;21958;22186;22075;24075;24464;24303;22233;17331;15725;16395;16854;18961;20526;19823
MU;3205176;Vila Valério (ES);8008;9576;10494;8618;9641;9709;8570;8206;8031;8125;7874;7546;7118;4393;4128;4458;5077;4916;5904;5647
MU;3205200;Vila Velha (ES);11000;11000;11610;12651;13818;15111;15780;17340;17490;17490;15462;15500;14000;6900;6555;6600;6600;6575;7658;7336
MU;3205309;Vitória (ES);...;...;91;99;108;118;123;133;144;145;170;234;208;147;169;128;110;120;98;99
MU;3300100;Angra dos Reis (RJ);4200;4140;4200;5000;4000;3780;4350;4293;3982;4150;6000;5224;4498;5680;6380;5426;5426;4800;5573;4809
MU;3300159;Aperibé (RJ);10550;10710;10800;10300;10850;11200;11500;11553;10343;9755;9255;8792;8303;9692;10098;9800;9610;9453;9090;9090
MU;3300209;Araruama (RJ);45000;45000;46000;39400;39000;40000;41000;41300;43300;44000;40000;44650;42739;42300;34000;44012;39880;45739;49959;47700
MU;3300225;Areal (RJ);3800;4500;3500;3400;4300;4040;4250;2970;3960;4185;4750;4670;4800;4030;4140;4360;3900;4200;4100;4300
MU;3300233;Armação dos Búzios (RJ);900;800;850;900;900;1150;1380;1430;3200;3420;3940;2250;1848;1870;1896;1890;1850;1890;1900;1890
MU;3300308;Barra do Piraí (RJ);23153;24261;24098;24550;26486;27677;28977;30425;31976;34022;32543;42083;41580;43080;46298;47837;49123;44472;46145;43300
MU;3300407;Barra Mansa (RJ);28000;28200;28500;28700;30000;30100;30200;30250;30200;32000;32500;34244;35973;37136;40038;38900;33741;40646;39306;39199
MU;3300456;Belford Roxo (RJ);350;330;325;330;350;320;290;270;250;...;150;1245;1251;829;853;820;916;916;490;472
MU;3300506;Bom Jardim (RJ);14000;13900;14000;14676;14148;14744;13637;15252;15120;15427;16131;16119;15140;15048;15414;16446;16974;17300;17375;15650
MU;3300605;Bom Jesus do Itabapoana (RJ);61830;61835;62000;63000;65000;66625;60150;61045;61213;62637;67929;69060;64650;66462;72886;74886;74968;78900;77080;87145
MU;3300704;Cabo Frio (RJ);19000;20000;22000;23000;23600;29800;30000;30000;30800;31200;31180;21780;21600;21820;24141;25480;25840;25860;26120;25890
MU;3300803;Cachoeiras de Macacu (RJ);34210;32091;33200;31300;28500;30600;33200;27786;23550;24280;25340;17400;30895;30617;35000;31965;31907;35220;34964;37269
MU;3300902;Cambuci (RJ);44273;44720;46950;47890;49200;49900;50800;51700;51958;52472;53521;51915;51283;56353;60526;60951;61256;62174;68538;74203
MU;3300936;Carapebus (RJ);19705;21958;24328;25450;26000;27500;28000;24001;28000;28500;29000;29500;23871;24700;21373;22129;22129;25455;27200;25366
MU;3300951;Comendador Levy Gasparian (RJ);4200;3985;4003;4200;5000;3300;3580;1550;4500;5220;5750;5400;5200;4900;4920;4700;5060;5450;5700;5830
MU;3301009;Campos dos Goytacazes (RJ);235046;233928;234826;237175;235849;240565;241000;246097;251535;255000;238589;233000;232398;248016;268046;276123;282735;274798;289162;283444
MU;3301108;Cantagalo (RJ);45100;45150;45980;55701;55980;56100;52280;53920;54888;57096;69870;60613;58276;66381;72543;73730;71289;72700;74982;75121
MU;3301157;Cardoso Moreira (RJ);24615;25108;25218;25540;38000;48706;49000;49826;44920;45300;44524;44850;49590;52688;55781;54910;49180;53928;56057;55937
MU;3301207;Carmo (RJ);21280;28000;28000;29905;28437;26945;26894;27208;27900;29913;30209;28998;28338;31480;32646;33000;31250;34790;36214;32260
MU;3301306;Casimiro de Abreu (RJ);26890;29576;31956;33780;37200;40900;42000;42600;43000;38700;38500;38100;27630;24328;23930;26817;25500;20640;21100;21400
MU;3301405;Conceição de Macabu (RJ);26420;28221;28085;25220;23690;28410;28710;25556;24700;24201;24100;19930;30860;32036;34943;35120;35120;39649;40550;37805
MU;3301504;Cordeiro (RJ);7500;7560;8200;9605;9650;9700;9350;7499;7945;8214;8835;8324;7658;9626;9862;10818;10265;10470;11124;9544
MU;3301603;Duas Barras (RJ);14800;14811;17600;17520;18537;17301;17235;17309;17666;18369;19545;19318;17272;19223;22330;21982;22500;22950;22316;21420
MU;3301702;Duque de Caxias (RJ);4967;5364;4774;5015;4676;3740;4500;4200;4100;4000;4100;12120;12016;11500;8291;8456;8576;8576;8950;7318
MU;3301801;Engenheiro Paulo de Frontin (RJ);1615;1477;1400;1450;1540;1575;1658;1740;1840;1912;1650;1445;1150;930;850;949;909;874;920;835
MU;3301850;Guapimirim (RJ);16720;17100;17400;17900;18000;18500;19000;20000;20000;20200;20200;21500;21000;18069;19700;18900;18900;18750;26198;25220
MU;3301876;Iguaba Grande (RJ);2200;2100;3960;4100;4200;4700;4900;4100;3600;3700;4200;3200;2735;2896;3000;2589;2253;2400;1869;1800
MU;3301900;Itaboraí (RJ);16532;16354;16537;14717;10468;9421;9000;8420;8156;7340;32025;29911;28270;26293;26097;26498;27937;28559;29000;29756
MU;3302007;Itaguaí (RJ);9500;13100;13205;10800;8460;9850;9000;11277;10533;9680;12327;11876;11501;11200;12080;13578;13578;10977;11320;11632
MU;3302056;Italva (RJ);26000;26400;27000;26500;27000;28300;28350;26500;25550;26950;28500;28350;25250;23336;26237;26520;24382;25053;28365;26381
MU;3302106;Itaocara (RJ);37000;37200;37000;38100;42185;42200;42185;44246;35224;39746;45800;44600;39824;42134;42142;41313;42421;43814;43168;43682
MU;3302205;Itaperuna (RJ);98000;108000;108000;110000;112000;114240;113540;113700;114000;115000;113633;120683;125683;127631;131450;132765;135368;131547;133520;149130
MU;3302254;Itatiaia (RJ);3600;3450;4000;4000;3900;4200;5000;5000;6000;5500;4200;4000;4181;4171;4557;4227;3774;4419;5872;5800
MU;3302270;Japeri (RJ);3250;3300;3350;3340;2360;2350;2300;2150;1980;2350;1500;5153;4579;4440;3727;3687;4186;3999;2803;2965
MU;3302304;Laje do Muriaé (RJ);18500;19000;19500;19000;19500;19890;18896;19200;19500;18700;19000;19204;19600;21821;22790;22148;21105;22565;23150;25201
MU;3302403;Macaé (RJ);85610;87376;87700;77183;68700;104612;101000;90663;99000;88440;91820;90310;89502;88735;93979;97072;97072;98946;98970;96402
MU;3302452;Macuco (RJ);5450;5760;5760;6454;6750;5499;5591;6096;5659;5913;6846;6575;6434;6673;8159;7350;7285;8342;9483;10061
MU;3302502;Magé (RJ);12695;12622;12800;9530;9600;9900;9500;9500;9500;9700;9900;4500;8726;7178;4500;4350;7700;7300;8000;7300
MU;3302601;Mangaratiba (RJ);4800;5040;5200;5100;4680;4850;5300;5310;5070;5500;5380;6100;7200;4680;4374;5550;5550;4859;4693;4959
MU;3302700;Maricá (RJ);4580;3220;2986;2478;3570;3863;2713;2842;2808;2550;4120;6780;7356;7520;6391;5800;5982;7002;6977;7242
MU;3302809;Mendes (RJ);1495;1365;1320;1350;1431;1472;1545;1620;1625;1524;1340;1541;1035;995;965;913;922;1166;1219;1100
MU;3302858;Mesquita (RJ);...;...;...;...;124;122;110;106;100;100;70;...;...;...;...;...;...;...;...;21
MU;3302908;Miguel Pereira (RJ);11850;12270;12130;13000;13114;13605;14217;14920;15710;14150;14500;15000;21638;10720;10546;10729;11098;9843;10200;9300
MU;3303005;Miracema (RJ);26904;28500;30250;30890;32000;31700;31700;28157;27480;28852;27475;28158;28740;30177;30638;29602;29314;30779;31394;31026
MU;3303104;Natividade (RJ);35000;35465;36120;36000;36500;37000;36000;36180;31521;34085;33087;33087;35307;40986;41960;43871;44174;44170;44346;48844
MU;3303203;Nilópolis (RJ);...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3303302;Niterói (RJ);70;44;29;23;59;39;48;39;15;45;42;39;35;47;76;251;311;705;474;508
MU;3303401;Nova Friburgo (RJ);11182;9646;9554;6048;6643;6837;6432;6816;7105;7208;7578;7131;7315;7449;7544;7325;6948;7080;6598;5644
MU;3303500;Nova Iguaçu (RJ);7300;7200;7050;7000;3960;3900;3600;3600;3600;3000;2900;4187;4265;3672;4764;4098;4672;4212;4100;4100
MU;3303609;Paracambi (RJ);4500;4310;4100;3900;3700;3680;3750;4654;4341;4150;4504;4990;4510;5065;5191;5190;5190;5810;4481;7118
MU;3303708;Paraíba do Sul (RJ);23500;21400;22500;23000;21833;23400;24200;26000;26558;27056;29000;35879;36100;35700;35920;34440;34534;33965;34500;37400
MU;3303807;Paraty (RJ);4300;4568;4800;4500;4300;4600;4712;3588;3461;3322;5500;4000;2997;3548;3796;4010;4010;3201;3500;2567
MU;3303856;Paty do Alferes (RJ);10630;11205;11108;11350;12235;12610;13278;13940;14664;15365;14657;21124;20349;25400;20104;19480;20424;19987;19608;19450
MU;3303906;Petrópolis (RJ);7400;8100;5136;4514;8684;6000;6275;6270;3520;5080;5900;5880;6200;6900;6080;6480;5320;5500;5060;5230
MU;3303955;Pinheiral (RJ);2920;3057;3130;3250;3470;3601;3770;3958;4163;4432;4230;4653;4320;4890;4944;4990;4334;4279;4251;3841
MU;3304003;Piraí (RJ);12890;18100;18000;19500;21247;21247;22309;23424;24688;25990;23771;25640;23500;23321;25294;25213;24514;24740;24354;23724
MU;3304102;Porciúncula (RJ);17000;18120;18000;18000;18500;19050;19331;19850;20860;19980;20180;19960;28360;25165;23847;24697;24723;24850;24818;24422
MU;3304110;Porto Real (RJ);4528;4427;2000;2000;2500;2200;2000;1000;1000;...;7500;8000;8040;8322;8018;8126;5267;6126;7980;6136
MU;3304128;Quatis (RJ);17110;17200;17000;16900;16000;17500;17300;19000;18000;19000;19200;19630;21586;24986;26013;26843;24779;28072;29445;28039
MU;3304144;Queimados (RJ);2250;2220;2190;2180;1658;1650;1600;1500;1460;1800;1200;2383;2402;1980;2001;2089;1750;1987;2176;2176
MU;3304151;Quissamã (RJ);33390;39442;39100;39100;38500;37337;47383;35553;30000;38975;40923;47393;43412;41072;44701;44940;44940;53611;54000;54300
MU;3304201;Resende (RJ);31352;30992;32000;32000;30000;30000;32000;30000;33000;30000;45000;50000;50003;51693;53918;51871;47736;57018;56900;56676
MU;3304300;Rio Bonito (RJ);26403;26512;26343;23445;13136;11953;12000;11220;11110;10332;29376;35246;32873;30946;33080;33947;27992;34942;35000;39281
MU;3304409;Rio Claro (RJ);28120;30000;28150;29000;32000;31500;31000;31500;32000;32500;34500;38700;35658;40610;42327;42744;42683;45272;46646;46325
MU;3304508;Rio das Flores (RJ);19917;18700;19220;20700;21425;22067;23170;24328;25495;24508;23465;23795;23520;24300;25111;26183;26197;27171;28246;27650
MU;3304524;Rio das Ostras (RJ);15549;17194;22595;23500;21500;19790;21904;20980;25000;27000;28000;22000;13032;14315;15354;16886;16886;15870;14893;14983
MU;3304557;Rio de Janeiro (RJ);8250;8150;8280;7866;4600;4600;4650;5010;6800;6900;6500;4202;4108;4164;4432;4116;2564;3265;2675;2789
MU;3304607;Santa Maria Madalena (RJ);37500;40000;40120;31065;31200;31268;37120;37481;36231;41191;45323;46898;47026;29953;50794;48409;51223;52468;51378;50873
MU;3304706;Santo Antônio de Pádua (RJ);54081;58000;60000;70000;71800;52333;51064;51071;53025;52127;57221;54052;53932;54029;57750;56975;58809;59681;59335;61123
MU;3304755;São Francisco de Itabapoana (RJ);73167;75003;76001;76973;77315;79513;79800;81341;82942;70136;70000;70000;64778;63205;73421;76530;77760;70871;73579;69937
MU;3304805;São Fidélis (RJ);68041;69102;70006;70902;77815;79931;80000;80050;88000;85000;85000;91263;81635;86830;89049;87891;84404;85910;95837;96568
MU;3304904;São Gonçalo (RJ);7620;7410;7100;6890;3708;3750;3700;3800;3850;3000;3000;5115;5072;5544;3239;2976;2410;2880;3010;3200
MU;3305000;São João da Barra (RJ);12202;13007;13426;13597;15084;15385;15500;15846;21365;23500;26914;28204;25387;22968;27117;26574;28345;24466;25367;24466
MU;3305109;São João de Meriti (RJ);30;28;25;20;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3305133;São José de Ubá (RJ);26916;27200;27600;27950;28950;26690;22378;22500;23000;23000;22500;23700;25000;24500;22300;21500;29921;30250;29900;31000
MU;3305158;São José do Vale do Rio Preto (RJ);4000;4000;3800;3800;3700;3800;3950;3920;3550;3400;3680;3100;2940;3300;3460;2740;3250;3570;3900;3990
MU;3305208;São Pedro da Aldeia (RJ);19000;19000;20100;20200;21300;22500;22900;23100;22100;22600;23380;24650;22059;22698;25014;24428;23645;23300;22617;26000
MU;3305307;São Sebastião do Alto (RJ);33400;33000;33050;36471;16500;31623;29719;30989;31776;34506;39057;38082;38482;43194;43936;33000;32649;38648;42749;42133
MU;3305406;Sapucaia (RJ);27200;24800;25000;26100;27800;28300;27400;32000;26880;25420;27590;27300;29500;31400;32100;31800;33800;35400;35900;36162
MU;3305505;Saquarema (RJ);12100;12200;12300;12400;12100;10472;10560;10870;10500;10328;10592;9851;8020;7500;6371;9973;4496;6200;8662;6860
MU;3305554;Seropédica (RJ);7000;8000;7500;6950;5900;6600;6850;8414;8105;7930;7220;7050;9906;10349;11915;12490;12490;11415;12277;12016
MU;3305604;Silva Jardim (RJ);33347;33457;33948;30213;18736;16487;16500;19240;8210;7967;51957;55483;51893;58329;61135;59664;56122;58759;53522;62053
MU;3305703;Sumidouro (RJ);16500;16000;16086;16522;17591;15958;16063;18249;18288;19616;21085;22509;22207;24401;25867;25537;26363;26839;24867;23875
MU;3305752;Tanguá (RJ);4781;4923;4878;4341;5974;5496;5500;5800;5600;5096;6503;8193;7504;8559;7511;7772;7830;9136;9300;10406
MU;3305802;Teresópolis (RJ);5628;5621;6322;9000;5000;5100;5000;6499;6340;5900;6836;7493;8064;7231;7262;7237;8440;8300;8040;8054
MU;3305901;Trajano de Moraes (RJ);17700;17720;17750;11616;12387;12395;15150;17934;18692;19175;22260;23327;23458;24534;25965;25761;25126;26048;26411;30608
MU;3306008;Três Rios (RJ);13850;12680;13820;14600;15310;12500;12700;8050;13500;14100;15200;14500;15510;15600;16100;16430;15900;16250;16050;16420
MU;3306107;Valença (RJ);62630;64070;63900;68373;70538;70359;73930;77626;81196;84687;85000;84900;78286;88780;92953;95132;95366;103410;106521;106317
MU;3306156;Varre-Sai (RJ);7500;7600;7750;7700;7800;7800;7900;8295;8500;9300;9800;9400;12458;13121;12900;15000;16000;16000;16540;17000
MU;3306206;Vassouras (RJ);28880;30728;29970;31778;32636;34009;35709;37495;39219;40890;23900;33188;33600;34980;37354;37764;35541;37084;38547;39800
MU;3306305;Volta Redonda (RJ);4400;7380;7000;6980;8000;8100;8150;8160;8100;8150;8200;5000;4769;4788;4734;4116;4595;5082;4591;4904
MU;3500105;Adamantina (SP);38819;39000;34996;34500;32380;28398;29254;30437;30200;29556;28752;30297;31666;34251;36449;34638;34998;36940;38750;42978
MU;3500204;Adolfo (SP);14649;14750;11200;9508;8082;7525;8630;9240;8218;6332;6781;6258;5893;4655;7718;6106;5987;5350;4339;3920
MU;3500303;Aguaí (SP);10752;10457;10338;9550;10200;6400;6300;5927;5605;5447;5822;6097;6188;5480;4620;4020;4085;3560;3650;4850
MU;3500402;Águas da Prata (SP);4220;4613;4860;4632;4750;5259;5368;6345;6460;6513;6509;5790;6333;6430;8200;8600;10200;10500;9600;11500
MU;3500501;Águas de Lindóia (SP);3400;3500;3600;3280;1300;1250;1300;2700;2950;3580;3500;3560;3850;4130;4957;5172;5401;5468;5590;5100
MU;3500550;Águas de Santa Bárbara (SP);25067;23951;22267;23894;22242;17130;18058;16158;13781;13305;12194;10917;10717;11104;11191;10484;10021;9520;9996;10207
MU;3500709;Agudos (SP);59957;62850;62035;53471;47027;47761;48395;43250;44814;40570;39859;38686;40307;42151;46237;44965;40000;35968;31598;31041
MU;3500758;Alambari (SP);6684;7104;7380;6840;6780;7390;8240;8800;8590;9760;8940;8450;8043;7996;7449;6185;6538;7039;7125;9270
MU;3500808;Alfredo Marcondes (SP);21300;21085;18161;21500;19000;19544;21500;21106;21000;23315;21452;21117;21722;23750;23730;21660;14000;22210;22300;20350
MU;3500907;Altair (SP);11659;12113;15421;11617;8333;12669;11832;14191;13042;10868;10643;10643;14458;17350;20000;24404;25734;26520;27800;32986
MU;3501004;Altinópolis (SP);22200;22200;22200;22200;23100;14654;23100;17800;14472;13867;14001;14001;17400;17400;21626;14900;14900;15800;15800;18000
MU;3501103;Alto Alegre (SP);33800;31593;29295;24057;21350;21130;21050;20783;18574;18796;18044;18758;19492;22812;23832;24509;24775;26519;23806;25308
MU;3501152;Alumínio (SP);3600;3900;4056;4056;4735;2954;2620;1187;2118;2242;1948;648;704;807;813;870;880;870;860;870
MU;3501202;Álvares Florence (SP);35800;39700;37800;41900;36474;38400;39500;36900;35000;33000;33500;33150;36600;41000;40960;39200;42310;47500;46200;46600
MU;3501301;Álvares Machado (SP);33000;33000;33000;33600;33000;44840;39500;45089;39500;49365;48214;45165;46864;49770;50317;49184;45137;46960;46150;47390
MU;3501400;Álvaro de Carvalho (SP);16028;20208;18023;18109;15200;15446;17786;18591;18307;20258;18823;17379;15408;16991;16380;16481;13379;12405;11834;11755
MU;3501509;Alvinlândia (SP);20000;7897;7623;6727;6850;7269;6368;9336;5490;5200;6480;5200;5200;5962;6162;6000;5141;4850;5737;6128
MU;3501608;Americana (SP);1500;1500;1750;1500;1300;400;700;700;650;1000;1000;1000;1000;1000;1000;1446;60;58;175;164
MU;3501707;Américo Brasiliense (SP);1419;1500;1400;1200;1100;1000;1000;1000;1230;465;520;370;641;414;270;278;270;289;319;308
MU;3501806;Américo de Campos (SP);29800;30500;32900;31500;27402;27290;26500;23350;21000;20000;20500;15500;17400;24330;20320;19095;21400;17400;17200;17400
MU;3501905;Amparo (SP);18000;18500;16500;21284;16000;16300;17000;20359;24000;25000;26000;23060;25400;29155;27966;28979;29329;30811;31129;30100
MU;3502002;Analândia (SP);12200;12300;12300;12300;9800;10000;9800;10000;10112;9250;9400;9300;10100;11350;11380;10700;11500;11200;11200;11000
MU;3502101;Andradina (SP);98112;96378;97999;94560;86206;78547;73066;79823;75196;66336;59106;57810;60575;62412;63921;54469;48308;48466;52768;56863
MU;3502200;Angatuba (SP);64572;63290;65320;66250;68360;55840;52830;52700;51350;56490;55310;51334;50603;53212;50333;49275;49596;47622;49102;48244
MU;3502309;Anhembi (SP);85863;77716;59500;48000;31098;33710;35600;35883;33020;28000;36624;32730;33250;35640;37500;35550;35521;33827;33700;34472
MU;3502408;Anhumas (SP);37000;47000;47000;48000;47000;34480;34300;31195;28900;31454;30522;29125;29910;30230;30190;29759;27275;28670;26350;25380
MU;3502507;Aparecida (SP);2000;1900;1800;1750;1890;1965;1945;1984;4608;5329;5679;4689;4689;5170;5274;6030;6035;6350;6053;5000
MU;3502606;Aparecida d'Oeste (SP);18596;20795;21034;20167;18993;18751;17823;18531;18209;19376;21573;21040;20282;20231;22471;21750;21500;20900;19228;21250
MU;3502705;Apiaí (SP);5800;5700;5800;5750;5920;5770;5624;6740;6890;7530;8000;6446;6193;6938;6065;5650;6360;7057;6357;6357
MU;3502754;Araçariguama (SP);3020;3260;3357;3357;2651;2148;2092;2478;2555;1973;2063;2044;2130;2092;2150;2050;1990;2000;1950;1952
MU;3502804;Araçatuba (SP);101687;92908;88906;78670;65380;66837;65054;67302;65601;65397;58086;59120;62016;70100;71520;67820;57338;62520;63804;66732
MU;3502903;Araçoiaba da Serra (SP);12200;13176;13440;13440;14660;14495;14727;13895;13525;12897;12322;10567;10899;10675;10432;10350;10100;10500;10200;10198
MU;3503000;Aramina (SP);6208;2934;6638;6970;3500;2020;2404;2408;2953;2869;2678;2441;2435;2465;2514;2367;2533;2567;2199;1999
MU;3503109;Arandu (SP);19557;18217;16974;17690;16700;16500;12502;12941;13067;13641;11748;11345;11662;12235;12402;10483;11000;10483;10500;11111
MU;3503158;Arapeí (SP);3812;3960;4230;4900;4500;7200;7150;6700;5900;5336;4871;4615;4286;3800;3858;4301;4512;5100;5480;5986
MU;3503208;Araraquara (SP);16108;15000;14000;12000;10000;9000;9000;10000;11250;12315;13150;10062;11360;11925;11430;11000;11100;10688;9883;10786
MU;3503307;Araras (SP);3800;3660;3750;4000;4000;5000;3092;5000;5200;5100;5200;5616;5200;6348;6500;6399;7005;7005;6840;8000
MU;3503356;Arco-Íris (SP);29966;31190;31430;27687;29135;27666;26580;27953;24976;21572;19967;19852;21136;21226;22330;21669;22652;25458;22670;22526
MU;3503406;Arealva (SP);43895;45620;48900;43623;43700;43452;47228;45416;45501;42597;40176;40230;41939;45815;43690;41598;41742;38458;40856;41408
MU;3503505;Areias (SP);12208;11442;11000;14300;14500;13670;13691;13789;14200;15096;15848;15650;14124;12500;12711;12410;14615;15000;14822;16436
MU;3503604;Areiópolis (SP);790;830;830;820;830;760;780;782;750;818;217;210;200;320;335;390;389;358;500;355
MU;3503703;Ariranha (SP);1671;1790;1640;1492;1145;950;970;941;795;736;673;620;601;599;690;595;593;550;450;390
MU;3503802;Artur Nogueira (SP);3361;6991;7236;6747;6665;5465;5083;4681;4629;4724;4958;4100;4468;4843;5219;4637;5056;5740;5370;7800
MU;3503901;Arujá (SP);150;155;160;165;225;220;220;598;600;450;428;418;350;227;260;295;292;257;240;238
MU;3503950;Aspásia (SP);9505;7924;11764;8010;8041;7910;8160;7100;6461;6060;5757;5692;5624;6180;6801;6910;6895;7148;7450;7636
MU;3504008;Assis (SP);23171;19923;19307;16715;16996;16589;16923;17658;18419;19648;17497;17721;18979;18797;20200;21998;21414;16239;16970;17200
MU;3504107;Atibaia (SP);9700;10650;9600;9100;6000;9500;11000;13200;13000;13000;13200;13500;13400;11560;11800;12000;11900;12260;12500;13100
MU;3504206;Auriflama (SP);54122;54250;57378;53610;51000;53250;49561;49964;49953;45287;46132;49879;56702;57600;52570;49500;49350;55400;54600;57328
MU;3504305;Avaí (SP);49212;46806;43518;42719;41823;36740;37136;37829;39737;40523;38620;35545;37491;36075;37697;38395;37155;39324;37236;38022
MU;3504404;Avanhandava (SP);16750;19251;19969;17647;15337;12495;12526;11073;9960;10100;9254;8092;8437;10071;10054;9193;9089;9058;9522;9599
MU;3504503;Avaré (SP);82905;82192;80243;80392;80750;63700;52583;51197;52819;52638;46690;44725;45825;50391;49390;46445;43738;42100;41000;37488
MU;3504602;Bady Bassitt (SP);13379;13588;13428;11610;11983;11138;11364;12496;11267;11236;11233;11070;10960;12317;12393;11190;11061;11990;12030;11655
MU;3504701;Balbinos (SP);12230;12350;11025;11893;6978;930;1011;4922;5042;3459;3161;3249;2950;3400;3450;4027;4020;3437;3641;3447
MU;3504800;Bálsamo (SP);15654;16144;16070;11814;10380;7610;7500;8354;7551;7381;6262;5785;7488;7006;8020;7690;7522;9360;9430;9223
MU;3504909;Bananal (SP);17384;13000;13200;13000;13200;23196;21674;22000;22500;21117;20145;19600;17980;14900;16101;16150;16840;29200;29450;31500
MU;3505005;Barão de Antonina (SP);16864;15343;16145;15270;9347;9534;9430;12767;13120;14000;14000;13000;14000;13160;13160;13000;14000;13000;13100;12000
MU;3505104;Barbosa (SP);14215;15746;16641;12818;11329;9778;9350;10063;10500;8334;7484;7182;10930;13150;10889;9624;7935;9427;8233;8757
MU;3505203;Bariri (SP);28962;28895;23200;19982;16969;17977;18869;18608;19263;19302;19125;19443;23090;25378;22995;23176;21087;22334;20571;17778
MU;3505302;Barra Bonita (SP);1152;1395;1156;1103;1127;1101;1202;1042;889;776;751;644;847;609;748;588;550;600;503;419
MU;3505351;Barra do Chapéu (SP);4000;3700;3900;3980;3680;3600;3520;4700;4800;4700;4000;4189;3928;3489;3596;3059;2671;3534;3653;3653
MU;3505401;Barra do Turvo (SP);11614;13179;16391;15330;14132;14730;17250;16650;16500;16500;14703;14600;15000;12379;11553;10159;9200;8400;8800;8500
