Município;2005;2004;2003
Es-Itaguacu;2;3;2
Es-Itapemirim;43;40;35
Es-Itarana;1;1;1
Es-Iuna;3;3;3
Es-Jaguare;13;11;10
Es-Jeronimo Monteiro;21;22;20
Es-Joao Neiva;6;4;7
Es-Laranja da Terra;1;1;0
Es-Linhares;214;216;205
Es-Mantenopolis;5;7;5
Es-Marataizes;2;1;1
Es-Marechal Floriano;3;2;3
Es-Marilandia;3;2;1
Es-Mimoso do Sul;37;36;30
Es-Montanha;123;116;101
Es-Mucurici;122;113;121
Es-Muniz Freire;11;9;6
Es-Muqui;29;24;23
Es-Nova Venecia;60;58;45
Es-Pancas;6;7;6
Es-Pedro Canario;43;44;51
Es-Pinheiros;31;32;33
Es-Piuma;8;5;5
Es-Ponto Belo;36;41;39
Es-Presidente Kennedy;38;39;34
Es-Rio Bananal;8;5;5
Es-Rio Novo do Sul;9;7;6
Es-Santa Leopoldina;18;19;15
Es-Santa Maria de Jetiba;1;1;0
Es-Santa Teresa;7;8;9
Es-Sao Domingos do Norte;5;4;4
Es-Sao Gabriel da Palha;5;6;5
Es-Sao Jose do Calcado;48;33;21
Es-Sao Mateus;86;81;77
Es-Sao Roque do Canaa;3;4;3
Es-Serra;46;45;37
Es-Sooretama;7;8;9
Es-Vargem Alta;7;3;2
Es-Venda Nova do Imigrante;3;3;2
Es-Viana;28;23;19
Es-Vila Pavao;6;8;6
Es-Vila Valerio;2;4;3
Es-Vila Velha;20;19;19
Es-Vitoria;8;9;10
Es-Ignorado;0;0;0
Rj-Angra dos Reis;5;2;1
Rj-Aperibe;12;9;8
Rj-Araruama;60;58;52
Rj-Areal;14;16;17
Rj-Armacao dos Buzios;0;0;0
Rj-Arraial do Cabo;0;0;0
Rj-Barra do Pirai;61;57;52
Rj-Barra Mansa;44;43;48
Rj-Belford Roxo;3;0;1
Rj-Bom Jardim;46;42;45
Rj-Bom Jesus do Itabapoana;111;102;101
Rj-Cabo Frio;13;8;12
Rj-Cachoeiras de Macacu;89;75;123
Rj-Cambuci;46;43;38
Rj-Carapebus;11;9;5
Rj-Comendador Levy Gasparian;6;12;13
Rj-Campos dos Goytacazes;324;303;261
Rj-Cantagalo;152;143;135
Rj-Cardoso Moreira;37;32;36
Rj-Carmo;31;31;28
Rj-Casimiro de Abreu;36;39;28
Rj-Conceicao de Macabu;140;132;112
Rj-Cordeiro;45;48;42
Rj-Duas Barras;66;42;50
Rj-Duque de Caxias;2;2;2
Rj-Engenheiro Paulo de Frontin;5;6;5
Rj-Guapimirim;18;16;14
Rj-Iguaba Grande;2;2;1
Rj-Itaborai;46;50;42
Rj-Itaguai;21;20;18
Rj-Italva;28;29;22
Rj-Itaocara;49;44;39
Rj-Itaperuna;297;319;265
Rj-Itatiaia;11;7;10
Rj-Japeri;0;0;0
Rj-Laje do Muriae;40;35;30
Rj-Macae;90;111;93
Rj-Macuco;29;26;27
Rj-Mage;11;11;11
Rj-Mangaratiba;1;1;0
Rj-Marica;14;12;15
Rj-Mendes;1;1;1
Rj-Mesquita;0;0;0
Rj-Miguel Pereira;9;8;5
Rj-Miracema;67;59;57
Rj-Natividade;81;76;75
Rj-Nilopolis;0;0;0
Rj-Niteroi;4;4;4
Rj-Nova Friburgo;23;17;17
Rj-Nova Iguacu;3;4;1
Rj-Paracambi;4;2;3
Rj-Paraiba do Sul;91;80;84
Rj-Paraty;0;0;0
Rj-Paty do Alferes;4;3;3
Rj-Petropolis;25;21;21
Rj-Pinheiral;3;4;2
Rj-Pirai;53;45;44
Rj-Porciuncula;29;35;32
Rj-Porto Real;4;4;5
Rj-Quatis;34;33;31
Rj-Queimados;2;1;1
Rj-Quissama;25;18;14
Rj-Resende;139;59;131
Rj-Rio Bonito;58;54;52
Rj-Rio Claro;97;90;88
Rj-Rio das Flores;60;58;48
Rj-Rio das Ostras;13;9;10
Rj-Rio de Janeiro;29;32;24
Rj-Santa Maria Madalena;103;99;93
Rj-Santo Antonio de Padua;111;111;100
Rj-Sao Francisco de Itabapoana;47;49;45
Rj-Sao Fidelis;76;74;71
Rj-Sao Goncalo;1;0;0
Rj-Sao Joao da Barra;26;32;29
Rj-Sao Joao de Meriti;1;1;1
Rj-Sao Jose de Uba;11;12;12
Rj-Sao Jose do Vale do Rio Preto;4;3;3
Rj-Sao Pedro da Aldeia;24;19;18
Rj-Sao Sebastiao do Alto;85;90;87
Rj-Sapucaia;65;64;60
Rj-Saquarema;12;16;13
Rj-Seropedica;3;2;2
Rj-Silva Jardim;144;141;115
Rj-Sumidouro;22;14;15
Rj-Tangua;16;10;10
Rj-Teresopolis;12;12;12
Rj-Trajano de Moraes;49;48;44
Rj-Tres Rios;36;37;34
Rj-Valenca;146;141;129
Rj-Varre-Sai;7;6;7
Rj-Vassouras;26;28;26
Rj-Volta Redonda;7;4;4
Rj-Ignorado;0;0;0
Sp-Adamantina;105;116;114
Sp-Adolfo;13;12;13
Sp-Aguai;10;11;8
Sp-Aguas da Prata;1;3;0
Sp-Aguas de Lindoia;6;6;5
Sp-Aguas de Santa Barbara;38;40;43
Sp-Aguas de Sao Pedro;0;1;1
Sp-Agudos;88;94;84
Sp-Alambari;7;9;8
Sp-Alfredo Marcondes;33;30;30
Sp-Altair;5;5;6
Sp-Altinopolis;43;41;53
Sp-Alto Alegre;32;31;28
Sp-Aluminio;0;0;0
Sp-Alvares Florence;57;62;43
Sp-Alvares Machado;92;88;89
Sp-Alvaro de Carvalho;16;13;13
Sp-Alvinlandia;10;8;7
Sp-Americana;4;1;3
Sp-Americo Brasiliense;1;1;0
Sp-Americo de Campos;35;28;23
Sp-Amparo;51;49;51
Sp-Analandia;33;30;33
Sp-Andradina;155;178;157
Sp-Angatuba;61;54;51
Sp-Anhembi;34;32;28
Sp-Anhumas;60;61;53
Sp-Aparecida;27;26;4
Sp-Aparecida D Oeste;18;12;15
Sp-Apiai;6;5;4
Sp-Aracariguama;1;1;1
Sp-Aracatuba;380;383;384
Sp-Aracoiaba da Serra;26;27;11
Sp-Aramina;5;3;4
Sp-Arandu;47;40;37
Sp-Arapei;2;1;1
Sp-Araraquara;16;14;16
Sp-Araras;7;3;4
Sp-Arco-Iris;32;35;27
Sp-Arealva;74;75;75
Sp-Areias;43;7;6
Sp-Areiopolis;1;1;1
Sp-Ariranha;0;0;0
Sp-Artur Nogueira;4;6;7
Sp-Aruja;2;2;2
Sp-Aspasia;9;9;8
Sp-Assis;47;55;70
Sp-Atibaia;35;35;34
Sp-Auriflama;97;89;89
Sp-Avai;54;57;48
Sp-Avanhandava;27;27;27
Sp-Avare;181;190;175
Sp-Bady Bassitt;31;29;28
Sp-Balbinos;16;14;7
Sp-Balsamo;8;13;7
Sp-Bananal;18;17;16
Sp-Barao de Antonina;4;4;5
Sp-Barbosa;24;23;23
Sp-Bariri;27;27;28
Sp-Barra Bonita;2;2;2
Sp-Barra do Chapeu;1;1;1
Sp-Barra do Turvo;9;9;5
Sp-Barretos;176;162;177
Sp-Barrinha;1;1;0
Sp-Barueri;3;3;2
Sp-Bastos;24;17;15
Sp-Batatais;68;66;60
Sp-Bauru;102;99;99
Sp-Bebedouro;14;16;14
Sp-Bento de Abreu;19;17;18
Sp-Bernardino de Campos;7;8;8
Sp-Bertioga;0;0;0
Sp-Bilac;48;52;52
Sp-Birigui;146;144;140
Sp-Biritiba-Mirim;0;0;1
Sp-Boa Esperanca do Sul;7;12;8
Sp-Bocaina;28;23;27
Sp-Bofete;34;24;24
Sp-Boituva;16;14;12
Sp-Bom Jesus dos Perdoes;4;4;2
Sp-Bom Sucesso de Itarare;1;1;0
Sp-Bora;14;13;11
Sp-Boraceia;6;4;4
Sp-Borborema;73;64;60
Sp-Borebi;2;2;1
Sp-Botucatu;159;153;134
Sp-Braganca Paulista;45;43;41
Sp-Brauna;22;24;22
Sp-Brejo Alegre;6;4;2
Sp-Brodowski;17;11;17
Sp-Brotas;18;15;13
Sp-Buri;76;75;51
Sp-Buritama;86;86;73
Sp-Buritizal;21;20;19
Sp-Cabralia Paulista;48;43;45
Sp-Cabreuva;8;7;9
Sp-Cacapava;73;69;73
Sp-Cachoeira Paulista;43;29;22
Sp-Caconde;7;3;3
Sp-Cafelandia;99;92;77
Sp-Caiabu;16;13;18
Sp-Caieiras;0;0;0
Sp-Caiua;59;64;62
Sp-Cajamar;0;0;0
Sp-Cajati;7;6;5
Sp-Cajobi;2;2;2
Sp-Cajuru;64;53;48
Sp-Campina do Monte Alegre;11;7;7
Sp-Campinas;25;21;21
Sp-Campo Limpo Paulista;2;2;2
Sp-Campos do Jordao;1;1;1
Sp-Campos Novos Paulista;20;19;22
Sp-Cananeia;5;4;4
Sp-Canas;13;2;1
Sp-Candido Mota;22;25;26
Sp-Candido Rodrigues;0;0;0
Sp-Canitar;0;1;1
Sp-Capao Bonito;30;28;26
Sp-Capela do Alto;6;5;5
Sp-Capivari;10;11;9
Sp-Caraguatatuba;1;1;1
Sp-Carapicuiba;1;0;0
Sp-Cardoso;67;77;69
Sp-Casa Branca;17;18;11
Sp-Cassia dos Coqueiros;23;11;9
Sp-Castilho;105;99;113
Sp-Catanduva;23;23;23
Sp-Catigua;0;0;0
Sp-Cedral;61;60;64
Sp-Cerqueira Cesar;37;32;30
Sp-Cerquilho;5;5;3
Sp-Cesario Lange;23;19;21
Sp-Charqueada;2;1;1
Sp-Clementina;22;20;21
Sp-Colina;13;12;12
Sp-Colombia;33;33;33
Sp-Conchal;1;1;1
Sp-Conchas;58;50;41
Sp-Cordeiropolis;1;1;1
Sp-Coroados;70;65;63
Sp-Coronel Macedo;19;18;19
Sp-Corumbatai;6;5;6
Sp-Cosmopolis;1;2;2
Sp-Cosmorama;65;36;36
Sp-Cotia;0;2;1
Sp-Cravinhos;3;3;1
Sp-Cristais Paulista;58;52;46
Sp-Cruzalia;2;0;0
Sp-Cruzeiro;71;74;77
Sp-Cubatao;0;0;0
Sp-Cunha;141;140;15
Sp-Descalvado;79;59;39
Sp-Diadema;2;2;2
Sp-Dirce Reis;13;15;13
Sp-Divinolandia;0;1;0
Sp-Dobrada;2;2;2
Sp-Dois Corregos;13;11;13
Sp-Dolcinopolis;6;4;4
Sp-Dourado;37;28;24
Sp-Dracena;112;120;118
Sp-Duartina;85;82;82
Sp-Dumont;1;0;1
Sp-Echapora;24;22;22
Sp-Eldorado;19;17;13
Sp-Elias Fausto;14;11;14
Sp-Elisiario;1;1;0
Sp-Embauba;3;3;2
Sp-Embu das Artes;0;0;0
Sp-Embu-Guacu;1;1;2
Sp-Emilianopolis;31;31;28
Sp-Engenheiro Coelho;0;0;0
Sp-Espirito Santo do Pinhal;11;9;11
Sp-Espirito Santo do Turvo;24;30;30
Sp-Estrela D Oeste;38;33;29
Sp-Estrela do Norte;33;27;29
Sp-Euclides da Cunha Paulista;24;25;29
Sp-Fartura;46;44;43
Sp-Fernandopolis;125;111;88
Sp-Fernando Prestes;0;1;1
Sp-Fernao;21;11;14
Sp-Ferraz de Vasconcelos;0;0;0
Sp-Flora Rica;36;37;27
Sp-Floreal;12;15;16
Sp-Florida Paulista;47;57;54
Sp-Florinia;5;6;7
Sp-Franca;52;59;58
Sp-Francisco Morato;0;0;0
Sp-Franco da Rocha;0;0;0
Sp-Gabriel Monteiro;17;12;10
Sp-Galia;38;42;40
Sp-Garca;51;53;41
Sp-Gastao Vidigal;26;21;16
Sp-Gaviao Peixoto;4;4;2
Sp-General Salgado;103;98;88
Sp-Getulina;66;63;64
Sp-Glicerio;61;63;52
Sp-Guaicara;38;34;35
Sp-Guaimbe;34;33;37
Sp-Guaira;15;12;11
Sp-Guapiacu;33;29;23
Sp-Guapiara;2;2;2
Sp-Guara;11;6;5
Sp-Guaracai;80;75;81
Sp-Guaraci;28;28;32
Sp-Guarani D Oeste;10;11;8
Sp-Guaranta;58;52;55
Sp-Guararapes;127;143;137
Sp-Guararema;4;4;5
Sp-Guaratingueta;262;236;394
Sp-Guarei;22;20;24
Sp-Guariba;1;0;0
Sp-Guaruja;0;0;0
Sp-Guarulhos;5;2;2
Sp-Guatapara;5;6;2
Sp-Guzolandia;49;50;48
Sp-Herculandia;68;66;60
Sp-Holambra;2;4;3
Sp-Hortolandia;3;5;2
Sp-Iacanga;65;42;57
Sp-Iacri;55;51;46
Sp-Iaras;8;4;6
Sp-Ibate;7;5;4
Sp-Ibira;6;7;5
Sp-Ibirarema;4;3;4
Sp-Ibitinga;88;37;31
Sp-Ibiuna;2;2;2
Sp-Icem;23;17;13
Sp-Iepe;77;74;71
Sp-Igaracu do Tiete;0;0;0
Sp-Igarapava;25;23;22
Sp-Igarata;4;4;4
Sp-Iguape;21;21;17
Sp-Ilhabela;0;0;0
Sp-Ilha Comprida;0;0;0
Sp-Ilha Solteira;39;30;23
Sp-Indaiatuba;20;13;26
Sp-Indiana;32;22;22
Sp-Indiapora;11;8;5
Sp-Inubia Paulista;17;11;11
Sp-Ipaussu;7;6;6
Sp-Ipero;1;1;1
Sp-Ipeuna;13;14;5
Sp-Ipigua;10;11;10
Sp-Iporanga;2;2;2
Sp-Ipua;6;5;4
Sp-Iracemapolis;0;0;0
Sp-Irapua;24;11;14
Sp-Irapuru;30;27;34
Sp-Itabera;28;31;21
Sp-Itai;89;94;79
Sp-Itajobi;15;9;9
Sp-Itaju;27;24;27
Sp-Itanhaem;0;0;0
Sp-Itaoca;0;1;1
Sp-Itapecerica da Serra;2;2;2
Sp-Itapetininga;81;68;60
Sp-Itapeva;22;24;24
Sp-Itapevi;0;0;0
Sp-Itapira;37;35;31
Sp-Itapirapua Paulista;5;4;3
Sp-Itapolis;16;12;14
Sp-Itaporanga;23;22;21
Sp-Itapui;4;2;3
Sp-Itapura;26;25;21
Sp-Itaquaquecetuba;2;0;0
Sp-Itarare;10;12;10
Sp-Itariri;1;1;0
Sp-Itatiba;23;15;15
Sp-Itatinga;83;79;75
Sp-Itirapina;40;39;35
Sp-Itirapua;22;20;19
Sp-Itobi;5;6;5
Sp-Itu;69;67;57
Sp-Itupeva;6;5;3
Sp-Ituverava;41;33;28
Sp-Jaborandi;10;11;9
Sp-Jaboticabal;10;16;12
Sp-Jacarei;10;7;9
Sp-Jaci;9;9;8
Sp-Jacupiranga;13;12;13
Sp-Jaguariuna;15;11;11
Sp-Jales;116;100;89
Sp-Jambeiro;10;10;10
Sp-Jandira;0;0;0
Sp-Jardinopolis;1;3;4
Sp-Jarinu;9;10;9
Sp-Jau;50;52;55
Sp-Jeriquara;9;13;11
Sp-Joanopolis;7;7;9
Sp-Joao Ramalho;46;45;43
Sp-Jose Bonifacio;73;73;66
Sp-Julio Mesquita;20;18;15
Sp-Jumirim;6;5;6
Sp-Jundiai;3;3;2
Sp-Junqueiropolis;89;89;82
Sp-Juquia;6;6;6
Sp-Juquitiba;0;0;0
Sp-Lagoinha;63;57;7
Sp-Laranjal Paulista;11;10;6
Sp-Lavinia;86;80;75
Sp-Lavrinhas;40;43;44
Sp-Leme;14;14;16
Sp-Lencois Paulista;14;12;15
Sp-Limeira;11;11;10
Sp-Lindoia;9;9;10
Sp-Lins;84;75;77
Sp-Lorena;122;196;190
Sp-Lourdes;20;23;25
Sp-Louveira;1;1;1
Sp-Lucelia;45;42;41
Sp-Lucianopolis;34;33;30
Sp-Luis Antonio;7;6;5
Sp-Luiziania;23;21;23
Sp-Lupercio;12;11;11
Sp-Lutecia;56;71;47
Sp-Macatuba;3;3;2
Sp-Macaubal;26;24;23
Sp-Macedonia;65;59;44
Sp-Magda;33;26;25
Sp-Mairinque;4;4;3
Sp-Mairipora;0;0;0
Sp-Manduri;8;8;9
Sp-Maraba Paulista;91;89;93
Sp-Maracai;18;19;20
Sp-Marapoama;2;2;1
Sp-Mariapolis;37;37;36
Sp-Marilia;251;259;235
Sp-Marinopolis;10;4;7
Sp-Martinopolis;168;104;101
Sp-Matao;9;8;10
Sp-Maua;0;0;0
Sp-Mendonca;21;17;20
Sp-Meridiano;40;43;29
Sp-Mesopolis;15;13;6
Sp-Miguelopolis;5;5;7
Sp-Mineiros do Tiete;11;9;8
Sp-Miracatu;3;2;0
Sp-Mira Estrela;26;25;16
Sp-Mirandopolis;130;121;124
Sp-Mirante do Paranapanema;154;164;163
Sp-Mirassol;28;24;22
Sp-Mirassolandia;16;15;14
Sp-Mococa;92;98;89
Sp-Mogi das Cruzes;4;5;4
Sp-Mogi Guacu;19;23;19
Sp-Mogi Mirim;13;16;14
Sp-Mombuca;4;2;3
Sp-Moncoes;17;11;11
Sp-Mongagua;0;0;0
Sp-Monte Alegre do Sul;5;5;5
Sp-Monte Alto;19;21;20
Sp-Monte Aprazivel;34;34;27
Sp-Monte Azul Paulista;2;2;1
Sp-Monte Castelo;23;23;22
Sp-Monteiro Lobato;3;3;4
Sp-Monte Mor;3;6;6
Sp-Morro Agudo;5;5;4
Sp-Morungaba;4;4;5
Sp-Motuca;0;1;1
Sp-Murutinga do Sul;46;33;45
Sp-Nantes;22;21;20
Sp-Narandiba;35;32;34
Sp-Natividade da Serra;24;22;19
Sp-Nazare Paulista;2;1;1
Sp-Neves Paulista;31;29;27
Sp-Nhandeara;37;40;34
Sp-Nipoa;7;4;8
Sp-Nova Alianca;41;33;32
Sp-Nova Campina;1;3;1
Sp-Nova Canaa Paulista;7;7;7
Sp-Nova Castilho;37;34;29
Sp-Nova Europa;5;5;3
Sp-Nova Granada;79;42;36
Sp-Nova Guataporanga;3;4;2
Sp-Nova Independencia;34;38;34
Sp-Novais;5;4;4
Sp-Nova Luzitania;11;7;4
Sp-Nova Odessa;3;4;3
Sp-Novo Horizonte;81;81;70
Sp-Nuporanga;10;6;8
Sp-Ocaucu;42;34;30
Sp-Oleo;2;1;2
Sp-Olimpia;35;34;43
Sp-Onda Verde;16;14;12
Sp-Oriente;28;35;26
Sp-Orindiuva;8;10;11
Sp-Orlandia;20;16;16
Sp-Osasco;3;1;1
Sp-Oscar Bressane;31;29;36
Sp-Osvaldo Cruz;58;54;46
Sp-Ourinhos;13;11;7
Sp-Ouroeste;14;8;5
Sp-Ouro Verde;28;34;36
Sp-Pacaembu;69;78;72
Sp-Palestina;100;99;91
Sp-Palmares Paulista;1;1;1
Sp-Palmeira D Oeste;26;21;23
Sp-Palmital;5;4;3
Sp-Panorama;39;44;40
Sp-Paraguacu Paulista;128;129;121
Sp-Paraibuna;8;5;8
Sp-Paraiso;3;4;3
Sp-Paranapanema;62;63;59
Sp-Paranapua;17;21;10
Sp-Parapua;61;66;65
Sp-Pardinho;27;23;30
Sp-Pariquera-Acu;15;13;10
Sp-Parisi;18;18;15
Sp-Patrocinio Paulista;13;19;16
Sp-Pauliceia;33;33;34
Sp-Paulinia;4;4;5
Sp-Paulistania;19;22;26
Sp-Paulo de Faria;103;99;104
Sp-Pederneiras;27;36;32
Sp-Pedra Bela;8;10;7
Sp-Pedranopolis;36;35;18
Sp-Pedregulho;91;95;104
Sp-Pedreira;11;10;12
Sp-Pedrinhas Paulista;3;4;2
Sp-Pedro de Toledo;2;3;2
Sp-Penapolis;133;122;117
Sp-Pereira Barreto;128;88;95
Sp-Pereiras;28;29;28
Sp-Peruibe;1;1;0
Sp-Piacatu;20;18;23
Sp-Piedade;8;7;7
Sp-Pilar do Sul;9;6;5
Sp-Pindamonhangaba;37;35;27
Sp-Pindorama;5;5;4
Sp-Pinhalzinho;3;5;4
Sp-Piquerobi;68;58;57
Sp-Piquete;38;4;2
Sp-Piracaia;18;13;11
Sp-Piracicaba;47;44;47
Sp-Piraju;39;35;33
Sp-Pirajui;86;90;73
Sp-Pirangi;3;3;3
Sp-Pirapora do Bom Jesus;0;0;0
Sp-Pirapozinho;79;80;87
Sp-Pirassununga;20;20;17
Sp-Piratininga;93;83;76
Sp-Pitangueiras;5;6;4
Sp-Planalto;17;17;15
Sp-Platina;10;12;9
Sp-Poa;0;0;0
Sp-Poloni;15;18;19
Sp-Pompeia;123;126;73
Sp-Pongai;23;22;23
Sp-Pontal;1;1;1
Sp-Pontalinda;23;26;25
Sp-Pontes Gestal;13;11;12
Sp-Populina;19;18;11
Sp-Porangaba;72;71;35
Sp-Porto Feliz;11;8;10
Sp-Porto Ferreira;15;15;10
Sp-Potim;9;7;0
Sp-Potirendaba;16;13;19
Sp-Pracinha;8;10;11
Sp-Pradopolis;1;0;0
Sp-Praia Grande;0;1;0
Sp-Pratania;14;11;12
Sp-Presidente Alves;34;34;36
Sp-Presidente Bernardes;63;58;59
Sp-Presidente Epitacio;100;98;99
Sp-Presidente Prudente;213;222;228
Sp-Presidente Venceslau;171;168;152
Sp-Promissao;98;80;75
Sp-Quadra;13;18;13
Sp-Quata;37;37;39
Sp-Queiroz;31;31;26
Sp-Queluz;37;43;41
Sp-Quintana;49;48;35
Sp-Rafard;6;5;2
Sp-Rancharia;200;203;192
Sp-Redencao da Serra;32;33;29
Sp-Regente Feijo;101;107;100
Sp-Reginopolis;19;13;12
Sp-Registro;20;16;10
Sp-Restinga;18;18;17
Sp-Ribeira;6;6;3
Sp-Ribeirao Bonito;57;63;55
Sp-Ribeirao Branco;6;9;8
Sp-Ribeirao Corrente;6;12;11
Sp-Ribeirao do Sul;6;5;5
Sp-Ribeirao dos Indios;17;8;9
Sp-Ribeirao Grande;1;0;0
Sp-Ribeirao Pires;0;1;1
Sp-Ribeirao Preto;32;25;22
Sp-Riversul;6;6;5
Sp-Rifaina;35;32;35
Sp-Rincao;3;1;0
Sp-Rinopolis;62;61;60
Sp-Rio Claro;21;28;33
Sp-Rio das Pedras;2;3;2
Sp-Rio Grande da Serra;0;0;0
Sp-Riolandia;68;60;57
Sp-Rosana;26;29;31
Sp-Roseira;19;16;3
Sp-Rubiacea;29;26;31
Sp-Rubineia;19;16;17
Sp-Sabino;23;23;17
Sp-Sagres;27;23;22
Sp-Sales;23;22;18
Sp-Sales Oliveira;8;9;8
Sp-Salesopolis;3;2;3
Sp-Salmourao;16;14;12
Sp-Saltinho;3;2;2
Sp-Salto;7;7;8
Sp-Salto de Pirapora;22;21;14
Sp-Salto Grande;8;8;9
Sp-Sandovalina;51;53;52
Sp-Santa Adelia;9;5;4
Sp-Santa Albertina;27;31;19
Sp-Santa Barbara D Oeste;4;5;3
Sp-Santa Branca;9;9;4
Sp-Santa Clara D Oeste;20;20;21
Sp-Santa Cruz da Conceicao;9;9;12
Sp-Santa Cruz da Esperanca;12;10;10
Sp-Santa Cruz das Palmeiras;5;5;7
Sp-Santa Cruz do Rio Pardo;160;157;154
Sp-Santa Ernestina;0;0;0
Sp-Santa Fe do Sul;41;35;34
Sp-Santa Gertrudes;1;1;1
Sp-Santa Isabel;3;1;1
Sp-Santa Lucia;1;1;2
Sp-Santa Maria da Serra;33;30;29
Sp-Santa Mercedes;20;18;20
Sp-Santana da Ponte Pensa;12;13;12
Sp-Santana de Parnaiba;1;1;1
Sp-Santa Rita D Oeste;24;18;20
Sp-Santa Rita do Passa Quatro;13;12;9
Sp-Santa Rosa de Viterbo;15;16;16
Sp-Santa Salete;4;4;4
Sp-Santo Anastacio;112;103;104
Sp-Santo Andre;1;2;2
Sp-Santo Antonio da Alegria;45;44;43
Sp-Santo Antonio de Posse;8;7;8
Sp-Santo Antonio do Aracangua;121;116;110
Sp-Santo Antonio do Jardim;3;2;1
Sp-Santo Antonio do Pinhal;1;1;2
Sp-Santo Expedito;17;16;15
Sp-Santopolis do Aguapei;21;21;18
Sp-Santos;1;0;1
Sp-Sao Bento do Sapucai;5;7;4
Sp-Sao Bernardo do Campo;1;1;2
Sp-Sao Caetano do Sul;1;1;2
Sp-Sao Carlos;114;49;50
Sp-Sao Francisco;13;10;12
Sp-Sao Joao da Boa Vista;26;26;19
Sp-Sao Joao das Duas Pontes;25;22;14
Sp-Sao Joao de Iracema;18;17;15
Sp-Sao Joao do Pau D Alho;14;13;12
Sp-Sao Joaquim da Barra;33;32;31
Sp-Sao Jose da Bela Vista;16;14;16
Sp-Sao Jose do Barreiro;16;10;9
Sp-Sao Jose do Rio Pardo;39;37;37
Sp-Sao Jose do Rio Preto;157;163;150
Sp-Sao Jose dos Campos;27;26;21
Sp-Sao Lourenco da Serra;0;0;0
Sp-Sao Luis do Paraitinga;47;58;57
Sp-Sao Manuel;20;20;25
Sp-Sao Miguel Arcanjo;70;72;70
Sp-Sao Paulo;122;124;132
Sp-Sao Pedro;59;61;62
Sp-Sao Pedro do Turvo;52;45;46
Sp-Sao Roque;0;1;1
Sp-Sao Sebastiao;2;1;1
Sp-Sao Sebastiao da Grama;4;3;1
Sp-Sao Simao;19;18;19
Sp-Sao Vicente;0;0;0
Sp-Sarapui;75;63;61
Sp-Sarutaia;7;5;5
Sp-Sebastianopolis do Sul;17;14;15
Sp-Serra Azul;10;10;8
Sp-Serrana;2;2;2
Sp-Serra Negra;7;7;7
Sp-Sertaozinho;7;11;12
Sp-Sete Barras;14;15;14
Sp-Severinia;2;2;3
Sp-Silveiras;63;56;57
Sp-Socorro;15;19;17
Sp-Sorocaba;32;33;20
Sp-Sud Mennucci;52;51;51
Sp-Sumare;4;7;6
Sp-Suzano;0;0;0
Sp-Suzanapolis;45;43;36
Sp-Tabapua;20;23;21
Sp-Tabatinga;6;7;4
Sp-Taboao da Serra;0;2;0
Sp-Taciba;78;71;73
Sp-Taguai;3;4;4
Sp-Taiacu;1;1;1
Sp-Taiuva;2;2;3
Sp-Tambau;14;12;11
Sp-Tanabi;179;160;156
Sp-Tapirai;1;1;1
Sp-Tapiratiba;2;1;2
Sp-Taquaral;0;0;0
Sp-Taquaritinga;2;4;3
Sp-Taquarituba;34;34;29
Sp-Taquarivai;1;3;2
Sp-Tarabai;44;44;41
Sp-Taruma;1;3;3
Sp-Tatui;91;86;79
Sp-Taubate;103;112;116
Sp-Tejupa;16;14;10
Sp-Teodoro Sampaio;72;67;77
Sp-Terra Roxa;0;0;0
Sp-Tiete;60;57;53
Sp-Timburi;10;11;10
Sp-Torre de Pedra;2;2;0
Sp-Torrinha;19;18;14
Sp-Trabiju;2;2;2
Sp-Tremembe;35;33;34
Sp-Tres Fronteiras;31;28;25
Sp-Tuiuti;4;2;2
Sp-Tupa;187;196;193
Sp-Tupi Paulista;34;31;29
Sp-Turiuba;36;33;34
Sp-Turmalina;13;13;12
Sp-Ubarana;3;4;4
Sp-Ubatuba;0;0;0
Sp-Ubirajara;46;46;43
Sp-Uchoa;24;20;13
Sp-Uniao Paulista;4;3;0
Sp-Urania;28;24;17
Sp-Uru;16;13;10
Sp-Urupes;35;32;29
Sp-Valentim Gentil;41;40;33
Sp-Valinhos;1;2;4
Sp-Valparaiso;57;56;50
Sp-Vargem;5;3;1
Sp-Vargem Grande do Sul;12;14;10
Sp-Vargem Grande Paulista;0;0;0
Sp-Varzea Paulista;0;0;0
Sp-Vera Cruz;31;28;31
Sp-Vinhedo;1;1;1
Sp-Viradouro;0;0;0
Sp-Vista Alegre do Alto;0;0;0
Sp-Vitoria Brasil;4;3;3
Sp-Votorantim;6;6;4
Sp-Votuporanga;142;153;114
Sp-Zacarias;44;41;41
Sp-Chavantes;4;4;3
Sp-Estiva Gerbi;1;0;0
Sp-Ignorado;0;0;0
Pr-Abatia;7;7;10
Pr-Adrianopolis;3;3;3
Pr-Agudos do Sul;0;0;0
Pr-Almirante Tamandare;1;0;0
Pr-Altamira do Parana;13;14;9
Pr-Altonia;20;19;14
Pr-Alto Parana;63;58;58
Pr-Alto Piquiri;48;49;50
Pr-Alvorada do Sul;5;3;3
Pr-Amapora;24;21;21
Pr-Ampere;3;3;2
Pr-Anahy;0;0;0
Pr-Andira;3;4;2
Pr-Angulo;4;4;2
Pr-Antonina;0;1;1
Pr-Antonio Olinto;0;0;0
Pr-Apucarana;89;85;83
Pr-Arapongas;32;38;33
Pr-Arapoti;37;33;37
Pr-Arapua;4;4;3
Pr-Araruna;8;9;8
