Município;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006
Sp-Areias;0;0;0;0;0;0;0;0;0;0;0
Sp-Areiopolis;1;0;0;7;5;0;1;1;11;12;12
Sp-Ariranha;28;27;26;19;20;15;6;7;6;10;4
Sp-Artur Nogueira;6;4;5;7;5;4;3;9;0;0;0
Sp-Aruja;0;0;0;0;0;0;0;0;0;0;0
Sp-Aspasia;0;0;0;0;0;0;0;0;0;0;0
Sp-Assis;128;144;153;109;149;145;136;101;114;75;49
Sp-Atibaia;0;0;0;17;35;766;691;411;321;275;231
Sp-Auriflama;1;16;16;10;26;19;16;17;19;39;21
Sp-Avai;0;0;0;0;0;0;0;0;0;0;0
Sp-Avanhandava;0;0;0;0;0;0;0;0;0;0;0
Sp-Avare;23;3;3;3;3;0;0;0;86;0;0
Sp-Bady Bassitt;0;0;0;0;0;0;0;0;0;0;9
Sp-Balbinos;0;0;0;0;0;0;0;0;0;0;0
Sp-Balsamo;0;0;0;0;0;0;0;0;0;0;0
Sp-Bananal;1;1;0;0;0;0;0;0;0;0;0
Sp-Barao de Antonina;0;0;0;0;0;0;0;0;0;0;0
Sp-Barbosa;18;17;18;21;17;5;7;11;16;43;26
Sp-Bariri;398;383;457;512;629;913;786;561;664;494;138
Sp-Barra Bonita;0;0;0;0;0;0;0;0;0;0;0
Sp-Barra do Chapeu;0;0;0;0;0;0;0;0;0;0;0
Sp-Barra do Turvo;0;0;0;0;0;0;0;0;0;0;0
Sp-Barretos;3305;3371;3623;3796;3565;3651;3787;3960;3867;4431;4278
Sp-Barrinha;0;0;0;0;0;0;0;0;0;0;0
Sp-Barueri;222;224;300;312;216;176;157;120;22;554;498
Sp-Bastos;7;0;0;0;0;0;0;0;0;11;8
Sp-Batatais;0;1;0;0;0;0;0;0;0;4;4
Sp-Bauru;647;698;614;616;684;708;645;604;785;815;814
Sp-Bebedouro;20;20;21;14;20;34;38;23;28;51;0
Sp-Bento de Abreu;0;0;0;0;0;0;0;0;0;0;0
Sp-Bernardino de Campos;58;61;63;61;59;66;63;60;61;63;57
Sp-Bertioga;0;0;0;0;0;0;0;0;0;0;0
Sp-Bilac;0;0;0;0;0;0;0;0;0;0;0
Sp-Birigui;57;54;54;52;52;44;50;48;43;10;56
Sp-Biritiba-Mirim;0;0;0;0;0;0;0;0;0;0;0
Sp-Boa Esperanca do Sul;0;0;0;0;0;0;0;0;0;0;9
Sp-Bocaina;0;0;2;0;0;0;0;0;0;0;0
Sp-Bofete;0;0;0;0;0;0;0;0;0;0;0
Sp-Boituva;2087;1950;1735;1573;1300;1253;1053;881;426;75;117
Sp-Bom Jesus dos Perdoes;0;0;0;0;0;0;0;0;0;0;0
Sp-Bom Sucesso de Itarare;0;0;0;0;0;0;0;0;0;0;0
Sp-Bora;0;0;0;0;0;0;0;0;0;0;0
Sp-Boraceia;0;0;1;0;0;0;0;0;0;0;0
Sp-Borborema;0;0;0;0;0;0;0;0;0;0;0
Sp-Borebi;0;0;0;0;0;0;0;0;0;0;0
Sp-Botucatu;167;171;175;170;175;230;253;318;273;225;198
Sp-Braganca Paulista;51;54;23;7;3;8;6;1;2;2;0
Sp-Brauna;0;0;0;0;0;0;0;0;0;0;0
Sp-Brejo Alegre;0;0;0;0;0;0;0;0;0;0;0
Sp-Brodowski;105;99;0;0;76;50;41;12;14;20;21
Sp-Brotas;11;11;12;14;14;15;13;16;7;8;6
Sp-Buri;0;0;0;0;0;0;0;0;0;0;0
Sp-Buritama;0;0;0;0;0;0;0;0;0;0;0
Sp-Buritizal;0;0;0;0;0;0;0;0;0;0;0
Sp-Cabralia Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Cabreuva;868;880;874;853;770;801;843;838;813;790;719
Sp-Cacapava;0;0;0;0;0;0;0;0;0;0;0
Sp-Cachoeira Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Caconde;1;0;0;0;0;0;0;0;0;0;0
Sp-Cafelandia;0;0;0;0;0;0;0;0;0;0;0
Sp-Caiabu;0;0;0;0;0;0;0;0;0;0;0
Sp-Caieiras;0;0;0;0;0;0;0;0;0;0;0
Sp-Caiua;0;0;0;0;0;0;0;0;0;0;0
Sp-Cajamar;862;861;877;776;1006;532;579;742;1074;1425;1241
Sp-Cajati;21;24;26;23;17;16;15;11;20;20;0
Sp-Cajobi;20;17;0;17;0;1;0;0;0;0;0
Sp-Cajuru;292;301;272;245;228;210;193;222;231;271;170
Sp-Campina do Monte Alegre;0;0;0;0;0;0;0;0;0;0;0
Sp-Campinas;185;167;115;202;226;294;526;506;482;432;385
Sp-Campo Limpo Paulista;135;59;0;0;82;74;2;20;0;0;0
Sp-Campos do Jordao;0;0;0;0;0;0;0;0;0;0;0
Sp-Campos Novos Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Cananeia;0;0;0;0;0;0;0;0;0;0;0
Sp-Canas;0;0;0;0;0;0;0;0;0;0;0
Sp-Candido Mota;0;0;0;0;0;0;0;0;0;0;0
Sp-Candido Rodrigues;0;0;0;0;0;0;0;0;0;0;0
Sp-Canitar;0;0;0;0;0;0;0;0;0;0;0
Sp-Capao Bonito;38;13;11;7;1;9;13;18;21;17;13
Sp-Capela do Alto;0;0;0;0;0;0;0;0;0;0;0
Sp-Capivari;175;155;143;123;134;86;67;92;87;69;64
Sp-Caraguatatuba;0;0;0;0;0;0;0;0;0;0;0
Sp-Carapicuiba;384;383;566;339;330;326;349;361;460;1135;717
Sp-Cardoso;0;0;0;0;0;0;0;0;0;0;0
Sp-Casa Branca;2;2;3;21;29;196;1;1;9;1;0
Sp-Cassia dos Coqueiros;0;0;0;0;0;0;0;0;0;0;0
Sp-Castilho;0;1;1;2;0;1;0;0;0;0;0
Sp-Catanduva;60;64;68;69;54;60;74;52;48;48;41
Sp-Catigua;0;0;0;0;0;0;0;0;0;0;0
Sp-Cedral;0;0;0;0;0;0;5;4;3;4;2
Sp-Cerqueira Cesar;245;173;139;95;0;0;3;110;115;91;16
Sp-Cerquilho;73;45;57;55;61;54;58;51;66;71;68
Sp-Cesario Lange;0;0;0;0;0;0;0;0;0;0;0
Sp-Charqueada;0;0;0;0;0;17;19;0;0;0;0
Sp-Clementina;0;0;0;0;0;0;0;0;0;0;0
Sp-Colina;196;195;182;174;17;37;24;42;64;71;71
Sp-Colombia;0;2;4;3;3;3;3;0;0;0;0
Sp-Conchal;0;3;0;7;0;0;0;0;0;0;0
Sp-Conchas;0;0;0;0;0;0;0;0;20;114;158
Sp-Cordeiropolis;23;21;18;20;13;13;10;7;8;5;3
Sp-Coroados;0;0;0;0;0;0;0;0;0;0;0
Sp-Coronel Macedo;12;8;7;0;0;0;0;0;0;0;0
Sp-Corumbatai;0;0;0;0;0;0;0;0;1;2;0
Sp-Cosmopolis;120;118;131;113;118;112;105;100;61;63;62
Sp-Cosmorama;0;0;0;0;0;0;0;0;0;0;0
Sp-Cotia;25;34;38;33;34;31;32;30;31;31;33
Sp-Cravinhos;2;4;5;8;0;8;6;0;0;0;0
Sp-Cristais Paulista;113;104;93;85;80;65;60;55;49;42;35
Sp-Cruzalia;0;0;0;0;0;0;0;0;0;0;0
Sp-Cruzeiro;54;48;56;46;46;41;31;28;28;31;43
Sp-Cubatao;0;0;0;0;0;0;0;0;0;0;0
Sp-Cunha;0;2;3;0;0;0;0;0;0;0;0
Sp-Descalvado;3;6;3;536;571;853;588;37;837;915;827
Sp-Diadema;85;81;82;81;79;61;71;61;4;6;15
Sp-Dirce Reis;135;141;132;130;124;117;119;134;106;125;109
Sp-Divinolandia;1;0;0;0;0;0;0;0;0;0;0
Sp-Dobrada;0;0;0;0;0;0;0;0;0;0;0
Sp-Dois Corregos;0;0;0;0;0;0;0;0;0;0;0
Sp-Dolcinopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Dourado;8;8;19;19;14;18;18;13;12;1;0
Sp-Dracena;109;122;175;189;180;167;166;126;154;179;180
Sp-Duartina;0;0;0;0;0;0;0;0;0;0;0
Sp-Dumont;16;21;21;21;23;19;9;0;0;0;0
Sp-Echapora;0;0;0;0;0;0;0;0;0;0;0
Sp-Eldorado;0;0;0;0;0;0;0;0;0;0;0
Sp-Elias Fausto;0;0;0;0;0;0;0;0;0;0;0
Sp-Elisiario;0;0;0;0;0;0;0;0;0;0;0
Sp-Embauba;0;0;0;0;0;0;0;0;0;0;0
Sp-Embu das Artes;0;0;0;0;0;8;5;14;0;0;0
Sp-Embu-Guacu;40;42;39;34;38;36;38;37;36;37;36
Sp-Emilianopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Engenheiro Coelho;0;0;0;0;0;0;0;0;0;0;0
Sp-Espirito Santo do Pinhal;0;0;0;0;1;2;7;6;10;12;32
Sp-Espirito Santo do Turvo;0;0;0;0;0;0;0;0;0;0;0
Sp-Estrela D Oeste;1273;1473;1505;1975;1413;1281;1170;1127;661;1534;1429
Sp-Estrela do Norte;0;0;0;0;0;0;0;0;0;0;0
Sp-Euclides da Cunha Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Fartura;0;0;0;0;0;0;0;0;0;0;0
Sp-Fernandopolis;126;188;111;100;100;401;258;80;117;679;635
Sp-Fernando Prestes;0;0;0;0;0;0;0;0;0;0;0
Sp-Fernao;0;0;0;0;0;0;0;0;0;0;0
Sp-Ferraz de Vasconcelos;0;0;0;0;0;0;0;0;0;0;0
Sp-Flora Rica;0;0;0;0;0;0;0;0;0;0;0
Sp-Floreal;0;0;0;0;0;0;0;0;0;3;0
Sp-Florida Paulista;178;202;204;198;195;179;197;181;138;109;87
Sp-Florinia;0;0;0;0;0;0;0;0;0;0;0
Sp-Franca;176;163;155;140;133;121;117;105;95;100;71
Sp-Francisco Morato;0;0;0;0;0;0;0;0;0;0;0
Sp-Franco da Rocha;3;3;4;3;4;4;3;1;0;0;0
Sp-Gabriel Monteiro;0;0;0;0;0;0;0;0;0;0;0
Sp-Galia;0;0;0;0;0;0;0;0;0;0;0
Sp-Garca;0;0;0;1;5;3;2;4;0;3;7
Sp-Gastao Vidigal;0;0;0;0;0;0;0;0;0;0;0
Sp-Gaviao Peixoto;0;0;0;0;0;0;0;0;0;0;0
Sp-General Salgado;0;0;0;0;0;0;0;0;0;0;0
Sp-Getulina;0;0;0;0;0;0;0;0;0;0;0
Sp-Glicerio;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaicara;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaimbe;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaira;93;99;96;77;88;121;134;143;83;97;84
Sp-Guapiacu;1122;1234;589;58;57;92;0;997;1624;1739;1442
Sp-Guapiara;0;0;0;0;0;0;0;0;0;0;0
Sp-Guara;6;6;6;5;4;2;0;3;0;0;2
Sp-Guaracai;0;1;0;0;0;1;0;0;0;0;0
Sp-Guaraci;0;0;0;0;0;0;0;0;0;0;0
Sp-Guarani D Oeste;1;1;1;1;0;0;1;1;1;1;0
Sp-Guaranta;275;206;193;175;194;195;178;165;174;159;126
Sp-Guararapes;211;214;122;188;262;262;63;73;349;501;97
Sp-Guararema;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaratingueta;15;14;0;14;11;10;5;7;8;7;7
Sp-Guarei;2;2;4;0;2;4;2;5;8;12;5
Sp-Guariba;11;5;36;36;34;27;17;22;20;17;25
Sp-Guaruja;0;0;0;0;0;0;0;0;0;0;0
Sp-Guarulhos;111;93;104;87;89;88;70;80;99;68;126
Sp-Guatapara;0;0;0;0;0;0;0;0;0;0;0
Sp-Guzolandia;0;0;0;0;0;0;0;0;0;0;0
Sp-Herculandia;0;0;2;39;0;0;0;0;0;0;0
Sp-Holambra;547;581;569;557;546;521;502;482;446;460;457
Sp-Hortolandia;0;0;0;0;0;0;0;0;0;0;0
Sp-Iacanga;0;0;0;0;0;0;0;0;0;0;0
Sp-Iacri;0;0;0;0;0;0;0;0;0;0;0
Sp-Iaras;27;30;0;0;0;0;0;0;0;0;0
Sp-Ibate;0;0;0;0;0;0;0;0;0;0;0
Sp-Ibira;0;0;0;0;0;0;0;0;0;0;0
Sp-Ibirarema;0;0;0;0;0;0;0;0;0;0;0
Sp-Ibitinga;25;164;46;114;154;143;137;135;124;136;130
Sp-Ibiuna;97;151;229;263;320;220;296;219;305;327;365
Sp-Icem;0;0;0;0;0;0;0;0;0;0;0
Sp-Iepe;0;0;0;0;0;0;0;0;0;0;0
Sp-Igaracu do Tiete;0;0;0;0;0;0;0;0;0;0;0
Sp-Igarapava;0;0;0;0;0;0;0;0;0;0;0
Sp-Igarata;3;0;0;0;0;0;0;0;0;0;0
Sp-Iguape;0;0;0;0;0;0;0;0;0;0;0
Sp-Ilhabela;0;0;0;0;0;0;0;0;0;0;0
Sp-Ilha Comprida;0;0;0;0;0;0;0;0;0;0;0
Sp-Ilha Solteira;37;55;60;47;52;47;49;60;78;61;81
Sp-Indaiatuba;11;15;14;11;5;8;6;3;6;0;0
Sp-Indiana;0;0;0;0;0;0;0;0;0;0;0
Sp-Indiapora;0;0;0;0;0;0;0;0;0;0;0
Sp-Inubia Paulista;9;5;0;0;0;0;0;0;0;0;0
Sp-Ipaussu;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipero;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipeuna;328;325;353;367;326;317;242;208;132;123;118
Sp-Ipigua;0;0;0;0;0;0;0;0;0;0;0
Sp-Iporanga;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipua;285;271;267;255;259;383;478;232;405;410;366
Sp-Iracemapolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Irapua;0;0;0;0;0;0;0;0;0;0;0
Sp-Irapuru;0;0;0;0;0;0;0;0;0;0;0
Sp-Itabera;0;0;0;0;0;0;0;0;0;0;0
Sp-Itai;0;0;0;0;0;0;0;0;0;0;0
Sp-Itajobi;0;0;0;0;0;0;0;0;0;0;0
Sp-Itaju;94;97;94;87;83;78;87;68;87;92;63
Sp-Itanhaem;0;0;0;0;0;0;0;0;0;0;0
Sp-Itaoca;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapecerica da Serra;0;79;68;90;92;94;93;92;177;94;93
Sp-Itapetininga;1585;1684;1706;441;830;1398;978;125;131;125;721
Sp-Itapeva;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapevi;0;0;0;0;0;0;0;0;8;5;6
Sp-Itapira;532;466;307;303;321;472;438;324;171;435;321
Sp-Itapirapua Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapolis;0;0;0;0;5;8;3;0;4;8;19
Sp-Itaporanga;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapui;956;1173;1447;1371;1249;1315;923;867;596;622;342
Sp-Itapura;0;0;0;0;0;0;0;0;0;0;0
Sp-Itaquaquecetuba;0;0;0;0;0;0;0;0;0;0;0
Sp-Itarare;0;0;0;0;0;0;6;6;2;2;24
Sp-Itariri;0;0;0;0;0;0;0;0;0;0;0
Sp-Itatiba;0;0;0;0;0;341;365;131;103;2;0
Sp-Itatinga;0;0;0;0;0;0;0;0;0;0;0
Sp-Itirapina;0;0;0;0;0;0;0;0;0;0;0
Sp-Itirapua;0;0;0;0;0;0;0;0;0;0;0
Sp-Itobi;0;0;0;0;0;0;0;0;0;0;0
Sp-Itu;0;0;0;0;0;1;7;1;1;0;0
Sp-Itupeva;280;255;35;40;58;131;292;204;741;620;613
Sp-Ituverava;0;0;0;0;0;0;0;0;0;0;0
Sp-Jaborandi;0;0;0;0;0;0;0;0;0;0;0
Sp-Jaboticabal;30;24;12;21;21;22;20;19;17;16;17
Sp-Jacarei;0;0;0;0;0;0;0;0;0;0;0
Sp-Jaci;0;0;0;0;0;0;0;0;0;0;0
Sp-Jacupiranga;0;0;4;6;5;5;7;7;6;6;6
Sp-Jaguariuna;520;623;664;536;630;782;685;1013;935;874;789
Sp-Jales;82;71;67;90;65;78;36;145;119;149;630
Sp-Jambeiro;0;0;0;0;0;0;0;0;0;0;0
Sp-Jandira;4;2;0;0;0;0;96;87;81;232;166
Sp-Jardinopolis;0;0;1;0;0;0;0;0;0;0;1
Sp-Jarinu;16;22;0;714;1021;1305;1363;1359;1191;960;862
Sp-Jau;180;83;55;67;58;48;45;56;51;50;44
Sp-Jeriquara;8;8;13;16;14;26;14;8;0;0;0
Sp-Joanopolis;59;54;64;56;64;70;77;87;101;0;0
Sp-Joao Ramalho;0;0;0;0;0;0;0;0;0;0;0
Sp-Jose Bonifacio;1291;1370;1654;1731;1588;1553;1546;1628;1407;1517;1270
Sp-Julio Mesquita;0;0;0;0;0;0;0;0;0;0;0
Sp-Jumirim;115;198;94;73;67;120;60;64;113;114;104
Sp-Jundiai;487;630;714;846;723;705;586;577;485;434;329
Sp-Junqueiropolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Juquia;4;7;7;9;6;8;3;0;0;0;0
Sp-Juquitiba;0;0;0;0;0;0;0;0;0;0;0
Sp-Lagoinha;0;0;0;0;0;0;0;0;0;0;0
Sp-Laranjal Paulista;168;202;141;118;124;116;101;80;80;59;25
Sp-Lavinia;0;0;0;0;0;0;0;0;0;0;0
Sp-Lavrinhas;0;0;0;0;0;0;0;0;0;0;0
Sp-Leme;207;192;186;172;166;161;179;164;149;142;93
Sp-Lencois Paulista;851;854;881;886;826;642;480;638;715;743;705
Sp-Limeira;79;81;74;68;66;72;194;169;156;49;135
Sp-Lindoia;0;0;0;0;0;0;0;4;0;8;0
Sp-Lins;3860;4009;3882;3857;3946;3980;4246;5676;5918;5686;6290
Sp-Lorena;0;0;0;0;0;0;0;0;7;8;0
Sp-Lourdes;0;0;0;0;0;0;0;0;0;0;0
Sp-Louveira;394;416;421;374;764;935;1027;921;1409;1172;997
Sp-Lucelia;0;0;0;0;0;0;0;0;0;0;0
Sp-Lucianopolis;0;0;0;0;0;0;0;0;3;6;4
Sp-Luis Antonio;0;0;0;0;0;0;0;0;0;0;0
Sp-Luiziania;0;0;0;0;0;0;0;0;0;0;0
Sp-Lupercio;0;71;78;91;68;57;54;57;59;31;49
Sp-Lutecia;0;0;0;0;0;0;0;0;0;0;0
Sp-Macatuba;0;0;0;0;0;0;0;0;0;0;0
Sp-Macaubal;20;15;12;11;9;0;0;9;9;0;0
Sp-Macedonia;0;0;0;0;0;0;0;0;0;0;0
Sp-Magda;0;0;0;0;0;0;0;0;0;0;0
Sp-Mairinque;0;0;0;0;0;0;0;0;0;0;0
Sp-Mairipora;0;0;0;0;0;96;137;159;156;157;158
Sp-Manduri;0;0;0;0;0;0;0;0;0;0;0
Sp-Maraba Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Maracai;0;0;0;0;0;0;0;0;0;0;0
Sp-Marapoama;0;0;0;0;0;0;0;0;0;0;0
Sp-Mariapolis;0;0;2;3;3;3;3;3;4;3;4
Sp-Marilia;160;64;0;0;0;1;5;4;4;0;0
Sp-Marinopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Martinopolis;0;122;141;129;127;122;86;14;6;0;0
Sp-Matao;12;13;30;31;30;30;22;17;17;20;16
Sp-Maua;105;113;105;85;114;116;95;111;81;69;62
Sp-Mendonca;22;4;5;5;2;0;0;0;0;0;0
Sp-Meridiano;0;0;0;0;0;0;0;0;0;0;0
Sp-Mesopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Miguelopolis;8;15;7;0;0;0;0;0;0;0;0
Sp-Mineiros do Tiete;0;0;1;1;0;0;0;0;0;0;0
Sp-Miracatu;0;0;0;0;6;5;7;10;26;22;19
Sp-Mira Estrela;0;0;0;0;0;0;0;0;0;0;0
Sp-Mirandopolis;0;0;0;0;0;0;0;0;0;1;2
Sp-Mirante do Paranapanema;1;0;0;1;1;1;1;1;1;0;0
Sp-Mirassol;0;0;0;0;0;0;0;0;0;3;2
Sp-Mirassolandia;0;0;0;0;0;0;0;0;0;9;0
Sp-Mococa;159;150;146;151;136;106;117;100;70;66;56
Sp-Mogi das Cruzes;106;108;84;93;120;78;73;25;42;56;57
Sp-Mogi Guacu;0;0;1;2;4;0;0;1;1;8;7
Sp-Mogi Mirim;0;0;0;0;0;0;0;0;0;0;3
Sp-Mombuca;0;0;0;0;0;0;0;0;0;0;0
Sp-Moncoes;0;0;0;0;0;0;0;0;0;0;0
Sp-Mongagua;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Alegre do Sul;4;4;2;363;409;754;599;347;505;558;439
Sp-Monte Alto;3;0;0;0;0;0;0;0;0;0;0
Sp-Monte Aprazivel;0;0;0;0;0;0;76;0;0;81;0
Sp-Monte Azul Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Castelo;50;54;60;68;60;44;58;20;24;4;54
Sp-Monteiro Lobato;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Mor;0;0;0;0;0;0;0;0;0;0;0
Sp-Morro Agudo;15;16;14;13;7;6;8;12;12;11;8
Sp-Morungaba;0;0;0;0;0;0;0;0;0;0;0
Sp-Motuca;0;0;0;0;0;0;0;0;0;0;0
Sp-Murutinga do Sul;0;0;0;0;0;0;0;0;0;0;0
Sp-Nantes;0;0;0;0;0;0;0;0;0;0;0
Sp-Narandiba;0;0;0;0;0;0;0;0;0;0;0
Sp-Natividade da Serra;0;0;0;0;0;0;0;0;0;0;0
Sp-Nazare Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Neves Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Nhandeara;25;17;12;9;10;12;15;24;21;42;26
Sp-Nipoa;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Alianca;481;450;496;464;431;395;367;326;284;253;213
Sp-Nova Campina;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Canaa Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Castilho;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Europa;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Granada;7;7;8;12;17;14;15;31;29;26;22
Sp-Nova Guataporanga;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Independencia;0;0;0;0;0;0;0;0;0;0;0
Sp-Novais;10;11;9;9;11;10;14;8;5;4;0
Sp-Nova Luzitania;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Odessa;0;0;0;0;0;0;0;0;0;0;0
Sp-Novo Horizonte;12;13;17;17;15;13;0;0;0;0;0
Sp-Nuporanga;1519;1587;1488;1470;1586;2171;2449;2430;2482;1667;1222
Sp-Ocaucu;11;12;13;0;12;11;12;10;8;9;9
Sp-Oleo;0;0;0;0;0;0;0;0;0;0;0
Sp-Olimpia;232;260;293;272;296;0;7;0;5;5;7
Sp-Onda Verde;0;0;0;0;123;9;0;147;192;173;146
Sp-Oriente;0;0;0;0;0;0;0;0;0;0;0
Sp-Orindiuva;0;0;0;0;0;0;0;0;0;0;0
Sp-Orlandia;0;0;0;0;0;0;0;1;4;1;0
Sp-Osasco;653;637;650;790;900;868;690;681;758;859;440
Sp-Oscar Bressane;0;0;0;0;0;0;0;0;0;0;0
Sp-Osvaldo Cruz;0;0;0;1;0;0;0;0;0;0;0
Sp-Ourinhos;0;0;0;0;0;0;0;0;0;0;0
Sp-Ouroeste;140;122;127;157;140;129;116;99;95;119;0
Sp-Ouro Verde;6;1;5;6;3;5;7;1;1;9;16
Sp-Pacaembu;0;0;0;0;0;0;0;0;0;1;1
Sp-Palestina;0;0;0;0;0;0;0;0;0;0;0
Sp-Palmares Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Palmeira D Oeste;0;0;0;0;0;0;0;0;0;0;0
Sp-Palmital;0;0;0;0;0;0;0;0;0;1;22
Sp-Panorama;0;0;17;19;157;173;152;162;134;119;0
Sp-Paraguacu Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Paraibuna;27;19;22;20;19;15;15;15;9;7;4
Sp-Paraiso;62;58;45;42;31;34;14;13;10;9;5
Sp-Paranapanema;0;0;0;0;0;0;0;0;0;0;0
Sp-Paranapua;0;0;0;0;0;0;0;0;0;0;0
Sp-Parapua;0;0;0;0;0;0;0;0;0;0;0
Sp-Pardinho;0;0;0;0;0;0;0;0;0;0;0
Sp-Pariquera-Acu;0;0;0;0;0;0;0;0;0;0;0
Sp-Parisi;0;0;0;0;0;0;0;0;0;0;0
Sp-Patrocinio Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Pauliceia;0;0;3;0;36;36;22;25;17;0;8
Sp-Paulinia;0;0;0;0;0;0;0;0;0;0;0
Sp-Paulistania;0;0;0;0;0;0;0;0;0;0;0
Sp-Paulo de Faria;0;0;0;0;0;0;0;0;0;0;0
Sp-Pederneiras;0;1;1;1;1;1;0;0;0;0;0
Sp-Pedra Bela;0;0;0;0;0;0;0;0;0;0;0
Sp-Pedranopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Pedregulho;17;9;14;6;12;9;22;18;8;5;3
Sp-Pedreira;15;15;12;12;5;9;12;5;3;3;6
Sp-Pedrinhas Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Pedro de Toledo;0;0;0;0;0;0;0;0;0;0;0
Sp-Penapolis;5;3;3;4;0;0;0;0;0;0;0
Sp-Pereira Barreto;57;63;58;57;44;36;33;25;29;29;1
Sp-Pereiras;671;637;631;581;635;560;545;547;619;857;824
Sp-Peruibe;0;0;0;0;0;0;0;0;0;0;0
Sp-Piacatu;0;0;0;0;0;0;0;0;0;0;0
Sp-Piedade;3;2;6;6;6;6;6;5;5;7;11
Sp-Pilar do Sul;5;7;5;2;3;3;3;3;3;2;16
Sp-Pindamonhangaba;196;141;129;115;99;75;67;47;28;7;6
Sp-Pindorama;0;0;0;0;0;0;0;0;0;0;0
Sp-Pinhalzinho;0;0;0;0;0;0;0;0;0;0;0
Sp-Piquerobi;0;0;0;0;0;0;0;0;0;0;0
Sp-Piquete;0;0;0;0;0;0;0;0;0;0;0
Sp-Piracaia;14;14;14;11;13;12;10;9;9;8;0
Sp-Piracicaba;893;838;778;723;615;617;612;571;551;525;535
Sp-Piraju;0;0;31;31;25;29;21;18;15;16;14
Sp-Pirajui;0;0;0;0;0;0;0;0;0;0;0
Sp-Pirangi;449;422;408;361;360;344;353;308;282;259;196
Sp-Pirapora do Bom Jesus;0;0;0;0;0;0;0;0;0;0;0
Sp-Pirapozinho;922;976;961;827;755;655;436;452;363;349;365
Sp-Pirassununga;155;129;129;116;117;92;81;57;49;1;8
Sp-Piratininga;0;0;0;0;0;0;0;0;0;0;0
Sp-Pitangueiras;0;0;0;0;0;0;0;0;0;0;0
Sp-Planalto;0;0;0;0;0;0;0;0;0;0;0
Sp-Platina;0;0;0;0;0;0;0;0;0;0;0
Sp-Poa;0;0;0;0;0;0;0;0;0;0;0
Sp-Poloni;331;360;342;338;296;256;252;223;201;165;108
Sp-Pompeia;0;0;0;0;0;0;0;0;0;0;0
Sp-Pongai;2;2;2;2;1;1;0;0;0;0;0
Sp-Pontal;23;34;37;33;22;0;4;4;5;6;7
Sp-Pontalinda;0;0;0;0;0;0;0;0;0;0;0
Sp-Pontes Gestal;0;0;0;0;0;0;0;0;0;0;0
Sp-Populina;0;0;0;0;0;0;0;0;0;0;0
Sp-Porangaba;1;2;0;0;0;1;0;0;0;0;0
Sp-Porto Feliz;0;0;0;0;0;0;0;0;0;0;0
Sp-Porto Ferreira;0;0;210;191;167;2;4;54;13;61;112
Sp-Potim;0;0;0;0;0;0;0;0;0;0;0
Sp-Potirendaba;92;93;84;91;78;53;52;60;76;73;53
Sp-Pracinha;0;0;0;0;0;0;0;0;0;0;0
Sp-Pradopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Praia Grande;2;0;2;1;1;7;1;0;3;3;0
Sp-Pratania;0;0;0;0;0;0;0;0;0;0;0
