Município;2021;2020;2019;2018;2017
Mg-Goiabeira;0;0;0;0;0
Mg-Goiana;0;0;0;0;0
Mg-Goncalves;0;0;0;0;0
Mg-Gonzaga;0;0;0;0;0
Mg-Gouveia;0;0;0;0;0
Mg-Governador Valadares;961;821;755;673;608
Mg-Grao Mogol;0;0;0;0;0
Mg-Grupiara;0;0;0;0;0
Mg-Guanhaes;71;73;73;60;64
Mg-Guape;0;0;0;0;0
Mg-Guaraciaba;29;30;32;31;29
Mg-Guaraciama;0;0;0;0;0
Mg-Guaranesia;0;0;0;0;0
Mg-Guarani;0;0;0;0;0
Mg-Guarara;5;4;4;2;0
Mg-Guarda-Mor;0;0;0;0;0
Mg-Guaxupe;0;2;1;56;49
Mg-Guidoval;0;0;0;0;0
Mg-Guimarania;0;0;0;0;0
Mg-Guiricema;1;1;0;0;0
Mg-Gurinhata;0;0;0;0;0
Mg-Heliodora;0;0;0;0;0
Mg-Iapu;0;0;0;0;0
Mg-Ibertioga;0;0;0;0;0
Mg-Ibia;0;0;0;0;0
Mg-Ibiai;0;0;0;0;0
Mg-Ibiracatu;0;0;0;0;0
Mg-Ibiraci;0;0;0;0;0
Mg-Ibirite;1195;1248;1056;1001;913
Mg-Ibitiura de Minas;0;0;0;0;0
Mg-Ibituruna;12;7;7;7;4
Mg-Icarai de Minas;0;0;0;0;0
Mg-Igarape;9;2;0;0;0
Mg-Igaratinga;283;249;258;234;218
Mg-Iguatama;2;3;0;3;2
Mg-Ijaci;0;0;0;0;0
Mg-Ilicinea;0;0;0;0;0
Mg-Imbe de Minas;0;0;0;0;0
Mg-Inconfidentes;0;0;0;0;0
Mg-Indaiabira;0;0;0;0;0
Mg-Indianopolis;0;0;0;1;2
Mg-Ingai;0;0;0;0;0
Mg-Inhapim;4;11;4;3;3
Mg-Inhauma;92;81;73;70;64
Mg-Inimutaba;0;0;0;0;0
Mg-Ipaba;6;4;0;0;0
Mg-Ipanema;0;0;0;0;0
Mg-Ipatinga;56;63;52;54;77
Mg-Ipiacu;0;0;0;0;0
Mg-Ipuiuna;0;0;0;0;0
Mg-Irai de Minas;0;0;0;0;0
Mg-Itabira;355;355;346;322;357
Mg-Itabirinha;0;0;0;0;0
Mg-Itabirito;10;24;23;19;16
Mg-Itacambira;0;0;0;0;0
Mg-Itacarambi;0;0;0;0;0
Mg-Itaguara;245;228;203;226;214
Mg-Itaipe;0;0;0;0;0
Mg-Itajuba;482;411;290;375;704
Mg-Itamarandiba;1;1;1;1;0
Mg-Itamarati de Minas;0;0;0;0;0
Mg-Itambacuri;0;0;0;0;0
Mg-Itambe do Mato Dentro;0;0;0;0;0
Mg-Itamogi;0;0;0;0;0
Mg-Itamonte;9;8;7;5;7
Mg-Itanhandu;0;0;0;0;0
Mg-Itanhomi;0;0;0;0;0
Mg-Itaobim;0;0;0;0;0
Mg-Itapagipe;0;0;0;0;0
Mg-Itapecerica;13;14;14;13;17
Mg-Itapeva;0;0;0;0;0
Mg-Itatiaiucu;0;0;0;0;0
Mg-Itau de Minas;0;0;0;0;0
Mg-Itauna;28;32;28;25;26
Mg-Itaverava;0;0;0;0;0
Mg-Itinga;0;0;0;0;0
Mg-Itueta;0;0;0;0;0
Mg-Ituiutaba;2036;1960;2065;1548;1416
Mg-Itumirim;0;0;0;0;0
Mg-Iturama;1046;1051;915;825;769
Mg-Itutinga;0;0;0;0;0
Mg-Jaboticatubas;0;0;0;0;0
Mg-Jacinto;2;0;0;0;0
Mg-Jacui;0;0;0;0;0
Mg-Jacutinga;0;0;0;0;0
Mg-Jaguaracu;266;288;280;269;277
Mg-Jaiba;0;0;0;1;0
Mg-Jampruca;0;0;0;0;0
Mg-Janauba;960;775;719;580;661
Mg-Januaria;3;11;22;41;67
Mg-Japaraiba;0;0;1;2;2
Mg-Japonvar;0;0;0;0;0
Mg-Jeceaba;0;0;0;0;0
Mg-Jenipapo de Minas;0;0;0;0;0
Mg-Jequeri;0;0;0;0;0
Mg-Jequitai;93;72;68;0;0
Mg-Jequitiba;0;0;0;0;0
Mg-Jequitinhonha;0;0;0;0;0
Mg-Jesuania;0;0;0;0;2
Mg-Joaima;0;0;0;0;0
Mg-Joanesia;0;0;0;0;0
Mg-Joao Monlevade;0;0;0;0;0
Mg-Joao Pinheiro;51;33;26;30;33
Mg-Joaquim Felicio;0;0;0;0;0
Mg-Jordania;0;0;0;0;0
Mg-Jose Goncalves de Minas;0;0;0;0;0
Mg-Jose Raydan;0;0;0;0;0
Mg-Josenopolis;0;0;0;0;0
Mg-Nova Uniao;0;0;0;0;0
Mg-Juatuba;1;0;0;0;0
Mg-Juiz de Fora;473;466;501;459;460
Mg-Juramento;0;0;0;0;0
Mg-Juruaia;0;0;0;0;0
Mg-Juvenilia;0;0;0;0;0
Mg-Ladainha;0;0;0;0;0
Mg-Lagamar;0;0;0;0;0
Mg-Lagoa da Prata;22;20;17;20;20
Mg-Lagoa dos Patos;0;0;0;0;0
Mg-Lagoa Dourada;0;0;0;0;0
Mg-Lagoa Formosa;0;0;0;0;0
Mg-Lagoa Grande;0;0;0;0;0
Mg-Lagoa Santa;0;0;2;3;3
Mg-Lajinha;2;3;3;3;3
Mg-Lambari;0;0;0;0;0
Mg-Lamim;0;0;0;0;0
Mg-Laranjal;0;0;0;0;0
Mg-Lassance;0;0;0;0;0
Mg-Lavras;412;323;226;203;187
Mg-Leandro Ferreira;0;0;0;0;0
Mg-Leme do Prado;0;0;0;0;0
Mg-Leopoldina;13;10;12;13;13
Mg-Liberdade;0;0;0;0;0
Mg-Lima Duarte;0;0;0;0;0
Mg-Limeira do Oeste;0;0;0;0;0
Mg-Lontra;0;0;0;0;0
Mg-Luisburgo;0;0;0;0;0
Mg-Luislandia;0;0;0;0;0
Mg-Luminarias;0;0;0;0;0
Mg-Luz;89;83;87;82;81
Mg-Machacalis;0;0;0;0;0
Mg-Machado;6;7;12;18;22
Mg-Madre de Deus de Minas;0;0;0;0;0
Mg-Malacacheta;0;0;0;0;0
Mg-Mamonas;0;0;0;0;0
Mg-Manga;0;0;0;0;0
Mg-Manhuacu;59;55;26;34;45
Mg-Manhumirim;0;0;0;1;1
Mg-Mantena;0;0;0;0;0
Mg-Maravilhas;355;357;277;253;197
Mg-Mar de Espanha;0;6;6;5;7
Mg-Maria da Fe;0;0;0;0;0
Mg-Mariana;10;13;8;5;7
Mg-Marilac;0;0;0;0;0
Mg-Mario Campos;0;0;0;0;0
Mg-Maripa de Minas;49;54;30;22;4
Mg-Marlieria;0;0;0;0;0
Mg-Marmelopolis;0;0;0;0;0
Mg-Martinho Campos;14;10;13;11;11
Mg-Martins Soares;0;0;0;0;0
Mg-Mata Verde;0;0;0;0;0
Mg-Materlandia;0;0;0;0;0
Mg-Mateus Leme;0;0;0;0;0
Mg-Matias Barbosa;82;64;57;45;39
Mg-Matias Cardoso;0;0;0;0;0
Mg-Matipo;18;17;15;14;10
Mg-Mato Verde;0;0;0;0;0
Mg-Matozinhos;34;45;28;19;0
Mg-Matutina;0;0;0;0;0
Mg-Medeiros;0;0;0;0;0
Mg-Medina;0;0;0;0;0
Mg-Mendes Pimentel;0;0;0;0;0
Mg-Merces;0;0;0;0;0
Mg-Mesquita;0;0;0;0;0
Mg-Minas Novas;0;0;0;0;0
Mg-Minduri;0;0;0;0;0
Mg-Mirabela;0;0;0;0;0
Mg-Miradouro;0;0;0;1;1
Mg-Mirai;0;0;0;0;0
Mg-Miravania;0;0;0;0;0
Mg-Moeda;0;0;0;0;0
Mg-Moema;11;14;20;20;0
Mg-Monjolos;0;0;0;0;0
Mg-Monsenhor Paulo;0;0;0;0;0
Mg-Montalvania;1;0;0;0;0
Mg-Monte Alegre de Minas;0;0;0;0;0
Mg-Monte Azul;9;9;0;8;10
Mg-Monte Belo;2;1;1;1;1
Mg-Monte Carmelo;8;8;8;7;9
Mg-Monte Formoso;0;0;0;0;0
Mg-Monte Santo de Minas;0;0;0;0;0
Mg-Montes Claros;131;118;114;120;73
Mg-Monte Siao;8;0;0;0;0
Mg-Montezuma;0;0;0;0;0
Mg-Morada Nova de Minas;49;50;38;15;63
Mg-Morro da Garca;0;0;0;0;0
Mg-Morro do Pilar;0;0;0;0;0
Mg-Munhoz;19;18;15;16;14
Mg-Muriae;167;163;171;162;152
Mg-Mutum;0;6;5;3;3
Mg-Muzambinho;0;0;0;0;0
Mg-Nacip Raydan;0;0;0;0;0
Mg-Nanuque;959;1098;1021;991;899
Mg-Naque;0;0;0;0;0
Mg-Natalandia;0;0;0;0;0
Mg-Natercia;6;4;4;1;1
Mg-Nazareno;2;2;1;1;1
Mg-Nepomuceno;2;6;7;6;5
Mg-Ninheira;0;0;0;0;0
Mg-Nova Belem;0;0;0;0;0
Mg-Nova Era;0;0;0;0;0
Mg-Nova Lima;0;9;11;0;0
Mg-Nova Modica;0;0;0;0;0
Mg-Nova Ponte;0;0;0;0;0
Mg-Nova Porteirinha;8;7;7;8;7
Mg-Nova Resende;0;0;0;0;0
Mg-Nova Serrana;94;96;95;89;84
Mg-Novo Cruzeiro;0;0;0;0;0
Mg-Novo Oriente de Minas;0;0;0;0;0
Mg-Novorizonte;0;0;0;0;0
Mg-Olaria;0;0;0;0;0
Mg-Olhos-D Agua;0;0;0;0;0
Mg-Olimpio Noronha;0;0;0;0;0
Mg-Oliveira;7;7;7;8;8
Mg-Oliveira Fortes;0;0;0;0;0
Mg-Onca de Pitangui;4;1;0;0;0
Mg-Oratorios;1;0;2;1;14
Mg-Orizania;0;0;0;0;0
Mg-Ouro Branco;9;8;0;0;0
Mg-Ouro Fino;88;96;106;103;94
Mg-Ouro Preto;4;3;5;7;8
Mg-Ouro Verde de Minas;0;0;0;0;0
Mg-Padre Carvalho;0;0;0;0;0
Mg-Padre Paraiso;0;0;0;0;0
Mg-Paineiras;0;0;0;0;0
Mg-Pains;0;0;0;0;0
Mg-Pai Pedro;0;0;0;0;0
Mg-Paiva;0;0;0;0;0
Mg-Palma;0;0;0;0;0
Mg-Palmopolis;0;0;0;0;0
Mg-Papagaios;0;0;0;0;0
Mg-Paracatu;0;0;0;2;2
Mg-Para de Minas;2284;2187;2023;1888;1781
Mg-Paraguacu;3;4;4;2;4
Mg-Paraisopolis;0;0;0;0;0
Mg-Paraopeba;15;17;12;19;21
Mg-Passabem;0;0;0;0;0
Mg-Passa Quatro;17;9;11;12;11
Mg-Passa Tempo;1;0;0;0;0
Mg-Passa-Vinte;0;0;0;0;0
Mg-Passos;1188;1113;1051;1132;1082
Mg-Patis;0;0;0;0;0
Mg-Patos de Minas;1224;1077;958;950;836
Mg-Patrocinio;1445;1437;1365;1315;1286
Mg-Patrocinio do Muriae;0;0;0;0;0
Mg-Paula Candido;0;0;0;0;0
Mg-Paulistas;0;0;0;0;0
Mg-Pavao;10;13;15;15;17
Mg-Pecanha;0;0;0;0;0
Mg-Pedra Azul;0;0;0;0;0
Mg-Pedra Bonita;0;0;0;0;0
Mg-Pedra do Anta;0;0;0;0;0
Mg-Pedra do Indaia;0;0;0;0;0
Mg-Pedra Dourada;0;0;0;0;0
Mg-Pedralva;1;1;1;1;1
Mg-Pedras de Maria da Cruz;0;0;0;0;0
Mg-Pedrinopolis;0;0;0;0;0
Mg-Pedro Leopoldo;36;32;33;41;41
Mg-Pedro Teixeira;0;0;0;0;0
Mg-Pequeri;0;0;0;0;0
Mg-Pequi;0;0;0;0;0
Mg-Perdigao;2;4;0;0;0
Mg-Perdizes;0;0;0;0;0
Mg-Perdoes;60;58;52;16;5
Mg-Periquito;24;28;30;26;22
Mg-Pescador;0;0;0;0;0
Mg-Piau;0;0;0;0;0
Mg-Piedade de Caratinga;0;0;0;0;0
Mg-Piedade de Ponte Nova;0;0;0;0;0
Mg-Piedade do Rio Grande;0;0;0;0;0
Mg-Piedade dos Gerais;0;0;0;0;0
Mg-Pimenta;0;0;0;0;0
Mg-Pingo-D Agua;0;0;0;0;0
Mg-Pintopolis;0;0;0;0;0
Mg-Piracema;0;0;0;2;1
Mg-Pirajuba;0;0;0;0;0
Mg-Piranga;21;22;26;3;0
Mg-Pirangucu;0;0;0;0;4
Mg-Piranguinho;0;0;0;0;0
Mg-Pirapetinga;0;0;0;0;0
Mg-Pirapora;2;1;3;3;7
Mg-Pirauba;0;0;0;0;0
Mg-Pitangui;38;30;28;21;20
Mg-Piumhi;44;47;63;73;68
Mg-Planura;0;0;0;0;0
Mg-Poco Fundo;85;85;87;68;57
Mg-Pocos de Caldas;528;518;472;414;459
Mg-Pocrane;0;0;0;0;0
Mg-Pompeu;0;25;25;26;17
Mg-Ponte Nova;1724;1599;1411;1328;1180
Mg-Ponto Chique;0;0;0;0;0
Mg-Ponto dos Volantes;0;0;0;0;0
Mg-Porteirinha;3;5;0;7;0
Mg-Porto Firme;0;0;0;0;0
Mg-Pote;0;0;0;0;1
Mg-Pouso Alegre;71;47;31;12;12
Mg-Pouso Alto;0;0;0;0;0
Mg-Prados;534;530;459;482;559
Mg-Prata;94;71;52;21;16
Mg-Pratapolis;0;0;0;0;0
Mg-Pratinha;0;0;0;0;0
Mg-Presidente Bernardes;0;0;0;0;0
Mg-Presidente Juscelino;0;0;0;0;0
Mg-Presidente Kubitschek;0;0;0;0;0
Mg-Presidente Olegario;0;0;0;0;0
Mg-Alto Jequitiba;0;0;0;0;0
Mg-Prudente de Morais;1;0;0;0;1
Mg-Quartel Geral;0;0;0;0;0
Mg-Queluzito;0;0;0;0;0
Mg-Raposos;0;0;0;0;0
Mg-Raul Soares;3;25;27;15;4
Mg-Recreio;0;0;0;0;1
Mg-Reduto;0;0;0;0;0
Mg-Resende Costa;0;0;0;0;0
Mg-Resplendor;0;0;2;2;0
Mg-Ressaquinha;9;0;8;6;4
Mg-Riachinho;0;0;0;0;0
Mg-Riacho dos Machados;0;0;0;0;0
Mg-Ribeirao das Neves;118;125;151;147;130
Mg-Ribeirao Vermelho;0;0;0;0;0
Mg-Rio Acima;0;0;0;0;0
Mg-Rio Casca;5;5;5;5;7
Mg-Rio Doce;0;0;0;0;0
Mg-Rio do Prado;0;0;0;0;0
Mg-Rio Espera;0;0;0;0;0
Mg-Rio Manso;0;0;0;1;1
Mg-Rio Novo;0;0;0;0;0
Mg-Rio Paranaiba;0;0;5;0;4
Mg-Rio Pardo de Minas;0;0;0;0;0
Mg-Rio Piracicaba;0;0;0;0;0
Mg-Rio Pomba;24;7;5;0;0
Mg-Rio Preto;0;0;0;0;0
Mg-Rio Vermelho;1;0;0;0;0
Mg-Ritapolis;0;0;0;0;0
Mg-Rochedo de Minas;171;162;134;82;14
Mg-Rodeiro;0;0;0;0;0
Mg-Romaria;0;0;0;0;0
Mg-Rosario da Limeira;0;0;0;0;0
Mg-Rubelita;0;0;0;0;0
Mg-Rubim;0;0;0;0;0
Mg-Sabara;754;685;599;617;619
Mg-Sabinopolis;15;13;16;7;11
Mg-Sacramento;0;0;92;95;90
Mg-Salinas;17;21;19;21;17
Mg-Salto da Divisa;0;0;0;0;0
Mg-Santa Barbara;0;0;0;0;0
Mg-Santa Barbara do Leste;0;0;0;0;0
Mg-Santa Barbara do Monte Verde;0;0;0;0;0
Mg-Santa Barbara do Tugurio;0;0;0;0;0
Mg-Santa Cruz de Minas;0;0;0;0;0
Mg-Santa Cruz de Salinas;0;0;0;0;0
Mg-Santa Cruz do Escalvado;0;0;0;0;0
Mg-Santa Efigenia de Minas;0;0;0;0;0
Mg-Santa Fe de Minas;0;0;0;0;0
Mg-Santa Helena de Minas;0;0;0;0;0
Mg-Santa Juliana;0;0;0;0;0
Mg-Santa Luzia;514;510;580;869;536
Mg-Santa Margarida;0;0;0;0;0
Mg-Santa Maria de Itabira;1;2;2;1;0
Mg-Santa Maria do Salto;0;0;0;0;0
Mg-Santa Maria do Suacui;0;0;0;0;0
Mg-Santana da Vargem;0;0;0;0;0
Mg-Santana de Cataguases;27;26;19;20;20
Mg-Santana de Pirapama;0;0;0;0;0
Mg-Santana do Deserto;5;5;5;4;3
Mg-Santana do Garambeu;0;0;0;0;0
Mg-Santana do Jacare;173;159;132;117;117
Mg-Santana do Manhuacu;0;0;0;0;0
Mg-Santana do Paraiso;48;63;266;329;319
Mg-Santana do Riacho;6;3;5;0;4
Mg-Santana dos Montes;0;0;0;0;0
Mg-Santa Rita de Caldas;0;0;0;0;0
Mg-Santa Rita de Jacutinga;0;0;0;0;0
Mg-Santa Rita de Minas;0;0;0;0;0
Mg-Santa Rita de Ibitipoca;0;0;0;0;0
Mg-Santa Rita do Itueto;0;0;0;0;0
Mg-Santa Rita do Sapucai;1;1;0;11;12
Mg-Santa Rosa da Serra;0;0;0;0;0
Mg-Santa Vitoria;0;0;0;0;0
Mg-Santo Antonio do Amparo;0;0;0;0;0
Mg-Santo Antonio do Aventureiro;0;0;0;0;0
Mg-Santo Antonio do Grama;0;0;0;0;0
Mg-Santo Antonio do Itambe;0;0;0;0;0
Mg-Santo Antonio do Jacinto;0;0;0;0;0
Mg-Santo Antonio do Monte;0;0;0;0;0
Mg-Santo Antonio do Retiro;0;0;0;0;0
Mg-Santo Antonio do Rio Abaixo;0;0;0;0;0
Mg-Santo Hipolito;0;0;0;0;0
Mg-Santos Dumont;0;0;0;0;0
Mg-Sao Bento Abade;0;0;0;0;0
Mg-Sao Bras do Suacui;0;0;0;0;0
Mg-Sao Domingos das Dores;0;0;0;0;0
Mg-Sao Domingos do Prata;5;5;1;1;0
Mg-Sao Felix de Minas;0;0;0;0;0
Mg-Sao Francisco;11;0;9;0;10
Mg-Sao Francisco de Paula;0;0;0;0;0
Mg-Sao Francisco de Sales;0;0;0;0;0
Mg-Sao Francisco do Gloria;2;1;0;0;0
Mg-Sao Geraldo;0;0;0;0;0
Mg-Sao Geraldo da Piedade;0;0;0;0;0
Mg-Sao Geraldo do Baixio;0;0;0;0;0
Mg-Sao Goncalo do Abaete;12;10;8;11;14
Mg-Sao Goncalo do Para;0;0;0;1;0
Mg-Sao Goncalo do Rio Abaixo;0;0;0;0;0
Mg-Sao Goncalo do Sapucai;0;0;42;43;40
Mg-Sao Gotardo;88;85;95;71;71
Mg-Sao Joao Batista do Gloria;0;0;0;0;0
Mg-Sao Joao da Lagoa;0;0;0;0;0
Mg-Sao Joao da Mata;0;0;0;0;0
Mg-Sao Joao da Ponte;135;94;63;0;0
Mg-Sao Joao das Missoes;0;0;0;0;0
Mg-Sao Joao Del Rei;9;3;11;11;3
Mg-Sao Joao do Manhuacu;1;0;1;2;0
Mg-Sao Joao do Manteninha;0;0;0;0;0
Mg-Sao Joao do Oriente;0;0;0;0;0
Mg-Sao Joao do Pacui;0;0;0;0;0
Mg-Sao Joao do Paraiso;0;0;0;0;0
Mg-Sao Joao Evangelista;0;0;0;0;0
Mg-Sao Joao Nepomuceno;0;0;0;0;0
Mg-Sao Joaquim de Bicas;522;503;448;840;492
Mg-Sao Jose da Barra;0;0;0;0;0
Mg-Sao Jose da Lapa;10;12;13;12;11
Mg-Sao Jose da Safira;0;0;0;0;0
Mg-Sao Jose da Varginha;1;0;0;0;0
Mg-Sao Jose do Alegre;31;32;29;26;23
Mg-Sao Jose do Divino;0;0;0;0;0
Mg-Sao Jose do Goiabal;0;0;0;0;0
Mg-Sao Jose do Jacuri;0;0;0;0;0
Mg-Sao Jose do Mantimento;0;0;0;0;0
Mg-Sao Lourenco;39;38;33;37;46
Mg-Sao Miguel do Anta;0;0;0;0;0
Mg-Sao Pedro da Uniao;0;0;0;0;0
Mg-Sao Pedro dos Ferros;376;365;339;307;291
Mg-Sao Pedro do Suacui;0;0;0;0;0
Mg-Sao Romao;0;0;0;0;0
Mg-Sao Roque de Minas;1;1;1;1;1
Mg-Sao Sebastiao da Bela Vista;0;0;0;0;0
Mg-Sao Sebastiao da Vargem Alegre;0;0;0;0;0
Mg-Sao Sebastiao do Anta;0;0;0;0;0
Mg-Sao Sebastiao do Maranhao;0;1;1;1;0
Mg-Sao Sebastiao do Oeste;2754;2452;2285;2146;2210
Mg-Sao Sebastiao do Paraiso;162;151;139;124;121
Mg-Sao Sebastiao do Rio Preto;0;0;0;0;0
Mg-Sao Sebastiao do Rio Verde;0;0;0;0;0
Mg-Sao Tiago;0;0;0;0;0
Mg-Sao Tomas de Aquino;0;0;0;0;0
Mg-Sao Thome das Letras;0;0;0;0;0
Mg-Sao Vicente de Minas;2;1;1;0;0
Mg-Sapucai-Mirim;0;0;0;0;0
Mg-Sardoa;0;0;0;0;0
Mg-Sarzedo;30;24;35;20;24
Mg-Setubinha;0;0;0;0;0
Mg-Sem-Peixe;0;0;0;0;0
Mg-Senador Amaral;0;0;0;0;0
Mg-Senador Cortes;0;0;0;0;0
Mg-Senador Firmino;0;0;0;0;0
Mg-Senador Jose Bento;0;0;0;0;0
Mg-Senador Modestino Goncalves;0;0;0;0;0
Mg-Senhora de Oliveira;0;0;0;0;0
Mg-Senhora do Porto;0;0;0;0;0
Mg-Senhora dos Remedios;0;0;0;0;0
Mg-Sericita;0;0;0;0;0
Mg-Seritinga;0;0;0;0;0
Mg-Serra Azul de Minas;0;0;0;0;0
Mg-Serra da Saudade;0;0;0;0;0
Mg-Serra dos Aimores;0;0;0;0;0
Mg-Serra do Salitre;0;0;0;0;0
Mg-Serrania;0;0;0;0;0
Mg-Serranopolis de Minas;0;0;0;0;0
Mg-Serranos;0;0;0;0;0
Mg-Serro;0;0;0;0;0
Mg-Sete Lagoas;1740;1389;1412;1376;1402
Mg-Silveirania;0;0;0;0;0
Mg-Silvianopolis;0;0;0;0;0
Mg-Simao Pereira;0;0;0;0;0
Mg-Simonesia;0;0;0;0;0
Mg-Sobralia;0;0;1;0;0
Mg-Soledade de Minas;0;0;0;0;0
Mg-Tabuleiro;23;16;16;17;0
Mg-Taiobeiras;13;9;0;0;0
Mg-Taparuba;0;0;0;0;0
Mg-Tapira;0;0;0;0;0
Mg-Tapirai;0;0;0;3;3
Mg-Taquaracu de Minas;0;0;0;0;0
Mg-Tarumirim;2;1;0;4;1
Mg-Teixeiras;8;5;5;4;8
Mg-Teofilo Otoni;65;0;40;52;51
Mg-Timoteo;3;3;3;3;3
Mg-Tiradentes;0;0;0;0;0
Mg-Tiros;0;0;0;0;0
Mg-Tocantins;3;3;2;2;3
Mg-Tocos do Moji;0;0;0;0;0
Mg-Toledo;0;0;0;0;0
Mg-Tombos;0;0;0;0;1
Mg-Tres Coracoes;69;53;51;55;52
Mg-Tres Marias;0;0;0;0;0
Mg-Tres Pontas;17;12;9;10;10
Mg-Tumiritinga;0;0;0;0;0
Mg-Tupaciguara;1;1;1;1;2
Mg-Turmalina;0;0;0;0;0
Mg-Turvolandia;0;0;0;0;0
Mg-Uba;402;400;503;386;364
Mg-Ubai;0;0;0;0;0
Mg-Ubaporanga;0;0;0;0;0
Mg-Uberaba;878;940;974;903;774
Mg-Uberlandia;7309;7162;6611;4665;7174
Mg-Umburatiba;0;0;0;0;0
Mg-Unai;97;98;95;96;90
Mg-Uniao de Minas;0;0;0;0;0
Mg-Uruana de Minas;0;0;0;0;0
Mg-Urucania;564;491;438;410;347
Mg-Urucuia;0;0;0;0;0
Mg-Vargem Alegre;0;0;0;0;0
Mg-Vargem Bonita;0;0;0;0;0
Mg-Vargem Grande do Rio Pardo;0;0;0;0;0
Mg-Varginha;70;64;54;45;46
Mg-Varjao de Minas;0;0;0;0;0
Mg-Varzea da Palma;0;0;0;0;0
Mg-Varzelandia;0;0;9;9;13
Mg-Vazante;10;9;8;10;9
Mg-Verdelandia;0;0;0;0;0
Mg-Veredinha;0;0;0;0;0
Mg-Verissimo;7;9;9;13;152
Mg-Vermelho Novo;0;0;1;0;0
Mg-Vespasiano;6;0;0;0;0
Mg-Vicosa;367;350;342;324;318
Mg-Vieiras;0;0;0;0;0
Mg-Mathias Lobato;0;0;0;0;0
Mg-Virgem da Lapa;0;0;0;0;0
Mg-Virginia;0;0;0;0;0
Mg-Virginopolis;0;0;0;0;0
Mg-Virgolandia;0;0;0;0;0
Mg-Visconde do Rio Branco;2978;3016;2754;2523;2598
Mg-Volta Grande;0;0;0;0;0
Mg-Wenceslau Braz;0;0;0;0;0
Mg-Ignorado;0;0;0;0;0
Es-Afonso Claudio;0;0;0;0;0
Es-Aguia Branca;0;0;0;0;0
Es-Agua Doce do Norte;0;0;0;0;0
Es-Alegre;0;0;0;0;0
Es-Alfredo Chaves;0;0;0;0;0
Es-Alto Rio Novo;0;0;0;0;0
Es-Anchieta;158;100;184;200;157
Es-Apiaca;0;0;0;0;0
Es-Aracruz;0;0;0;0;0
Es-Atilio Vivacqua;818;705;719;744;737
Es-Baixo Guandu;34;22;18;19;23
Es-Barra de Sao Francisco;0;18;16;17;21
Es-Boa Esperanca;0;0;0;0;0
Es-Bom Jesus do Norte;15;0;0;0;0
Es-Brejetuba;0;0;0;0;0
Es-Cachoeiro de Itapemirim;468;467;510;478;451
Es-Cariacica;601;536;526;515;491
Es-Castelo;1321;1212;1037;1013;836
Es-Colatina;1701;1976;1815;1672;1560
Es-Conceicao da Barra;0;0;0;0;0
Es-Conceicao do Castelo;0;4;6;9;1
Es-Divino de Sao Lourenco;0;0;0;0;0
Es-Domingos Martins;39;26;36;31;29
Es-Dores do Rio Preto;0;0;0;0;0
Es-Ecoporanga;0;0;0;0;0
Es-Fundao;300;288;314;357;410
Es-Governador Lindenberg;0;0;0;0;0
Es-Guacui;46;46;38;2;23
Es-Guarapari;3;2;0;0;0
Es-Ibatiba;0;0;0;0;0
Es-Ibiracu;0;0;0;0;0
Es-Ibitirama;0;0;0;0;0
Es-Iconha;0;0;0;0;0
Es-Irupi;0;0;0;0;0
Es-Itaguacu;5;5;5;3;3
Es-Itapemirim;0;0;0;0;0
Es-Itarana;0;0;0;0;0
Es-Iuna;0;0;0;0;0
Es-Jaguare;0;0;0;0;0
Es-Jeronimo Monteiro;0;0;0;0;0
Es-Joao Neiva;0;0;0;0;0
Es-Laranja da Terra;0;0;0;0;0
Es-Linhares;669;660;665;563;564
Es-Mantenopolis;0;0;0;0;0
Es-Marataizes;0;1;1;1;0
Es-Marechal Floriano;482;454;425;394;328
Es-Marilandia;0;0;0;0;0
Es-Mimoso do Sul;4;6;5;3;6
Es-Montanha;63;60;59;66;62
Es-Mucurici;4;0;0;0;0
Es-Muniz Freire;48;48;16;14;35
Es-Muqui;0;0;0;0;0
Es-Nova Venecia;17;7;2;0;0
Es-Pancas;0;0;0;0;0
Es-Pedro Canario;0;0;0;0;0
Es-Pinheiros;0;0;0;0;0
Es-Piuma;0;0;0;0;0
Es-Ponto Belo;0;0;0;0;0
Es-Presidente Kennedy;0;0;0;0;0
Es-Rio Bananal;1;1;1;1;0
Es-Rio Novo do Sul;0;0;0;0;0
Es-Santa Leopoldina;0;0;0;0;0
Es-Santa Maria de Jetiba;80;80;79;47;93
Es-Santa Teresa;0;1;1;1;0
Es-Sao Domingos do Norte;0;0;1;1;2
Es-Sao Gabriel da Palha;4;2;2;2;0
Es-Sao Jose do Calcado;0;0;0;0;0
Es-Sao Mateus;27;22;29;27;14
Es-Sao Roque do Canaa;0;0;0;0;0
Es-Serra;316;202;98;70;67
Es-Sooretama;0;0;0;0;0
Es-Vargem Alta;25;22;0;14;31
Es-Venda Nova do Imigrante;0;0;0;0;0
Es-Viana;284;214;186;181;154
Es-Vila Pavao;0;0;0;0;0
Es-Vila Valerio;0;0;0;0;0
Es-Vila Velha;346;318;288;281;310
Es-Vitoria;28;26;21;47;28
Es-Ignorado;0;0;0;0;0
Rj-Angra dos Reis;0;0;0;0;0
Rj-Aperibe;0;0;0;0;0
Rj-Araruama;0;0;0;7;0
Rj-Areal;11;11;12;11;11
Rj-Armacao dos Buzios;0;0;0;0;0
Rj-Arraial do Cabo;0;0;0;0;0
Rj-Barra do Pirai;172;168;166;175;161
Rj-Barra Mansa;62;69;91;78;81
