Município;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006
Rs-Capivari do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Capela de Santana;1;1;2;2;1;1;1;1;1;1;1
Rs-Capitao;0;0;0;0;0;0;0;0;0;0;0
Rs-Carazinho;2;2;1;1;1;1;2;2;2;2;2
Rs-Caraa;0;0;0;0;0;0;0;0;0;0;0
Rs-Carlos Barbosa;4;4;4;3;4;4;3;3;4;4;3
Rs-Carlos Gomes;0;0;0;0;0;0;0;0;0;0;0
Rs-Casca;8;8;8;8;7;6;6;4;6;4;4
Rs-Caseiros;1;0;0;0;0;0;0;0;0;0;0
Rs-Catuipe;0;0;0;0;0;0;0;0;0;0;1
Rs-Caxias do Sul;18;16;17;19;17;19;15;13;13;13;12
Rs-Centenario;0;0;0;0;0;0;0;0;0;0;0
Rs-Cerrito;1;2;1;1;2;2;2;2;2;2;2
Rs-Cerro Branco;0;0;0;0;0;0;0;0;0;0;0
Rs-Cerro Grande;0;0;0;0;0;0;0;0;0;0;0
Rs-Cerro Grande do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Cerro Largo;0;0;0;0;0;0;0;0;1;1;1
Rs-Chapada;6;6;6;6;5;4;4;4;3;3;2
Rs-Charqueadas;0;0;0;0;0;0;0;0;0;0;0
Rs-Charrua;0;0;0;0;0;0;0;0;0;0;0
Rs-Chiapetta;0;0;0;0;0;0;0;0;0;0;0
Rs-Chui;1;1;0;0;0;0;0;0;0;0;0
Rs-Chuvisca;0;0;0;0;0;0;0;0;0;0;0
Rs-Cidreira;0;0;0;0;0;0;0;1;1;0;0
Rs-Ciriaco;1;1;0;0;0;0;0;0;0;0;0
Rs-Colinas;0;0;0;0;0;0;0;0;0;0;0
Rs-Colorado;0;0;0;0;0;0;0;0;0;0;0
Rs-Condor;1;1;1;1;1;1;1;1;1;1;1
Rs-Constantina;1;1;1;1;1;1;1;1;2;1;1
Rs-Coqueiro Baixo;0;0;0;0;0;0;0;0;0;0;0
Rs-Coqueiros do Sul;0;0;0;0;0;0;0;1;1;0;0
Rs-Coronel Barros;0;0;0;0;0;0;0;0;0;0;0
Rs-Coronel Bicaco;1;1;1;1;1;1;1;1;1;2;1
Rs-Coronel Pilar;0;0;0;0;0;0;0;0;0;0;0
Rs-Cotipora;3;3;4;4;5;6;6;4;2;3;2
Rs-Coxilha;0;0;0;0;0;0;0;0;0;0;0
Rs-Crissiumal;4;4;3;2;3;3;5;5;4;4;4
Rs-Cristal;0;0;1;0;0;0;1;1;0;0;0
Rs-Cristal do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Cruz Alta;1;1;1;1;2;2;1;1;1;1;2
Rs-Cruzaltense;0;0;0;0;0;0;0;0;0;0;0
Rs-Cruzeiro do Sul;3;3;3;3;3;4;4;3;4;4;4
Rs-David Canabarro;0;0;0;0;0;0;0;0;0;0;0
Rs-Derrubadas;0;0;2;2;1;1;0;0;0;0;0
Rs-Dezesseis de Novembro;0;0;0;0;0;0;0;0;0;0;0
Rs-Dilermando de Aguiar;0;0;0;0;0;0;0;0;0;0;0
Rs-Dois Irmaos;2;2;2;2;2;2;2;2;2;2;2
Rs-Dois Irmaos das Missoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Dois Lajeados;1;1;1;1;1;1;1;1;1;1;1
Rs-Dom Feliciano;0;0;0;0;0;0;0;0;0;0;0
Rs-Dom Pedro de Alcantara;0;0;0;0;0;0;0;0;0;0;0
Rs-Dom Pedrito;4;3;1;3;4;2;3;2;2;3;3
Rs-Dona Francisca;0;0;0;0;0;0;0;0;0;0;0
Rs-Doutor Mauricio Cardoso;1;2;1;2;1;1;2;1;2;2;2
Rs-Doutor Ricardo;1;1;1;1;1;0;0;0;0;0;0
Rs-Eldorado do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Encantado;2;3;2;2;3;5;5;5;4;4;3
Rs-Encruzilhada do Sul;3;3;3;3;1;2;2;1;1;0;1
Rs-Engenho Velho;1;1;1;0;0;0;0;0;0;0;0
Rs-Entre-Ijuis;0;0;0;0;0;0;0;0;0;0;0
Rs-Entre Rios do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Erebango;0;0;0;0;0;0;0;0;0;0;0
Rs-Erechim;4;6;6;7;7;6;6;6;5;6;6
Rs-Ernestina;1;0;0;0;0;0;0;0;0;0;0
Rs-Herval;0;0;1;1;1;1;1;1;1;1;0
Rs-Erval Grande;1;1;1;1;0;0;0;0;0;0;0
Rs-Erval Seco;0;0;0;1;1;1;2;1;1;1;1
Rs-Esmeralda;0;0;0;0;0;0;0;0;0;0;0
Rs-Esperanca do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Espumoso;1;1;1;1;1;1;1;1;1;1;1
Rs-Estacao;2;2;2;2;2;2;2;2;2;1;3
Rs-Estancia Velha;1;0;2;1;2;2;2;1;1;1;1
Rs-Esteio;0;0;0;1;1;0;0;0;0;0;0
Rs-Estrela;0;0;0;0;0;1;1;0;0;1;0
Rs-Estrela Velha;0;0;0;0;0;0;0;0;0;0;0
Rs-Eugenio de Castro;0;0;0;0;0;0;0;0;0;0;0
Rs-Fagundes Varela;0;0;0;0;0;0;0;0;0;0;0
Rs-Farroupilha;5;7;7;7;5;6;8;8;7;8;7
Rs-Faxinal do Soturno;1;1;1;1;1;2;1;1;1;1;1
Rs-Faxinalzinho;0;0;0;0;0;0;0;0;0;0;0
Rs-Fazenda Vilanova;1;1;1;1;1;1;1;1;1;1;1
Rs-Feliz;1;1;1;2;2;1;2;2;2;2;2
Rs-Flores da Cunha;2;2;2;2;2;2;2;1;2;2;2
Rs-Floriano Peixoto;0;0;0;0;0;0;0;0;0;0;1
Rs-Fontoura Xavier;0;0;0;0;0;0;0;0;0;0;0
Rs-Formigueiro;0;0;0;0;0;0;0;0;0;0;0
Rs-Forquetinha;0;0;0;0;0;0;0;0;0;0;0
Rs-Fortaleza dos Valos;0;0;0;0;0;0;0;0;0;0;0
Rs-Frederico Westphalen;8;8;8;7;7;7;6;6;5;5;5
Rs-Garibaldi;5;5;6;7;6;6;6;5;6;5;6
Rs-Garruchos;0;0;0;0;0;0;0;0;0;0;0
Rs-Gaurama;0;0;0;0;0;0;1;1;0;0;0
Rs-General Camara;1;1;1;1;1;0;0;0;1;1;0
Rs-Gentil;0;1;1;0;0;0;0;0;0;0;0
Rs-Getulio Vargas;2;2;2;2;2;2;2;2;2;1;1
Rs-Girua;2;3;2;2;3;2;1;1;2;1;1
Rs-Glorinha;0;0;0;0;0;0;0;0;0;0;0
Rs-Gramado;1;1;1;1;1;2;1;2;2;2;1
Rs-Gramado dos Loureiros;0;0;0;0;0;0;0;0;0;0;0
Rs-Gramado Xavier;0;0;0;0;0;0;0;0;0;0;0
Rs-Gravatai;8;9;5;7;8;8;5;4;6;5;2
Rs-Guabiju;0;0;0;0;0;0;0;0;0;0;0
Rs-Guaiba;0;0;0;0;0;0;1;1;3;3;2
Rs-Guapore;1;1;1;0;0;0;0;0;0;1;1
Rs-Guarani das Missoes;1;1;1;1;1;1;1;1;1;1;0
Rs-Harmonia;1;1;1;1;1;1;1;1;1;1;1
Rs-Herveiras;0;0;0;0;0;0;0;0;0;0;0
Rs-Horizontina;2;2;2;3;3;2;2;2;1;3;2
Rs-Hulha Negra;1;1;1;1;1;1;1;1;0;1;1
Rs-Humaita;3;3;1;1;1;1;0;0;1;1;0
Rs-Ibarama;1;1;1;1;1;1;1;1;1;1;0
Rs-Ibiaca;1;1;1;2;2;2;2;2;2;2;3
Rs-Ibiraiaras;2;2;2;2;2;2;2;2;2;1;1
Rs-Ibirapuita;0;0;0;0;0;0;0;0;0;0;0
Rs-Ibiruba;0;1;1;1;1;1;2;2;4;3;3
Rs-Igrejinha;1;1;1;1;1;1;1;1;1;1;1
Rs-Ijui;1;1;1;1;1;0;1;1;0;0;1
Rs-Ilopolis;0;0;0;0;0;0;0;0;1;1;1
Rs-Imbe;0;0;0;0;0;0;0;0;0;0;0
Rs-Imigrante;1;1;1;1;0;0;0;0;0;0;0
Rs-Independencia;0;0;0;0;0;0;0;0;0;0;0
Rs-Inhacora;0;0;0;0;0;0;0;0;0;0;0
Rs-Ipe;0;0;0;0;0;0;0;0;0;0;0
Rs-Ipiranga do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Irai;0;0;0;0;0;0;0;0;0;0;0
Rs-Itaara;0;0;0;0;0;0;0;0;0;0;1
Rs-Itacurubi;0;0;0;0;0;0;0;0;0;0;0
Rs-Itapuca;0;0;0;0;0;0;0;0;0;0;0
Rs-Itaqui;1;1;2;2;2;2;2;1;1;1;1
Rs-Itati;0;0;0;0;0;0;0;0;0;0;0
Rs-Itatiba do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Ivora;0;0;0;0;0;0;0;0;0;0;0
Rs-Ivoti;0;0;0;0;0;0;1;2;3;1;2
Rs-Jaboticaba;0;0;0;0;0;0;0;0;0;0;0
Rs-Jacuizinho;0;0;0;0;0;0;0;0;0;0;0
Rs-Jacutinga;0;0;0;0;0;0;0;0;0;1;0
Rs-Jaguarao;2;2;0;2;1;1;1;1;1;1;1
Rs-Jaguari;0;0;0;0;0;0;0;0;1;1;1
Rs-Jaquirana;0;0;0;0;0;0;0;0;0;0;0
Rs-Jari;0;0;0;0;0;0;0;0;0;0;0
Rs-Joia;0;0;0;0;0;0;0;0;0;0;0
Rs-Julio de Castilhos;6;5;5;5;3;4;3;1;3;5;6
Rs-Lagoa Bonita do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Lagoao;0;0;0;0;0;0;0;0;0;0;0
Rs-Lagoa dos Tres Cantos;0;0;0;0;0;0;0;0;0;0;0
Rs-Lagoa Vermelha;1;1;2;2;2;1;1;1;1;2;2
Rs-Lajeado;7;7;7;6;7;8;6;6;8;11;6
Rs-Lajeado do Bugre;0;0;0;0;0;0;0;0;0;0;0
Rs-Lavras do Sul;2;2;2;2;1;1;1;1;1;1;1
Rs-Liberato Salzano;1;1;1;0;0;0;0;1;1;0;0
Rs-Lindolfo Collor;0;0;0;0;0;0;0;0;1;1;1
Rs-Linha Nova;0;0;0;0;0;0;0;0;0;0;0
Rs-Machadinho;2;2;2;2;2;2;2;2;2;2;2
Rs-Macambara;0;0;0;0;0;0;0;0;0;0;0
Rs-Mampituba;0;0;0;0;0;0;0;0;0;0;0
Rs-Manoel Viana;1;1;1;1;1;1;1;0;0;0;1
Rs-Maquine;0;0;0;0;1;1;1;0;0;0;0
Rs-Marata;0;0;0;0;0;0;0;0;0;0;0
Rs-Marau;8;7;6;7;6;5;5;9;4;3;3
Rs-Marcelino Ramos;0;0;0;0;0;0;0;0;0;0;0
Rs-Mariana Pimentel;0;0;0;0;0;0;0;0;0;0;0
Rs-Mariano Moro;1;1;1;1;1;1;1;1;1;1;1
Rs-Marques de Souza;3;2;2;2;1;1;1;1;1;1;1
Rs-Mata;0;0;0;0;0;0;0;0;0;0;0
Rs-Mato Castelhano;0;1;2;0;0;0;0;1;1;1;1
Rs-Mato Leitao;2;2;2;3;4;3;4;4;2;2;2
Rs-Mato Queimado;0;0;0;0;0;0;0;0;0;0;0
Rs-Maximiliano de Almeida;0;0;0;0;0;0;0;0;0;0;0
Rs-Minas do Leao;0;1;1;1;1;0;0;1;1;1;1
Rs-Miraguai;2;2;2;1;1;2;1;1;1;1;0
Rs-Montauri;0;0;0;0;0;0;0;0;0;0;0
Rs-Monte Alegre dos Campos;0;0;0;0;0;0;0;0;0;0;0
Rs-Monte Belo do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Montenegro;5;8;8;6;5;5;5;6;6;5;5
Rs-Mormaco;0;0;0;0;0;0;0;0;0;0;0
Rs-Morrinhos do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Morro Redondo;2;2;2;2;2;2;2;2;2;2;2
Rs-Morro Reuter;2;2;2;2;3;3;3;3;3;4;4
Rs-Mostardas;1;1;1;0;1;1;1;2;2;2;1
Rs-Mucum;1;2;2;2;2;1;1;1;2;1;1
Rs-Muitos Capoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Muliterno;0;0;0;0;0;0;0;0;0;0;0
Rs-Nao-Me-Toque;0;0;2;1;2;2;0;0;0;0;0
Rs-Nicolau Vergueiro;0;0;0;0;0;0;0;0;0;0;0
Rs-Nonoai;0;0;0;0;0;0;0;0;0;0;0
Rs-Nova Alvorada;2;2;2;2;2;2;2;1;1;1;1
Rs-Nova Araca;3;3;3;2;3;2;2;2;1;1;1
Rs-Nova Bassano;2;2;2;2;2;1;1;1;1;1;1
Rs-Nova Boa Vista;1;1;1;1;1;0;0;0;0;0;1
Rs-Nova Brescia;1;1;1;1;1;1;1;0;0;0;0
Rs-Nova Candelaria;1;1;1;1;1;1;1;1;0;0;0
Rs-Nova Esperanca do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Nova Hartz;0;0;0;0;0;0;0;0;0;0;0
Rs-Nova Padua;1;1;1;1;1;1;1;1;1;1;1
Rs-Nova Palma;0;0;0;0;1;1;1;1;1;1;1
Rs-Nova Petropolis;7;8;7;7;7;7;7;7;6;6;6
Rs-Nova Prata;2;2;2;3;2;2;2;2;2;3;1
Rs-Nova Ramada;0;0;0;0;0;0;0;0;0;0;0
Rs-Nova Roma do Sul;5;4;4;4;4;4;4;3;3;4;4
Rs-Nova Santa Rita;1;1;1;0;0;0;0;0;0;0;0
Rs-Novo Cabrais;0;0;0;0;0;0;0;0;0;0;0
Rs-Novo Hamburgo;3;3;2;2;3;2;2;1;2;3;4
Rs-Novo Machado;0;0;0;0;0;0;0;0;0;0;0
Rs-Novo Tiradentes;0;0;0;0;0;0;0;0;0;0;0
Rs-Novo Xingu;0;0;0;0;0;0;0;0;0;0;0
Rs-Novo Barreiro;1;2;2;2;1;1;1;1;1;1;1
Rs-Osorio;2;2;2;3;3;3;3;3;3;3;2
Rs-Paim Filho;0;0;0;0;0;0;0;1;0;1;1
Rs-Palmares do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Palmeira das Missoes;1;1;1;1;2;2;1;1;1;1;1
Rs-Palmitinho;0;0;0;0;0;0;0;0;0;0;0
Rs-Panambi;1;1;1;1;1;1;1;1;1;1;1
Rs-Pantano Grande;1;1;1;1;2;1;2;1;0;0;0
Rs-Parai;1;1;1;2;2;2;1;1;1;1;1
Rs-Paraiso do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Pareci Novo;0;0;0;0;0;0;0;0;0;0;0
Rs-Parobe;2;3;3;4;3;3;3;2;2;2;2
Rs-Passa Sete;0;0;0;0;0;0;0;0;0;0;0
Rs-Passo do Sobrado;1;1;1;1;1;1;1;1;1;1;1
Rs-Passo Fundo;9;9;7;7;7;5;4;4;5;7;5
Rs-Paulo Bento;0;0;0;0;0;0;0;0;0;0;0
Rs-Paverama;2;2;2;2;2;2;2;2;2;3;2
Rs-Pedras Altas;0;0;0;0;0;0;0;0;0;0;0
Rs-Pedro Osorio;0;0;0;0;0;0;0;0;0;0;0
Rs-Pejucara;1;1;1;0;1;1;0;1;1;1;1
Rs-Pelotas;12;14;13;16;15;15;11;11;12;10;12
Rs-Picada Cafe;1;1;3;3;3;3;2;2;1;1;1
Rs-Pinhal;0;0;0;0;0;0;0;0;0;0;0
Rs-Pinhal da Serra;0;0;0;0;0;0;0;0;0;0;0
Rs-Pinhal Grande;1;1;0;0;0;0;1;1;1;1;0
Rs-Pinheirinho do Vale;1;0;0;0;0;0;0;0;0;0;0
Rs-Pinheiro Machado;0;0;0;1;1;1;1;1;1;1;1
Rs-Pinto Bandeira;0;0;0;0;0;0;0;0;0;0;0
Rs - Pinto Bandeira;0;0;0;0;0;0;0;0;0;0;0
Rs-Pirapo;0;0;0;0;0;0;0;0;0;0;0
Rs-Piratini;0;0;0;0;1;1;1;1;3;3;3
Rs-Planalto;1;1;1;1;1;1;2;2;2;3;2
Rs-Poco das Antas;1;1;1;1;1;1;2;1;0;0;0
Rs-Pontao;1;1;1;0;1;1;1;1;0;0;0
Rs-Ponte Preta;0;0;0;0;0;0;0;0;0;0;0
Rs-Portao;1;1;1;1;0;0;1;1;1;1;1
Rs-Porto Alegre;9;8;8;10;9;8;9;8;9;9;9
Rs-Porto Lucena;1;1;1;1;1;1;1;1;1;1;1
Rs-Porto Maua;0;0;0;0;0;0;0;0;0;0;0
Rs-Porto Vera Cruz;0;0;0;0;0;0;0;0;0;0;0
Rs-Porto Xavier;1;1;1;2;2;2;3;3;1;1;1
Rs-Pouso Novo;0;0;0;0;0;0;0;0;0;0;1
Rs-Presidente Lucena;2;1;1;1;1;1;1;1;1;1;1
Rs-Progresso;1;1;1;1;0;0;1;1;1;1;1
Rs-Protasio Alves;0;0;0;0;0;0;0;0;0;0;0
Rs-Putinga;1;1;1;1;2;3;3;2;2;2;2
Rs-Quarai;0;0;0;0;0;0;0;0;0;0;0
Rs-Quatro Irmaos;0;0;0;0;0;0;0;0;0;0;0
Rs-Quevedos;0;0;0;0;0;0;0;0;0;0;0
Rs-Quinze de Novembro;1;1;1;1;1;1;1;1;1;1;1
Rs-Redentora;1;1;0;0;0;0;0;0;0;0;0
Rs-Relvado;0;0;0;0;0;0;0;0;0;0;1
Rs-Restinga Seca;2;2;2;2;2;3;3;3;3;2;2
Rs-Rio dos Indios;0;0;0;0;0;0;0;0;0;0;0
Rs-Rio Grande;4;4;5;4;4;4;4;3;3;4;4
Rs-Rio Pardo;2;2;2;2;3;2;2;3;2;2;2
Rs-Riozinho;0;0;0;0;0;0;0;0;0;0;0
Rs-Roca Sales;3;4;4;4;3;5;4;3;1;1;1
Rs-Rodeio Bonito;1;1;0;0;0;0;0;0;0;0;1
Rs-Rolador;0;0;0;0;0;0;0;0;0;0;0
Rs-Rolante;5;6;6;5;5;5;6;6;6;5;4
Rs-Ronda Alta;1;1;1;1;1;1;1;1;1;1;1
Rs-Rondinha;1;1;1;1;1;1;1;0;0;1;0
Rs-Roque Gonzales;0;0;0;0;0;0;0;0;0;0;0
Rs-Rosario do Sul;1;1;1;1;2;3;4;2;1;0;1
Rs-Sagrada Familia;0;0;0;0;0;0;0;0;0;0;0
Rs-Saldanha Marinho;0;0;0;0;0;0;0;0;0;1;0
Rs-Salto do Jacui;0;0;0;0;0;0;0;0;0;0;0
Rs-Salvador das Missoes;1;0;0;0;0;0;0;0;0;0;0
Rs-Salvador do Sul;1;1;1;1;2;2;2;2;1;1;1
Rs-Sananduva;3;3;4;4;4;3;2;1;2;2;1
Rs-Santa Barbara do Sul;0;0;0;0;0;0;0;1;1;1;1
Rs-Santa Cecilia do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Santa Clara do Sul;1;1;1;1;0;1;1;1;1;1;1
Rs-Santa Cruz do Sul;9;9;10;11;11;12;9;10;9;10;8
Rs-Santa Maria;10;10;10;8;8;11;11;11;10;13;11
Rs-Santa Maria do Herval;2;2;2;1;1;1;2;2;2;2;2
Rs-Santa Margarida do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Santana da Boa Vista;0;0;0;0;0;0;0;0;0;0;0
Rs-Sant Ana do Livramento;7;7;6;5;5;5;3;2;2;2;4
Rs-Santa Rosa;6;4;4;5;5;4;4;4;3;3;4
Rs-Santa Tereza;0;0;0;0;0;0;0;0;0;0;0
Rs-Santa Vitoria do Palmar;4;3;3;3;3;3;3;4;4;4;4
Rs-Santiago;2;2;2;2;2;2;2;2;2;0;0
Rs-Santo Angelo;5;5;5;6;6;7;6;6;6;5;5
Rs-Santo Antonio do Palma;1;1;1;1;1;1;1;0;1;0;0
Rs-Santo Antonio da Patrulha;5;5;4;3;3;3;4;4;4;4;3
Rs-Santo Antonio das Missoes;1;1;1;1;1;1;1;1;1;0;0
Rs-Santo Antonio do Planalto;0;0;0;0;0;0;0;0;0;0;0
Rs-Santo Augusto;2;4;3;7;6;6;5;4;4;4;4
Rs-Santo Cristo;2;1;1;1;1;1;1;2;1;1;1
Rs-Santo Expedito do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Borja;2;2;2;2;2;2;2;3;3;2;3
Rs-Sao Domingos do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Francisco de Assis;1;1;0;0;0;0;0;0;0;0;0
Rs-Sao Francisco de Paula;1;1;1;1;1;1;1;1;1;1;1
Rs-Sao Gabriel;6;6;6;6;5;8;7;4;4;5;5
Rs-Sao Jeronimo;2;1;1;1;1;1;2;2;2;2;1
Rs-Sao Joao da Urtiga;0;0;0;0;0;0;0;1;0;1;1
Rs-Sao Joao do Polesine;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jorge;2;2;1;1;1;1;1;1;1;1;1
Rs-Sao Jose das Missoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jose do Herval;2;1;1;1;2;1;1;1;1;1;2
Rs-Sao Jose do Hortencio;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jose do Inhacora;0;0;0;0;1;1;1;1;1;2;1
Rs-Sao Jose do Norte;0;0;0;0;0;0;0;0;0;1;1
Rs-Sao Jose do Ouro;1;1;1;1;1;0;0;1;0;1;1
Rs-Sao Jose do Sul;2;2;1;1;1;1;1;1;1;1;1
Rs-Sao Jose dos Ausentes;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Leopoldo;4;4;4;4;6;6;6;6;5;3;2
Rs-Sao Lourenco do Sul;6;6;5;6;6;7;7;6;6;6;6
Rs-Sao Luiz Gonzaga;4;3;4;4;2;5;3;2;3;4;3
Rs-Sao Marcos;2;2;2;2;2;2;2;1;1;1;1
Rs-Sao Martinho;1;1;1;1;0;0;0;2;2;0;1
Rs-Sao Martinho da Serra;1;1;1;1;1;0;0;0;0;0;0
Rs-Sao Miguel das Missoes;1;1;1;1;1;1;1;0;0;0;1
Rs-Sao Nicolau;0;0;0;0;0;0;0;1;1;1;1
Rs-Sao Paulo das Missoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Pedro da Serra;1;1;1;1;1;1;1;1;1;1;1
Rs-Sao Pedro das Missoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Pedro do Butia;1;1;1;1;1;1;1;0;0;0;0
Rs-Sao Pedro do Sul;2;2;2;3;3;3;3;3;3;3;3
Rs-Sao Sebastiao do Cai;4;4;4;4;4;4;4;5;3;3;2
Rs-Sao Sepe;1;1;1;2;2;2;2;2;2;2;1
Rs-Sao Valentim;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Valentim do Sul;0;0;1;1;1;1;2;1;1;1;0
Rs-Sao Valerio do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Vendelino;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Vicente do Sul;1;1;2;2;1;0;0;1;1;1;0
Rs-Sapiranga;2;4;1;2;3;4;4;4;3;5;4
Rs-Sapucaia do Sul;2;1;3;2;1;1;1;2;2;2;1
Rs-Sarandi;3;3;3;3;3;3;3;3;3;2;3
Rs-Seberi;2;2;3;5;3;2;3;3;1;1;1
Rs-Sede Nova;0;0;0;1;0;0;0;0;0;0;0
Rs-Segredo;1;1;1;1;1;1;1;1;0;0;0
Rs-Selbach;1;1;1;1;0;0;1;1;1;2;2
Rs-Senador Salgado Filho;1;1;1;1;1;1;1;1;1;1;0
Rs-Sentinela do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Serafina Correa;1;2;1;1;2;2;2;2;2;2;2
Rs-Serio;0;0;0;0;0;0;0;0;0;0;0
Rs-Sertao;1;1;1;2;1;1;1;1;1;1;1
Rs-Sertao Santana;1;1;1;1;1;1;1;2;1;0;1
Rs-Sete de Setembro;0;0;0;0;0;0;0;0;0;0;0
Rs-Severiano de Almeida;0;0;0;0;0;0;0;0;0;0;0
Rs-Silveira Martins;0;0;0;0;1;0;1;1;1;1;0
Rs-Sinimbu;0;0;0;0;0;0;0;0;0;1;1
Rs-Sobradinho;1;1;1;1;1;1;1;1;1;0;0
Rs-Soledade;2;2;2;2;1;1;1;1;2;2;3
Rs-Tabai;0;0;0;0;0;0;0;0;0;0;0
Rs-Tapejara;4;4;4;4;4;3;4;4;3;3;6
Rs-Tapera;0;0;0;0;0;0;0;0;0;0;0
Rs-Tapes;0;0;0;0;0;2;2;1;2;2;1
Rs-Taquara;8;9;9;11;10;9;10;8;10;11;11
Rs-Taquari;1;1;1;1;1;1;1;1;1;1;1
Rs-Taquarucu do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Tavares;1;1;2;2;2;2;2;2;2;2;2
Rs-Tenente Portela;0;0;0;0;0;0;0;0;0;1;1
Rs-Terra de Areia;2;2;2;2;3;2;2;1;1;2;2
Rs-Teutonia;3;3;4;5;5;5;5;4;3;4;3
Rs-Tio Hugo;2;2;2;2;2;0;0;0;0;0;0
Rs-Tiradentes do Sul;0;0;0;1;1;1;0;0;0;0;0
Rs-Toropi;0;0;0;0;0;0;0;0;0;0;0
Rs-Torres;0;1;1;0;0;0;0;0;0;0;0
Rs-Tramandai;0;0;0;0;0;0;0;0;0;0;0
Rs-Travesseiro;0;0;0;0;0;0;0;0;0;0;1
Rs-Tres Arroios;1;1;1;0;0;0;0;0;0;0;0
Rs-Tres Cachoeiras;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres Coroas;3;1;3;3;3;2;1;2;1;1;1
Rs-Tres de Maio;3;3;3;3;4;4;3;3;3;5;6
Rs-Tres Forquilhas;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres Palmeiras;0;0;0;0;0;0;0;1;0;0;0
Rs-Tres Passos;4;3;4;4;4;3;3;3;3;3;3
Rs-Trindade do Sul;2;3;3;2;1;1;0;0;0;0;0
Rs-Triunfo;5;5;4;5;6;5;5;3;4;3;3
Rs-Tucunduva;2;2;2;2;2;2;1;1;1;1;1
Rs-Tunas;0;0;0;0;0;0;0;0;0;0;0
Rs-Tupanci do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Tupancireta;1;2;4;3;2;3;3;4;3;3;2
Rs-Tupandi;0;0;0;0;0;0;0;0;0;1;0
Rs-Tuparendi;0;0;1;1;1;1;0;0;0;0;0
Rs-Turucu;0;0;0;0;0;0;0;0;0;0;0
Rs-Ubiretama;0;0;0;0;0;0;0;0;0;0;0
Rs-Uniao da Serra;0;0;0;0;0;0;0;0;0;0;0
Rs-Unistalda;0;0;0;0;0;0;0;0;0;0;0
Rs-Uruguaiana;0;1;1;1;1;3;3;2;2;2;1
Rs-Vacaria;1;1;1;1;1;1;2;2;3;2;1
Rs-Vale Verde;1;0;1;0;0;0;0;0;0;0;0
Rs-Vale do Sol;0;0;0;0;0;0;0;0;0;0;1
Rs-Vale Real;0;0;0;0;0;0;0;0;0;0;0
Rs-Vanini;0;0;0;0;0;0;0;0;0;0;0
Rs-Venancio Aires;9;9;10;11;9;9;9;8;9;10;7
Rs-Vera Cruz;3;3;4;4;4;4;4;4;5;4;4
Rs-Veranopolis;1;3;3;2;2;2;1;1;2;1;0
Rs-Vespasiano Correa;0;0;0;0;0;0;0;0;0;0;0
Rs-Viadutos;2;1;1;1;1;1;1;1;1;1;1
Rs-Viamao;3;3;3;2;2;2;1;2;2;3;3
Rs-Vicente Dutra;0;0;0;0;0;0;0;0;0;0;0
Rs-Victor Graeff;0;0;0;0;0;0;0;0;0;0;0
Rs-Vila Flores;1;1;1;1;1;1;1;1;1;1;1
Rs-Vila Langaro;1;1;1;1;1;1;0;0;0;1;0
Rs-Vila Maria;2;1;2;3;2;2;2;2;2;2;2
Rs-Vila Nova do Sul;0;1;1;1;1;0;0;1;1;1;1
Rs-Vista Alegre;2;2;2;2;2;2;2;2;2;2;2
Rs-Vista Alegre do Prata;0;0;0;0;0;0;0;0;0;1;1
