Município;2021;2020;2019;2018;2017
Mg-Grupiara;19;23;17;18;19
Mg-Guanhaes;230;203;229;231;215
Mg-Guape;69;58;56;66;69
Mg-Guaraciaba;28;23;15;65;70
Mg-Guaraciama;4;2;2;2;2
Mg-Guaranesia;64;65;64;55;52
Mg-Guarani;189;154;168;176;196
Mg-Guarara;40;44;43;50;53
Mg-Guarda-Mor;151;150;127;119;348
Mg-Guaxupe;19;17;10;15;16
Mg-Guidoval;7;6;3;4;3
Mg-Guimarania;119;100;100;76;84
Mg-Guiricema;9;9;14;13;14
Mg-Gurinhata;257;265;280;294;281
Mg-Heliodora;49;50;18;11;10
Mg-Iapu;35;36;40;40;59
Mg-Ibertioga;75;22;33;34;38
Mg-Ibia;348;336;365;390;355
Mg-Ibiai;35;41;32;40;40
Mg-Ibiracatu;1;1;1;2;6
Mg-Ibiraci;6;15;6;17;30
Mg-Ibirite;9;8;7;4;4
Mg-Ibitiura de Minas;5;4;4;4;4
Mg-Ibituruna;38;32;40;38;37
Mg-Icarai de Minas;4;5;4;5;3
Mg-Igarape;44;42;37;51;25
Mg-Igaratinga;95;145;139;141;156
Mg-Iguatama;73;74;79;81;84
Mg-Ijaci;21;22;22;23;23
Mg-Ilicinea;8;7;6;10;9
Mg-Imbe de Minas;6;7;9;5;8
Mg-Inconfidentes;34;33;37;38;36
Mg-Indaiabira;4;3;3;2;2
Mg-Indianopolis;75;73;80;78;71
Mg-Ingai;102;88;103;115;114
Mg-Inhapim;36;41;55;61;70
Mg-Inhauma;252;240;242;280;289
Mg-Inimutaba;154;145;155;161;138
Mg-Ipaba;3;8;7;9;7
Mg-Ipanema;54;51;64;63;70
Mg-Ipatinga;27;29;25;26;37
Mg-Ipiacu;137;145;127;121;121
Mg-Ipuiuna;5;3;5;6;4
Mg-Irai de Minas;34;43;49;44;45
Mg-Itabira;117;129;137;138;149
Mg-Itabirinha;10;7;8;18;21
Mg-Itabirito;67;74;61;54;52
Mg-Itacambira;3;1;0;0;2
Mg-Itacarambi;68;56;58;54;67
Mg-Itaguara;74;73;67;84;94
Mg-Itaipe;18;21;16;15;18
Mg-Itajuba;105;108;117;112;108
Mg-Itamarandiba;27;50;63;47;69
Mg-Itamarati de Minas;13;11;13;11;7
Mg-Itambacuri;252;270;307;325;360
Mg-Itambe do Mato Dentro;10;12;12;12;14
Mg-Itamogi;9;7;9;6;6
Mg-Itamonte;45;32;31;31;37
Mg-Itanhandu;88;81;94;110;109
Mg-Itanhomi;45;41;48;63;66
Mg-Itaobim;30;26;32;28;36
Mg-Itapagipe;190;212;239;256;233
Mg-Itapecerica;171;123;164;127;130
Mg-Itapeva;39;33;31;30;33
Mg-Itatiaiucu;22;22;31;35;39
Mg-Itau de Minas;12;6;9;24;25
Mg-Itauna;250;257;374;391;391
Mg-Itaverava;14;11;13;13;15
Mg-Itinga;25;19;25;27;19
Mg-Itueta;10;12;14;18;14
Mg-Ituiutaba;604;621;634;655;741
Mg-Itumirim;29;26;30;49;51
Mg-Iturama;230;245;261;265;298
Mg-Itutinga;42;43;55;54;58
Mg-Jaboticatubas;77;58;58;60;65
Mg-Jacinto;116;109;128;125;128
Mg-Jacui;11;10;9;10;56
Mg-Jacutinga;24;18;24;30;35
Mg-Jaguaracu;26;26;30;34;39
Mg-Jaiba;149;147;144;129;143
Mg-Jampruca;57;64;68;72;72
Mg-Janauba;219;199;201;242;236
Mg-Januaria;155;140;138;155;154
Mg-Japaraiba;28;27;17;25;24
Mg-Japonvar;6;8;10;10;10
Mg-Jeceaba;10;11;12;11;7
Mg-Jenipapo de Minas;0;0;0;0;1
Mg-Jequeri;64;72;56;55;54
Mg-Jequitai;71;90;105;208;220
Mg-Jequitiba;117;121;138;152;131
Mg-Jequitinhonha;253;253;272;275;313
Mg-Jesuania;112;105;94;87;85
Mg-Joaima;192;173;198;188;202
Mg-Joanesia;4;2;6;3;2
Mg-Joao Monlevade;10;13;11;14;10
Mg-Joao Pinheiro;660;588;615;657;674
Mg-Joaquim Felicio;42;40;26;37;36
Mg-Jordania;124;128;143;144;135
Mg-Jose Goncalves de Minas;0;0;0;0;0
Mg-Jose Raydan;7;7;9;11;9
Mg-Josenopolis;0;0;0;0;0
Mg-Nova Uniao;24;17;23;63;60
Mg-Juatuba;17;20;32;49;48
Mg-Juiz de Fora;408;438;484;539;669
Mg-Juramento;92;77;90;91;90
Mg-Juruaia;3;3;3;2;1
Mg-Juvenilia;28;31;19;29;29
Mg-Ladainha;31;31;29;27;31
Mg-Lagamar;114;102;116;105;95
Mg-Lagoa da Prata;175;180;179;195;216
Mg-Lagoa dos Patos;36;37;36;30;27
Mg-Lagoa Dourada;42;49;48;57;112
Mg-Lagoa Formosa;329;330;324;326;325
Mg-Lagoa Grande;231;237;224;210;204
Mg-Lagoa Santa;47;47;42;36;46
Mg-Lajinha;13;10;12;10;28
Mg-Lambari;6;6;6;4;6
Mg-Lamim;2;2;4;3;3
Mg-Laranjal;35;47;37;35;37
Mg-Lassance;272;225;267;212;208
Mg-Lavras;117;151;164;172;162
Mg-Leandro Ferreira;78;72;108;99;104
Mg-Leme do Prado;1;1;1;0;0
Mg-Leopoldina;495;477;548;602;658
Mg-Liberdade;72;71;72;80;77
Mg-Lima Duarte;321;318;326;349;353
Mg-Limeira do Oeste;102;89;129;120;139
Mg-Lontra;4;3;5;6;6
Mg-Luisburgo;10;10;9;8;6
Mg-Luislandia;3;2;7;2;1
Mg-Luminarias;49;45;49;49;57
Mg-Luz;421;393;425;386;409
Mg-Machacalis;68;63;74;63;75
Mg-Machado;25;24;18;22;33
Mg-Madre de Deus de Minas;99;93;101;90;98
Mg-Malacacheta;54;60;56;67;82
Mg-Mamonas;0;0;0;0;0
Mg-Manga;40;55;39;53;67
Mg-Manhuacu;8;12;11;15;14
Mg-Manhumirim;0;0;1;1;0
Mg-Mantena;69;68;75;66;77
Mg-Maravilhas;68;52;65;62;62
Mg-Mar de Espanha;164;168;148;159;137
Mg-Maria da Fe;16;22;18;19;18
Mg-Mariana;36;35;36;41;44
Mg-Marilac;93;106;78;75;72
Mg-Mario Campos;1;0;0;0;0
Mg-Maripa de Minas;31;30;29;39;30
Mg-Marlieria;78;69;63;63;41
Mg-Marmelopolis;3;10;5;12;17
Mg-Martinho Campos;160;205;228;177;194
Mg-Martins Soares;2;1;2;3;3
Mg-Mata Verde;12;9;10;7;9
Mg-Materlandia;66;59;73;66;56
Mg-Mateus Leme;71;64;79;76;78
Mg-Matias Barbosa;94;98;88;85;57
Mg-Matias Cardoso;85;93;93;98;107
Mg-Matipo;14;20;15;19;20
Mg-Mato Verde;3;5;5;7;5
Mg-Matozinhos;105;133;145;166;169
Mg-Matutina;46;70;73;75;60
Mg-Medeiros;65;61;65;61;57
Mg-Medina;47;53;66;75;84
Mg-Mendes Pimentel;30;19;19;19;13
Mg-Merces;57;58;76;67;84
Mg-Mesquita;13;8;14;14;14
Mg-Minas Novas;0;0;0;0;6
Mg-Minduri;38;35;39;47;55
Mg-Mirabela;34;26;15;31;39
Mg-Miradouro;81;86;91;84;95
Mg-Mirai;78;83;82;88;98
Mg-Miravania;0;0;0;1;2
Mg-Moeda;17;14;19;16;8
Mg-Moema;67;70;67;69;56
Mg-Monjolos;63;59;72;79;82
Mg-Monsenhor Paulo;26;23;23;21;23
Mg-Montalvania;36;33;34;36;33
Mg-Monte Alegre de Minas;467;425;404;393;382
Mg-Monte Azul;22;21;32;17;27
Mg-Monte Belo;5;2;9;6;6
Mg-Monte Carmelo;221;221;234;231;194
Mg-Monte Formoso;14;9;10;13;13
Mg-Monte Santo de Minas;54;48;61;56;45
Mg-Montes Claros;526;525;616;643;654
Mg-Monte Siao;28;30;27;30;30
Mg-Montezuma;4;0;1;3;3
Mg-Morada Nova de Minas;96;96;98;141;159
Mg-Morro da Garca;146;144;133;140;140
Mg-Morro do Pilar;9;6;12;16;14
Mg-Munhoz;2;2;2;2;2
Mg-Muriae;388;416;497;500;559
Mg-Mutum;104;112;132;108;98
Mg-Muzambinho;15;13;12;12;13
Mg-Nacip Raydan;11;13;7;8;10
Mg-Nanuque;456;414;439;492;481
Mg-Naque;40;46;50;45;41
Mg-Natalandia;33;29;34;37;69
Mg-Natercia;5;4;5;7;5
Mg-Nazareno;86;80;79;100;89
Mg-Nepomuceno;18;29;23;23;24
Mg-Ninheira;2;3;5;5;6
Mg-Nova Belem;1;1;2;3;5
Mg-Nova Era;55;60;56;48;48
Mg-Nova Lima;10;4;6;10;9
Mg-Nova Modica;99;94;94;64;94
Mg-Nova Ponte;35;42;52;53;54
Mg-Nova Porteirinha;49;38;34;41;47
Mg-Nova Resende;0;0;2;1;1
Mg-Nova Serrana;84;89;94;80;95
Mg-Novo Cruzeiro;27;17;32;31;34
Mg-Novo Oriente de Minas;35;45;44;48;33
Mg-Novorizonte;0;0;0;1;1
Mg-Olaria;26;26;26;27;32
Mg-Olhos-D Agua;4;5;4;7;15
Mg-Olimpio Noronha;13;13;12;16;13
Mg-Oliveira;196;180;186;193;204
Mg-Oliveira Fortes;10;4;11;6;8
Mg-Onca de Pitangui;80;80;51;75;80
Mg-Oratorios;36;31;31;44;47
Mg-Orizania;0;0;0;0;0
Mg-Ouro Branco;8;6;9;17;5
Mg-Ouro Fino;93;97;94;72;79
Mg-Ouro Preto;68;62;61;60;44
Mg-Ouro Verde de Minas;30;27;29;22;23
Mg-Padre Carvalho;0;1;1;1;0
Mg-Padre Paraiso;13;14;10;15;17
Mg-Paineiras;64;62;56;61;64
Mg-Pains;99;103;107;121;121
Mg-Pai Pedro;31;22;24;20;17
Mg-Paiva;9;10;9;5;5
Mg-Palma;78;77;72;62;45
Mg-Palmopolis;26;26;24;28;22
Mg-Papagaios;77;76;100;118;120
Mg-Paracatu;554;579;552;549;575
Mg-Para de Minas;436;398;409;411;401
Mg-Paraguacu;34;33;29;27;26
Mg-Paraisopolis;72;115;118;111;112
Mg-Paraopeba;403;347;329;325;320
Mg-Passabem;7;6;10;16;13
Mg-Passa Quatro;60;61;70;88;98
Mg-Passa Tempo;167;158;156;156;156
Mg-Passa-Vinte;23;22;27;26;27
Mg-Passos;738;700;733;613;644
Mg-Patis;9;11;8;13;12
Mg-Patos de Minas;1095;1006;1022;970;887
Mg-Patrocinio;485;484;508;551;562
Mg-Patrocinio do Muriae;40;46;45;47;42
Mg-Paula Candido;10;12;15;11;18
Mg-Paulistas;39;32;32;27;21
Mg-Pavao;158;151;144;152;165
Mg-Pecanha;76;86;92;85;90
Mg-Pedra Azul;140;148;165;181;179
Mg-Pedra Bonita;0;0;0;0;0
Mg-Pedra do Anta;17;17;14;14;21
Mg-Pedra do Indaia;32;38;42;44;44
Mg-Pedra Dourada;4;4;6;6;5
Mg-Pedralva;48;45;50;59;55
Mg-Pedras de Maria da Cruz;82;75;74;94;86
Mg-Pedrinopolis;36;39;43;34;42
Mg-Pedro Leopoldo;164;166;173;199;186
Mg-Pedro Teixeira;18;20;18;21;18
Mg-Pequeri;40;52;57;61;62
Mg-Pequi;86;89;99;88;101
Mg-Perdigao;41;45;59;58;62
Mg-Perdizes;418;497;484;578;379
Mg-Perdoes;67;55;57;50;56
Mg-Periquito;35;37;32;32;32
Mg-Pescador;50;49;49;55;59
Mg-Piau;65;67;77;70;51
Mg-Piedade de Caratinga;2;2;2;6;3
Mg-Piedade de Ponte Nova;39;43;46;51;58
Mg-Piedade do Rio Grande;81;79;78;79;82
Mg-Piedade dos Gerais;12;13;16;13;15
Mg-Pimenta;75;66;71;53;69
Mg-Pingo-D Agua;22;17;16;23;2
Mg-Pintopolis;27;18;14;18;17
Mg-Piracema;90;83;94;103;107
Mg-Pirajuba;8;9;8;8;7
Mg-Piranga;30;47;41;43;41
Mg-Pirangucu;50;50;53;60;57
Mg-Piranguinho;45;38;48;46;56
Mg-Pirapetinga;70;85;42;84;66
Mg-Pirapora;134;133;119;108;107
Mg-Pirauba;55;47;49;46;55
Mg-Pitangui;143;113;160;139;190
Mg-Piumhi;186;138;196;204;219
Mg-Planura;1;2;3;3;6
Mg-Poco Fundo;21;25;22;24;21
Mg-Pocos de Caldas;72;75;68;39;35
Mg-Pocrane;29;30;31;33;34
Mg-Pompeu;111;133;128;135;128
Mg-Ponte Nova;167;171;149;186;207
Mg-Ponto Chique;34;33;28;27;26
Mg-Ponto dos Volantes;20;23;19;20;18
Mg-Porteirinha;57;62;66;69;69
Mg-Porto Firme;22;25;16;30;22
Mg-Pote;92;82;90;98;78
Mg-Pouso Alegre;96;82;92;76;94
Mg-Pouso Alto;179;182;179;179;166
Mg-Prados;22;18;31;37;32
Mg-Prata;994;1015;1023;980;1034
Mg-Pratapolis;48;51;50;57;54
Mg-Pratinha;52;29;29;18;25
Mg-Presidente Bernardes;4;4;6;4;4
Mg-Presidente Juscelino;95;108;98;104;113
Mg-Presidente Kubitschek;8;7;7;9;9
Mg-Presidente Olegario;260;309;319;294;309
Mg-Alto Jequitiba;4;5;2;3;0
Mg-Prudente de Morais;60;48;44;50;50
Mg-Quartel Geral;49;45;51;47;41
Mg-Queluzito;61;53;51;37;41
Mg-Raposos;0;0;0;0;0
Mg-Raul Soares;151;167;188;189;214
Mg-Recreio;80;47;48;83;34
Mg-Reduto;0;3;3;3;5
Mg-Resende Costa;67;64;70;71;72
Mg-Resplendor;60;75;120;143;115
Mg-Ressaquinha;37;41;39;18;16
Mg-Riachinho;76;73;86;79;69
Mg-Riacho dos Machados;2;3;6;4;3
Mg-Ribeirao das Neves;24;20;22;21;17
Mg-Ribeirao Vermelho;7;6;7;11;7
Mg-Rio Acima;10;6;7;2;5
Mg-Rio Casca;196;230;231;245;267
Mg-Rio Doce;21;24;24;23;26
Mg-Rio do Prado;47;50;46;39;47
Mg-Rio Espera;4;3;4;4;4
Mg-Rio Manso;15;11;18;16;17
Mg-Rio Novo;91;87;85;85;78
Mg-Rio Paranaiba;151;145;140;126;142
Mg-Rio Pardo de Minas;11;4;5;6;2
Mg-Rio Piracicaba;93;88;91;107;109
Mg-Rio Pomba;97;87;109;109;115
Mg-Rio Preto;81;83;87;98;114
Mg-Rio Vermelho;39;31;37;46;46
Mg-Ritapolis;84;73;66;80;70
Mg-Rochedo de Minas;47;44;52;28;23
Mg-Rodeiro;9;6;7;4;4
Mg-Romaria;11;15;19;20;20
Mg-Rosario da Limeira;11;7;6;19;7
Mg-Rubelita;13;16;17;17;14
Mg-Rubim;139;142;145;151;154
Mg-Sabara;8;7;9;9;12
Mg-Sabinopolis;156;122;175;154;158
Mg-Sacramento;364;354;364;366;417
Mg-Salinas;72;83;78;87;74
Mg-Salto da Divisa;140;155;145;188;149
Mg-Santa Barbara;5;8;6;10;18
Mg-Santa Barbara do Leste;0;0;0;0;0
Mg-Santa Barbara do Monte Verde;109;75;84;84;76
Mg-Santa Barbara do Tugurio;21;23;24;12;16
Mg-Santa Cruz de Minas;0;0;0;0;0
Mg-Santa Cruz de Salinas;0;0;0;0;0
Mg-Santa Cruz do Escalvado;61;71;74;66;74
Mg-Santa Efigenia de Minas;7;6;7;5;5
Mg-Santa Fe de Minas;96;47;97;51;50
Mg-Santa Helena de Minas;4;4;4;4;6
Mg-Santa Juliana;102;103;94;98;84
Mg-Santa Luzia;34;41;39;38;32
Mg-Santa Margarida;0;0;0;1;1
Mg-Santa Maria de Itabira;140;136;147;172;114
Mg-Santa Maria do Salto;20;22;18;18;19
Mg-Santa Maria do Suacui;62;58;56;57;58
Mg-Santana da Vargem;3;2;3;4;4
Mg-Santana de Cataguases;21;24;30;18;19
Mg-Santana de Pirapama;59;66;61;69;67
Mg-Santana do Deserto;92;109;97;112;120
Mg-Santana do Garambeu;40;18;16;14;17
Mg-Santana do Jacare;8;3;3;5;12
Mg-Santana do Manhuacu;18;28;21;22;32
Mg-Santana do Paraiso;28;27;37;44;31
Mg-Santana do Riacho;8;9;7;10;11
Mg-Santana dos Montes;27;25;33;31;34
Mg-Santa Rita de Caldas;37;36;33;36;44
Mg-Santa Rita de Jacutinga;57;61;80;79;82
Mg-Santa Rita de Minas;10;10;6;6;6
Mg-Santa Rita de Ibitipoca;43;37;45;40;26
Mg-Santa Rita do Itueto;10;12;19;13;18
Mg-Santa Rita do Sapucai;93;85;92;93;64
Mg-Santa Rosa da Serra;23;18;23;26;29
Mg-Santa Vitoria;537;533;583;635;567
Mg-Santo Antonio do Amparo;18;18;16;18;24
Mg-Santo Antonio do Aventureiro;64;61;61;58;52
Mg-Santo Antonio do Grama;84;80;76;49;55
Mg-Santo Antonio do Itambe;55;37;38;34;36
Mg-Santo Antonio do Jacinto;20;19;20;23;22
Mg-Santo Antonio do Monte;263;236;254;241;255
Mg-Santo Antonio do Retiro;0;0;0;0;0
Mg-Santo Antonio do Rio Abaixo;5;3;4;4;7
Mg-Santo Hipolito;147;138;126;140;79
Mg-Santos Dumont;124;76;127;130;137
Mg-Sao Bento Abade;15;14;19;26;20
Mg-Sao Bras do Suacui;13;8;9;9;10
Mg-Sao Domingos das Dores;3;3;3;3;2
Mg-Sao Domingos do Prata;116;130;130;147;164
Mg-Sao Felix de Minas;12;15;19;15;15
Mg-Sao Francisco;101;114;112;100;117
Mg-Sao Francisco de Paula;13;18;27;24;22
Mg-Sao Francisco de Sales;94;100;113;107;105
Mg-Sao Francisco do Gloria;62;68;65;57;57
Mg-Sao Geraldo;37;48;44;44;47
Mg-Sao Geraldo da Piedade;11;18;12;12;16
Mg-Sao Geraldo do Baixio;29;35;33;42;42
Mg-Sao Goncalo do Abaete;74;61;61;76;74
Mg-Sao Goncalo do Para;38;33;35;73;46
Mg-Sao Goncalo do Rio Abaixo;75;85;77;65;70
Mg-Sao Goncalo do Sapucai;224;211;209;251;236
Mg-Sao Gotardo;244;177;201;173;164
Mg-Sao Joao Batista do Gloria;282;300;327;316;306
Mg-Sao Joao da Lagoa;32;33;33;33;36
Mg-Sao Joao da Mata;8;9;9;5;4
Mg-Sao Joao da Ponte;741;640;426;213;356
Mg-Sao Joao das Missoes;3;0;2;2;0
Mg-Sao Joao Del Rei;81;100;111;98;115
Mg-Sao Joao do Manhuacu;0;0;0;0;0
Mg-Sao Joao do Manteninha;20;19;25;20;22
Mg-Sao Joao do Oriente;15;16;24;27;37
Mg-Sao Joao do Pacui;7;6;5;9;5
Mg-Sao Joao do Paraiso;2;2;4;1;1
Mg-Sao Joao Evangelista;62;73;86;75;65
Mg-Sao Joao Nepomuceno;99;139;143;181;194
Mg-Sao Joaquim de Bicas;17;20;17;12;22
Mg-Sao Jose da Barra;107;105;103;72;111
Mg-Sao Jose da Lapa;9;13;11;11;10
Mg-Sao Jose da Safira;17;29;14;27;32
Mg-Sao Jose da Varginha;112;81;73;62;65
Mg-Sao Jose do Alegre;17;14;20;25;32
Mg-Sao Jose do Divino;21;28;31;25;29
Mg-Sao Jose do Goiabal;31;32;40;48;47
Mg-Sao Jose do Jacuri;14;7;4;18;15
Mg-Sao Jose do Mantimento;0;0;0;0;0
Mg-Sao Lourenco;28;26;20;18;21
Mg-Sao Miguel do Anta;3;2;2;1;1
Mg-Sao Pedro da Uniao;48;46;33;31;19
Mg-Sao Pedro dos Ferros;165;149;147;170;195
Mg-Sao Pedro do Suacui;30;30;27;22;20
Mg-Sao Romao;57;46;45;48;52
Mg-Sao Roque de Minas;77;55;59;72;73
Mg-Sao Sebastiao da Bela Vista;35;35;29;30;42
Mg-Sao Sebastiao da Vargem Alegre;3;5;4;2;3
Mg-Sao Sebastiao do Anta;0;1;1;1;1
Mg-Sao Sebastiao do Maranhao;10;4;4;5;5
Mg-Sao Sebastiao do Oeste;103;97;111;111;102
Mg-Sao Sebastiao do Paraiso;146;145;189;103;90
Mg-Sao Sebastiao do Rio Preto;6;5;6;12;9
Mg-Sao Sebastiao do Rio Verde;18;22;22;24;23
Mg-Sao Tiago;124;94;127;123;119
Mg-Sao Tomas de Aquino;25;27;26;18;22
Mg-Sao Thome das Letras;20;18;14;11;13
Mg-Sao Vicente de Minas;157;138;159;157;187
Mg-Sapucai-Mirim;21;16;19;18;16
Mg-Sardoa;10;5;7;9;7
Mg-Sarzedo;8;11;7;9;10
Mg-Setubinha;5;4;5;4;3
Mg-Sem-Peixe;4;3;7;7;3
Mg-Senador Amaral;0;0;0;1;0
Mg-Senador Cortes;63;49;69;74;66
Mg-Senador Firmino;15;14;22;21;22
Mg-Senador Jose Bento;3;0;2;0;0
Mg-Senador Modestino Goncalves;17;14;13;15;11
Mg-Senhora de Oliveira;20;24;24;21;15
Mg-Senhora do Porto;53;45;56;48;57
Mg-Senhora dos Remedios;8;8;7;8;5
Mg-Sericita;0;0;0;1;1
Mg-Seritinga;8;7;11;8;10
Mg-Serra Azul de Minas;20;7;9;9;11
Mg-Serra da Saudade;41;39;46;46;47
Mg-Serra dos Aimores;85;65;77;69;76
Mg-Serra do Salitre;195;153;178;163;134
Mg-Serrania;11;16;16;15;16
Mg-Serranopolis de Minas;15;15;16;16;11
Mg-Serranos;89;91;94;85;90
Mg-Serro;227;156;160;150;149
Mg-Sete Lagoas;216;226;227;251;250
Mg-Silveirania;34;49;46;41;38
Mg-Silvianopolis;71;77;50;12;89
Mg-Simao Pereira;66;74;73;79;77
Mg-Simonesia;1;2;2;1;0
Mg-Sobralia;29;29;29;33;35
Mg-Soledade de Minas;40;39;54;57;54
Mg-Tabuleiro;60;53;59;56;59
Mg-Taiobeiras;23;20;19;16;18
Mg-Taparuba;36;32;28;35;39
Mg-Tapira;88;76;86;70;85
Mg-Tapirai;17;19;24;23;20
Mg-Taquaracu de Minas;78;79;79;102;91
Mg-Tarumirim;75;85;92;91;90
Mg-Teixeiras;18;17;15;15;14
Mg-Teofilo Otoni;760;667;684;748;772
Mg-Timoteo;4;4;4;3;4
Mg-Tiradentes;4;4;4;9;9
Mg-Tiros;206;184;197;210;180
Mg-Tocantins;34;36;36;40;35
Mg-Tocos do Moji;7;6;6;6;6
Mg-Toledo;0;0;0;0;0
Mg-Tombos;101;109;108;104;103
Mg-Tres Coracoes;228;198;223;189;208
Mg-Tres Marias;51;65;80;67;87
Mg-Tres Pontas;20;19;20;16;12
Mg-Tumiritinga;50;65;68;79;71
Mg-Tupaciguara;480;449;431;363;373
Mg-Turmalina;3;3;3;3;1
Mg-Turvolandia;54;47;50;109;43
Mg-Uba;73;74;72;67;64
Mg-Ubai;19;13;10;10;12
Mg-Ubaporanga;11;12;14;19;17
Mg-Uberaba;1189;1133;1349;1430;1608
Mg-Uberlandia;1121;1063;1120;1064;1032
Mg-Umburatiba;64;44;56;63;64
Mg-Unai;845;790;818;788;895
Mg-Uniao de Minas;169;137;156;137;132
Mg-Uruana de Minas;17;19;18;19;26
Mg-Urucania;25;25;18;17;20
Mg-Urucuia;51;46;45;38;43
Mg-Vargem Alegre;15;16;16;19;14
Mg-Vargem Bonita;11;12;11;23;24
Mg-Vargem Grande do Rio Pardo;0;0;0;1;1
Mg-Varginha;26;27;26;14;10
Mg-Varjao de Minas;60;61;69;73;79
Mg-Varzea da Palma;333;316;329;284;282
Mg-Varzelandia;13;12;12;17;7
Mg-Vazante;288;246;296;282;275
Mg-Verdelandia;90;74;63;51;45
Mg-Veredinha;0;0;0;0;0
Mg-Verissimo;130;114;135;138;130
Mg-Vermelho Novo;0;0;2;2;0
Mg-Vespasiano;15;13;10;15;11
Mg-Vicosa;15;20;19;12;6
Mg-Vieiras;23;22;24;28;29
Mg-Mathias Lobato;63;61;67;61;71
Mg-Virgem da Lapa;6;6;5;4;6
Mg-Virginia;32;8;11;24;28
Mg-Virginopolis;45;48;56;59;60
Mg-Virgolandia;2;9;7;10;4
Mg-Visconde do Rio Branco;30;33;31;27;26
Mg-Volta Grande;134;132;115;143;141
Mg-Wenceslau Braz;26;31;31;33;31
Mg-Ignorado;0;0;0;0;0
Es-Afonso Claudio;60;64;65;55;60
Es-Aguia Branca;19;19;24;27;24
Es-Agua Doce do Norte;22;23;23;26;21
Es-Alegre;110;113;126;126;134
Es-Alfredo Chaves;2;3;4;4;9
Es-Alto Rio Novo;6;4;6;4;5
Es-Anchieta;67;74;70;55;63
Es-Apiaca;67;61;63;66;66
Es-Aracruz;159;159;165;185;185
Es-Atilio Vivacqua;29;34;40;34;38
Es-Baixo Guandu;91;86;94;109;118
Es-Barra de Sao Francisco;94;84;82;96;95
Es-Boa Esperanca;29;24;28;22;28
Es-Bom Jesus do Norte;28;21;30;27;27
Es-Brejetuba;0;0;0;0;5
Es-Cachoeiro de Itapemirim;185;197;212;181;213
Es-Cariacica;30;35;40;35;25
Es-Castelo;55;50;63;46;51
Es-Colatina;175;162;171;204;186
Es-Conceicao da Barra;42;47;47;49;53
Es-Conceicao do Castelo;5;4;5;7;11
Es-Divino de Sao Lourenco;21;13;12;11;10
Es-Domingos Martins;16;17;30;30;31
Es-Dores do Rio Preto;19;12;16;6;7
Es-Ecoporanga;461;435;483;446;433
Es-Fundao;56;52;54;57;64
Es-Governador Lindenberg;2;2;3;2;3
Es-Guacui;88;88;79;68;74
Es-Guarapari;91;102;107;94;96
Es-Ibatiba;1;1;0;1;6
Es-Ibiracu;2;6;5;4;5
Es-Ibitirama;8;9;6;7;3
Es-Iconha;2;3;3;5;4
Es-Irupi;1;1;1;1;0
Es-Itaguacu;4;3;3;2;2
Es-Itapemirim;153;137;138;132;142
Es-Itarana;0;0;0;3;0
Es-Iuna;3;3;1;2;2
Es-Jaguare;29;21;12;6;14
Es-Jeronimo Monteiro;21;19;19;22;22
Es-Joao Neiva;19;20;22;30;26
Es-Laranja da Terra;4;5;3;3;3
Es-Linhares;415;457;486;510;688
Es-Mantenopolis;7;9;4;2;4
Es-Marataizes;5;7;10;9;8
Es-Marechal Floriano;3;6;7;8;11
Es-Marilandia;2;1;2;3;3
Es-Mimoso do Sul;154;155;174;126;144
Es-Montanha;211;216;204;226;228
Es-Mucurici;281;307;303;309;317
Es-Muniz Freire;24;22;24;19;23
Es-Muqui;35;33;38;30;25
Es-Nova Venecia;139;123;125;110;120
Es-Pancas;29;28;27;28;32
Es-Pedro Canario;70;65;76;96;80
Es-Pinheiros;209;139;174;160;158
Es-Piuma;7;6;8;3;5
Es-Ponto Belo;66;62;65;62;76
Es-Presidente Kennedy;140;135;155;154;156
Es-Rio Bananal;1;1;1;3;11
Es-Rio Novo do Sul;26;25;25;21;20
Es-Santa Leopoldina;79;74;84;92;90
Es-Santa Maria de Jetiba;22;23;24;25;28
Es-Santa Teresa;30;35;34;35;36
Es-Sao Domingos do Norte;7;2;1;1;1
Es-Sao Gabriel da Palha;17;21;22;15;16
Es-Sao Jose do Calcado;36;55;96;65;55
Es-Sao Mateus;241;345;389;333;353
Es-Sao Roque do Canaa;7;8;8;5;6
Es-Serra;108;111;121;129;125
Es-Sooretama;24;22;25;28;25
Es-Vargem Alta;12;12;16;15;23
Es-Venda Nova do Imigrante;23;31;37;95;33
Es-Viana;64;54;62;54;72
Es-Vila Pavao;28;21;25;33;25
Es-Vila Valerio;4;5;5;5;9
Es-Vila Velha;70;68;66;68;59
Es-Vitoria;37;30;17;30;45
Es-Ignorado;0;0;0;0;0
Rj-Angra dos Reis;49;9;50;37;34
Rj-Aperibe;3;8;8;14;15
Rj-Araruama;197;186;191;202;200
Rj-Areal;61;68;73;68;68
Rj-Armacao dos Buzios;2;1;1;3;2
Rj-Arraial do Cabo;0;0;0;0;0
Rj-Barra do Pirai;253;254;277;264;264
Rj-Barra Mansa;193;141;204;204;225
Rj-Belford Roxo;4;2;2;1;0
Rj-Bom Jardim;29;39;42;48;53
Rj-Bom Jesus do Itabapoana;194;167;199;197;200
Rj-Cabo Frio;72;68;68;70;54
Rj-Cachoeiras de Macacu;271;263;288;296;302
Rj-Cambuci;102;98;112;115;116
Rj-Carapebus;20;27;33;36;35
Rj-Comendador Levy Gasparian;25;24;29;28;24
