Município;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006
Sp-Buritizal;0;1;1;7;10;8;8;5;10;11;23;14;5;7;7;9
Sp-Cabralia Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cabreuva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cacapava;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cachoeira Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Caconde;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cafelandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Caiabu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Caieiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Caiua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cajamar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cajati;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cajobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cajuru;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Campina do Monte Alegre;13;16;3;3;3;3;2;1;0;0;0;0;0;0;0;0
Sp-Campinas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Campo Limpo Paulista;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Sp-Campos do Jordao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Campos Novos Paulista;46;52;51;52;59;65;43;41;40;42;38;34;35;27;25;33
Sp-Cananeia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Canas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Candido Mota;180;168;166;166;175;172;170;152;168;161;154;148;148;151;178;182
Sp-Candido Rodrigues;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Canitar;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0
Sp-Capao Bonito;204;140;102;40;22;14;8;9;1;2;2;2;2;2;1;1
Sp-Capela do Alto;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Capivari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Caraguatatuba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Carapicuiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cardoso;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Sp-Casa Branca;4;1;7;8;122;131;144;133;143;142;147;133;145;134;6;6
Sp-Cassia dos Coqueiros;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Castilho;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Catanduva;4;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Catigua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cedral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cerqueira Cesar;6;10;6;4;4;4;1;6;5;1;1;1;5;5;6;5
Sp-Cerquilho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cesario Lange;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Charqueada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Clementina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Sp-Colina;4;5;9;6;7;9;14;7;11;8;8;12;13;13;14;16
Sp-Colombia;10;4;4;21;19;21;17;17;24;23;18;18;15;23;24;33
Sp-Conchal;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Conchas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cordeiropolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Coroados;4;1;4;5;3;2;5;4;18;19;20;21;18;17;18;36
Sp-Coronel Macedo;22;14;10;9;28;21;23;0;12;11;14;8;7;11;0;4
Sp-Corumbatai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cosmopolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cosmorama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cotia;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cravinhos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Sp-Cristais Paulista;5;4;5;6;5;6;3;2;4;4;1;2;2;4;1;4
Sp-Cruzalia;60;55;64;64;57;59;38;32;34;50;42;38;29;36;38;47
Sp-Cruzeiro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cubatao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Cunha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Descalvado;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;5
Sp-Diadema;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Dirce Reis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Divinolandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Dobrada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Dois Corregos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Dolcinopolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Dourado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Dracena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Duartina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Dumont;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Echapora;14;13;17;11;13;17;21;25;22;23;19;22;23;21;29;18
Sp-Eldorado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Elias Fausto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Elisiario;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Embauba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Embu das Artes;9;8;8;8;7;8;8;9;11;10;8;8;0;10;10;11
Sp-Embu-Guacu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Emilianopolis;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Engenheiro Coelho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Espirito Santo do Pinhal;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Espirito Santo do Turvo;0;0;0;4;4;4;2;2;1;0;0;0;0;0;1;3
Sp-Estrela D Oeste;0;0;0;0;0;0;0;0;2;2;6;3;1;8;7;4
Sp-Estrela do Norte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Sp-Euclides da Cunha Paulista;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0
Sp-Fartura;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Sp-Fernandopolis;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Fernando Prestes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Fernao;1;6;4;6;4;0;0;0;0;0;0;0;0;0;0;0
Sp-Ferraz de Vasconcelos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Flora Rica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Floreal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Florida Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Florinia;86;87;103;113;130;125;102;94;88;91;88;76;88;98;115;94
Sp-Franca;42;43;42;40;42;39;33;29;31;27;24;26;27;23;25;27
Sp-Francisco Morato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Franco da Rocha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Gabriel Monteiro;0;0;0;0;0;0;0;0;2;2;2;2;2;0;0;0
Sp-Galia;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;3
Sp-Garca;3;4;4;1;2;0;0;0;0;0;0;0;0;0;0;0
Sp-Gastao Vidigal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Gaviao Peixoto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-General Salgado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Getulina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Glicerio;6;8;5;1;2;8;7;7;13;11;11;13;16;9;8;19
Sp-Guaicara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaimbe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaira;241;231;243;250;249;252;241;256;251;150;135;116;112;112;108;150
Sp-Guapiacu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guapiara;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guara;22;19;17;21;24;25;31;34;38;32;34;52;53;57;55;68
Sp-Guaracai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaraci;8;6;8;11;2;2;2;1;1;1;0;1;1;0;0;0
Sp-Guarani D Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaranta;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
Sp-Guararapes;8;8;3;8;2;7;2;3;3;3;3;3;3;4;9;9
Sp-Guararema;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaratingueta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guarei;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guariba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaruja;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guarulhos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guatapara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Guzolandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Herculandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Holambra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
Sp-Hortolandia;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Sp-Iacanga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Iacri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Sp-Iaras;23;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6
Sp-Ibate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ibira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ibirarema;52;52;45;48;53;59;48;49;43;40;41;36;31;52;47;53
Sp-Ibitinga;7;7;6;0;0;0;0;0;0;0;0;0;0;1;0;0
Sp-Ibiuna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Icem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Iepe;48;40;42;41;46;49;46;42;35;33;29;25;23;29;38;37
Sp-Igaracu do Tiete;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Igarapava;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;1
Sp-Igarata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Iguape;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ilhabela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ilha Comprida;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ilha Solteira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Indaiatuba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Indiana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Indiapora;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1
Sp-Inubia Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipaussu;1;1;1;1;1;1;1;0;0;2;1;3;3;1;0;4
Sp-Ipero;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipeuna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipigua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Iporanga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipua;75;68;86;118;117;136;128;120;115;140;139;126;139;123;165;149
Sp-Iracemapolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Irapua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Irapuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itabera;255;225;210;193;202;174;122;235;212;185;167;166;157;167;89;60
Sp-Itai;158;119;51;69;87;99;70;61;54;47;60;47;1;14;10;7
Sp-Itajobi;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Sp-Itaju;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itanhaem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itaoca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapecerica da Serra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapetininga;54;40;39;33;27;34;24;27;24;19;16;13;26;29;30;28
Sp-Itapeva;356;318;301;310;281;137;132;121;125;74;91;46;52;63;47;45
Sp-Itapevi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapirapua Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapolis;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
Sp-Itaporanga;17;9;7;2;2;2;16;17;12;10;7;1;5;0;0;0
Sp-Itapui;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itaquaquecetuba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itarare;20;32;19;12;8;3;2;3;6;7;3;3;3;0;0;0
Sp-Itariri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itatiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itatinga;7;7;5;3;8;11;5;3;2;1;1;2;4;4;3;4
Sp-Itirapina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itirapua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Itupeva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ituverava;24;32;26;67;74;73;81;81;85;59;66;76;78;90;92;79
Sp-Jaborandi;7;9;16;23;24;27;28;16;22;17;25;21;33;43;42;36
Sp-Jaboticabal;5;6;3;4;4;2;2;1;1;1;1;1;1;1;2;0
Sp-Jacarei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Jaci;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Jacupiranga;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
Sp-Jaguariuna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Jales;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Jambeiro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Jandira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Jardinopolis;0;3;4;4;9;8;6;7;4;4;3;5;2;2;3;0
Sp-Jarinu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Jau;15;13;13;20;12;10;11;11;11;11;11;12;11;2;17;4
Sp-Jeriquara;18;7;4;8;12;21;14;11;12;12;10;2;13;3;3;21
Sp-Joanopolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Joao Ramalho;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Sp-Jose Bonifacio;3;2;3;2;0;1;0;0;0;0;0;0;0;0;0;0
Sp-Julio Mesquita;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Jumirim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Jundiai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Junqueiropolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Juquia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Juquitiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Lagoinha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Laranjal Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Lavinia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Lavrinhas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Leme;8;0;1;0;2;2;3;4;3;2;2;4;4;4;4;4
Sp-Lencois Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Limeira;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
Sp-Lindoia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Lins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Lorena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Lourdes;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Sp-Louveira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Lucelia;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
Sp-Lucianopolis;0;0;0;0;1;1;1;0;0;0;0;0;0;0;3;3
Sp-Luis Antonio;0;0;0;0;3;3;3;3;3;2;2;1;0;0;0;0
Sp-Luiziania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Lupercio;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Lutecia;17;20;17;14;14;16;14;17;17;16;20;14;20;19;7;16
Sp-Macatuba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Macaubal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Macedonia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Magda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mairinque;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mairipora;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Manduri;11;7;7;8;5;11;8;5;7;5;4;4;2;2;7;6
Sp-Maraba Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Maracai;164;148;138;150;144;144;145;142;140;147;149;152;150;143;129;130
Sp-Marapoama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mariapolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Marilia;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Marinopolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Martinopolis;1;3;0;1;2;2;3;2;2;2;0;1;1;1;1;1
Sp-Matao;1;0;0;0;7;7;9;14;13;17;16;21;23;21;17;18
Sp-Maua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mendonca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Meridiano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mesopolis;2;1;0;0;0;0;0;0;1;1;1;0;2;1;3;2
Sp-Miguelopolis;126;112;114;114;121;125;116;127;123;109;91;94;95;98;101;169
Sp-Mineiros do Tiete;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Miracatu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mira Estrela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mirandopolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mirante do Paranapanema;2;1;3;3;3;1;2;2;0;0;0;0;0;0;2;0
Sp-Mirassol;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mirassolandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mococa;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mogi das Cruzes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mogi Guacu;25;8;6;9;8;8;6;6;5;6;5;0;3;3;5;6
Sp-Mogi Mirim;1;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mombuca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Moncoes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Mongagua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Alegre do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Alto;8;7;7;3;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Aprazivel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Azul Paulista;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Castelo;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Monteiro Lobato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Mor;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Morro Agudo;129;128;110;130;145;161;162;163;157;161;154;186;165;154;159;187
Sp-Morungaba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Motuca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Murutinga do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nantes;17;15;14;14;13;9;10;6;11;14;17;15;19;2;2;1
Sp-Narandiba;0;1;1;0;0;0;0;0;0;0;1;0;0;3;4;3
Sp-Natividade da Serra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nazare Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Neves Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nhandeara;2;4;2;3;2;2;1;0;0;0;0;0;0;0;0;0
Sp-Nipoa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Alianca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Campina;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Canaa Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Castilho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Europa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Granada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Guataporanga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Independencia;2;3;3;3;3;3;3;2;2;2;1;2;2;2;3;3
Sp-Novais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Luzitania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Odessa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Novo Horizonte;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Nuporanga;22;22;26;24;35;37;19;28;28;19;31;26;41;32;40;50
Sp-Ocaucu;3;2;3;1;1;0;0;0;0;1;4;3;1;1;0;0
Sp-Oleo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Olimpia;1;1;1;1;1;1;2;2;2;2;2;2;2;0;0;0
Sp-Onda Verde;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Oriente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Orindiuva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Orlandia;70;62;57;38;37;35;42;27;20;23;21;18;18;23;31;38
Sp-Osasco;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Oscar Bressane;1;0;0;0;0;0;0;0;2;2;2;6;6;6;0;0
Sp-Osvaldo Cruz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Ourinhos;41;40;49;50;55;46;43;35;34;9;10;9;8;7;6;7
Sp-Ouroeste;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
Sp-Ouro Verde;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Pacaembu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Palestina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
Sp-Palmares Paulista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Palmeira D Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Palmital;124;134;148;139;141;144;119;115;116;128;126;120;138;143;163;146
Sp-Panorama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Paraguacu Paulista;12;14;13;11;10;11;12;10;9;10;11;10;9;8;10;14
Sp-Paraibuna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Paraiso;0;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Paranapanema;59;67;72;60;45;33;30;26;23;25;19;62;35;19;12;8
Sp-Paranapua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Parapua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Pardinho;5;6;7;5;6;7;9;8;8;18;6;10;0;0;0;0
Sp-Pariquera-Acu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Parisi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Patrocinio Paulista;0;1;1;1;0;0;0;0;0;1;1;2;2;2;1;2
Sp-Pauliceia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Paulinia;4;19;33;2;1;1;1;0;1;0;1;1;1;1;1;1
Sp-Paulistania;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Paulo de Faria;1;1;0;1;1;2;2;0;0;0;0;0;0;0;0;0
Sp-Pederneiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Pedra Bela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Pedranopolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sp-Pedregulho;9;7;8;6;8;9;6;8;6;4;5;2;6;9;7;7
